Date,Product_ID,Supplier_ID,Warehouse_ID,Purchase_Qty,Unit_Cost
2019-02-05,346,30,2,600,390.06
2022-09-09,1418,14,8,562,165.82
2021-02-01,274,34,2,436,399.67
2019-02-01,1768,18,3,356,231.97
2019-09-02,1688,33,9,191,371.76
2019-12-18,519,9,9,698,348.78
2022-06-22,1299,44,5,882,40.3
2021-04-05,470,50,2,668,222.44
2019-10-08,1677,16,1,724,199.21
2019-06-25,833,7,8,207,33.94
2020-03-12,579,3,2,463,367.71
2019-03-25,1579,39,1,493,360.94
2023-12-21,618,6,6,770,327.09
2023-02-22,170,3,6,949,94.97
2023-05-12,1538,15,2,241,320.36
2021-01-17,1358,3,8,105,306.78
2023-08-12,16,42,4,414,92.7
2023-01-27,1785,23,2,459,37.21
2020-04-03,1407,1,1,375,304.25
2020-05-16,365,25,7,778,37.04
2019-11-25,650,43,2,226,119.13
2023-06-05,1344,33,8,772,272.68
2023-04-23,268,4,1,404,97.06
2021-04-19,1261,45,1,674,175.52
2022-10-25,1599,33,6,153,61.13
2023-11-07,374,33,7,302,271.22
2021-06-18,1971,1,9,443,143.39
2023-02-28,118,40,5,387,5.79
2020-08-17,370,24,3,736,331.06
2021-03-12,937,32,8,604,220.68
2023-01-19,962,45,6,262,101.76
2019-06-25,1599,45,3,205,6.83
2021-05-05,232,27,6,979,108.88
2019-07-05,899,5,7,994,173.21
2020-01-28,441,43,6,905,38.49
2023-03-13,1765,48,8,216,241.87
2021-12-11,1393,29,8,141,154.09
2020-08-24,793,41,1,255,254.45
2021-08-29,696,28,2,392,182.77
2021-04-25,1278,11,4,871,390.31
2021-12-31,162,40,9,421,101.11
2023-02-08,1652,30,2,352,58.55
2020-07-04,1506,24,10,388,128.59
2020-05-01,1495,26,7,281,53.34
2023-01-12,546,2,5,946,303.04
2023-07-22,390,34,3,79,386.56
2022-03-31,135,16,8,438,118.34
2022-03-23,117,2,5,149,362.72
2021-02-11,861,12,10,701,343.71
2022-05-23,887,7,3,893,204.76
2019-04-15,1816,14,6,279,266.2
2019-09-23,1412,32,5,446,257.38
2023-07-01,1317,7,3,243,217.42
2019-11-23,1689,36,9,888,204.85
2019-04-07,1579,35,2,355,126.71
2022-07-13,434,18,4,874,259.24
2019-09-09,1731,32,6,684,80.77
2019-09-19,626,13,6,353,380.94
2023-02-12,1013,10,8,376,198.65
2021-04-03,900,47,5,653,267.32
2020-10-03,288,12,6,515,253.34
2022-10-21,1661,3,8,327,189.76
2019-05-22,343,22,4,579,89.08
2023-01-20,746,20,3,927,364.11
2019-01-18,565,9,9,786,248.22
2021-08-28,719,10,2,840,301.96
2022-05-17,1231,44,3,718,343.28
2019-01-27,66,50,3,738,160.8
2023-11-17,1613,50,10,307,86.44
2023-07-27,493,2,3,110,134.77
2020-09-03,734,25,1,60,157.71
2021-09-20,635,44,4,974,131.45
2020-03-13,396,48,4,72,122.9
2019-08-07,1551,7,7,919,75.41
2022-05-18,973,3,1,630,39.41
2023-06-29,1394,5,9,494,176.39
2021-06-15,577,17,9,795,317.23
2022-09-21,1000,24,3,559,35.45
2019-05-04,1118,7,7,659,154.71
2021-11-28,1269,46,5,509,244.58
2021-03-28,327,15,10,187,268.98
2019-10-02,71,31,1,291,20.29
2023-04-29,1808,13,6,117,47.22
2021-11-22,815,37,6,464,12.44
2022-04-29,1617,4,8,348,239.07
2021-11-19,1868,11,7,317,112.59
2019-08-07,1507,35,4,283,201.27
2023-06-20,1807,14,1,238,18.66
2023-04-14,1494,18,4,952,10.22
2021-02-14,509,8,1,482,56.09
2022-04-10,1006,33,8,235,245.68
2020-05-04,1781,9,1,637,35.69
2021-09-21,1628,27,9,905,186.45
2022-04-01,1819,48,3,507,256.85
2019-11-09,672,48,4,860,137.92
2023-08-05,1974,36,2,964,218.1
2023-08-28,436,21,7,478,14.88
2019-04-12,1277,48,7,345,53.54
2023-02-20,696,36,6,662,19.28
2019-02-09,572,19,7,290,360.77
2021-09-24,165,18,2,994,360.63
2022-08-27,1690,14,2,888,58.02
2020-06-27,262,26,3,295,99.2
2022-10-24,115,3,6,377,351.42
2022-07-03,1844,35,8,567,297.64
2022-07-13,204,38,9,535,344.71
2021-06-02,879,32,5,795,36.34
2022-01-21,417,4,7,206,315.31
2020-08-29,1243,47,9,536,305.42
2023-05-09,1630,4,5,776,272.49
2019-12-30,1343,13,7,460,50.26
2022-11-16,777,24,10,963,377.08
2020-06-18,1735,9,5,717,366.24
2021-08-11,1849,23,7,386,85.92
2022-06-28,669,9,3,734,373.85
2021-04-17,534,49,4,251,211.6
2021-07-31,241,50,7,336,300.54
2023-12-18,1570,50,2,438,334.58
2023-07-27,1097,27,5,162,60.02
2023-04-22,1444,9,8,993,290.66
2020-12-10,1993,29,7,945,52.6
2022-03-02,1978,34,4,162,246.6
2020-07-18,190,45,4,363,217.97
2023-03-17,1659,22,6,941,56.47
2021-01-24,965,39,8,463,391.31
2021-03-27,1655,10,9,896,140.28
2021-09-13,1780,18,3,593,351.85
2021-08-15,1308,47,7,455,284.67
2022-12-26,137,49,3,848,57.31
2020-03-26,201,17,1,824,186.57
2023-09-14,417,38,10,945,239.18
2022-11-14,439,8,2,600,293.69
2023-11-17,1769,31,9,201,146.76
2021-08-08,1574,43,4,367,100.27
2020-03-17,487,50,2,65,84.41
2022-11-09,325,25,10,332,282.03
2019-05-18,1713,22,8,520,20.23
2023-12-05,1510,35,2,233,388.74
2021-03-30,267,21,6,980,68.11
2023-08-16,1125,13,5,190,300.61
2022-02-11,1480,40,7,852,127.99
2020-11-04,29,17,7,138,36.11
2022-05-24,1099,6,7,723,398.66
2021-06-15,750,45,10,679,36.01
2022-05-04,685,34,1,109,379.31
2022-09-18,944,40,5,904,230.4
2019-01-23,925,13,1,469,266.62
2022-11-19,229,15,6,694,65.92
2021-09-22,494,1,6,802,365.17
2019-04-15,397,18,4,352,289.48
2023-04-04,799,11,1,919,234.05
2022-09-10,110,49,10,300,24.74
2019-05-27,49,44,3,320,124.21
2022-02-28,625,28,9,117,158.07
2020-11-17,1858,4,9,384,130.84
2021-08-07,71,33,3,245,123.65
2019-10-31,314,33,3,76,128.99
2019-05-14,1971,47,3,807,398.89
2022-06-19,234,15,2,401,338.4
2022-10-30,857,37,1,581,175.89
2020-12-01,1851,31,1,321,38.66
2021-03-27,1649,24,9,576,55.28
2020-03-10,205,8,1,433,103.16
2021-10-07,1212,47,10,142,194.97
2023-05-14,1116,33,1,531,24.91
2023-01-02,1046,47,8,699,252.69
2023-06-25,88,17,9,79,375.81
2019-04-04,1586,2,8,75,216.87
2020-05-08,1601,29,4,51,259.37
2023-10-27,1393,5,2,117,32.82
2023-02-18,1966,40,1,490,243.27
2021-08-27,1515,42,9,381,368.3
2020-12-31,1311,32,7,210,295.43
2021-10-15,1124,45,3,577,251.48
2020-02-27,32,32,7,691,393.51
2023-12-03,274,38,2,778,232.74
2022-11-30,90,38,6,921,284.63
2019-03-28,1560,18,8,216,341.89
2023-08-06,1362,11,10,970,258.57
2019-05-15,1208,28,3,630,102.77
2023-12-01,1447,26,6,822,273.92
2020-12-05,514,37,9,224,92.23
2021-03-23,1497,41,6,956,96.5
2021-02-26,1741,44,5,249,131.56
2019-09-15,1403,22,3,868,136.95
2021-10-23,1232,28,9,486,339.2
2019-11-08,1970,44,8,639,178.07
2022-08-20,1787,5,10,657,282.54
2020-08-14,1612,3,9,487,308.16
2022-07-15,1502,35,1,76,314.18
2020-02-14,1303,46,6,71,368.43
2019-06-26,1754,46,6,343,394.02
2023-04-20,834,34,3,69,293.96
2021-09-24,836,45,6,361,98.29
2022-02-11,938,15,8,382,199.46
2020-07-23,1978,46,10,883,304.89
2019-08-27,264,23,9,149,211.83
2019-05-30,1116,35,9,906,245.33
2021-05-11,1464,14,3,852,60.85
2019-01-30,1908,23,8,541,76.8
2020-04-09,649,38,9,965,158.9
2020-01-25,1199,40,3,325,191.53
2020-07-26,1507,9,8,776,71.65
2023-12-27,199,15,1,759,34.55
2021-10-06,1082,37,10,758,165.29
2023-08-03,684,44,3,213,69.55
2023-09-10,932,44,9,267,69.76
2023-06-07,997,44,3,348,235.44
2022-12-01,1067,9,4,939,150.56
2020-03-31,245,32,9,172,220.86
2019-02-08,1536,17,7,461,41.94
2022-04-15,610,3,2,622,337.36
2023-07-30,2000,47,7,515,54.42
2023-03-06,1560,47,7,737,30.93
2022-01-15,1108,12,10,843,296.24
2019-10-21,1799,38,2,835,106.11
2023-07-16,1074,33,3,613,86.6
2023-12-31,966,33,8,657,184.93
2023-04-11,686,27,10,559,390.23
2020-06-04,1665,15,5,422,10.81
2021-04-14,1819,4,7,272,120.12
2022-03-02,1890,30,2,81,201.88
2022-01-14,814,17,3,775,224.28
2022-02-17,1883,41,7,353,322.15
2021-09-17,592,3,9,978,151.11
2022-11-24,1772,34,5,630,369.93
2023-11-06,1575,29,5,313,82.15
2020-09-02,1102,44,8,639,10.4
2022-01-16,1914,16,1,138,158.37
2023-06-06,1469,25,8,514,142.57
2021-06-27,17,11,4,892,61.77
2019-08-31,470,25,2,892,214.33
2020-01-07,645,13,1,937,389.02
2020-01-05,1497,3,7,158,348.49
2023-07-04,1393,20,10,170,91.74
2023-08-25,1939,21,1,641,264.35
2020-08-24,946,47,8,308,205.05
2021-10-03,1898,49,7,327,254.67
2022-04-15,1268,44,2,271,219.37
2020-07-12,710,15,3,242,50.64
2023-07-31,1670,8,1,633,305.78
2022-01-27,1113,46,4,754,244.62
2022-09-21,128,39,5,442,129.51
2020-08-08,725,30,1,514,166.81
2022-11-16,293,18,9,142,262.88
2019-09-22,576,8,9,630,359.05
2021-01-17,1442,10,3,263,228.83
2021-05-09,1663,40,4,671,135.09
2021-05-24,325,47,8,403,108.71
2021-02-10,1428,19,5,815,115.82
2022-02-18,1686,9,8,329,394.64
2021-05-09,494,9,1,269,299.61
2019-07-30,262,28,6,173,347.07
2022-06-17,1800,19,8,911,71.83
2020-09-26,1565,31,7,227,260.61
2022-12-05,566,48,8,88,41.95
2023-09-06,856,43,9,92,350.87
2020-07-25,791,26,5,798,359.19
2019-03-05,1473,28,6,486,31.38
2019-10-29,660,31,1,976,351.42
2021-07-23,1291,12,9,345,272.98
2019-04-29,1277,38,1,256,12.41
2022-05-05,1806,15,4,970,310.36
2021-09-07,185,3,9,255,305.54
2023-01-01,39,29,4,326,17.99
2019-04-23,1528,8,1,815,244.42
2020-06-07,29,2,6,329,300.21
2022-05-13,1164,3,5,327,165.53
2023-11-04,1688,30,7,581,312.23
2022-03-15,1911,33,4,444,250.14
2020-01-29,1864,36,4,985,332.01
2021-02-26,1714,21,6,989,267.62
2019-04-10,931,35,2,666,56.89
2023-10-28,1953,16,2,529,154.73
2021-05-30,361,10,8,558,70.89
2021-03-12,676,44,6,256,248.31
2020-05-30,1083,1,7,440,207.19
2023-03-04,1899,1,3,518,76.52
2021-11-29,681,32,4,479,211.03
2019-10-30,1397,40,1,758,115.81
2020-12-21,706,17,8,807,14.85
2022-12-05,1278,6,5,508,88.73
2022-05-30,267,5,9,750,157.66
2020-07-16,1277,41,7,654,153.42
2023-10-01,1967,27,7,475,240.01
2019-07-30,1262,34,3,155,310.73
2019-11-11,1064,1,1,123,297.44
2023-08-03,1491,38,4,733,324.89
2021-12-19,101,32,8,726,205.88
2020-10-29,1079,33,6,338,14.29
2022-09-29,1802,41,1,525,13.92
2022-07-18,906,19,6,357,281.05
2021-08-02,169,15,5,981,202.17
2023-11-30,1695,10,6,705,170.04
2022-01-20,1510,42,5,554,272.46
2020-06-14,231,26,9,846,345.29
2023-12-22,776,19,7,407,111.1
2023-07-30,1246,37,2,696,207.64
2019-12-18,878,2,9,413,218.23
2021-05-20,1966,8,4,765,298.62
2021-06-22,1491,41,1,522,14.08
2022-01-31,1861,11,10,693,287.83
2019-09-02,1686,42,10,650,258.88
2020-02-21,339,5,6,686,181.85
2019-08-26,734,11,2,248,161.22
2021-01-28,803,16,6,423,261.42
2019-07-17,902,35,9,208,351.41
2020-03-22,1426,27,3,393,383.45
2020-11-06,36,11,8,769,379.68
2023-06-10,1634,36,10,831,295.66
2019-10-23,417,30,10,432,62.18
2021-12-27,230,50,8,347,229.1
2020-11-26,1349,3,9,408,107.88
2020-10-30,708,38,5,784,128.71
2023-08-16,1748,24,8,319,136.93
2020-02-08,1272,5,8,131,392.99
2019-01-19,1804,13,5,538,222.6
2020-10-13,846,43,10,610,358.09
2019-06-11,365,22,1,103,162.3
2021-09-07,1158,34,1,307,109.12
2019-03-06,1982,23,7,917,106.82
2021-01-01,362,44,8,587,185.54
2021-10-28,1617,14,7,903,157.09
2020-03-14,958,16,8,862,21.41
2023-01-06,528,39,2,51,205.47
2019-05-30,1887,42,8,737,21.52
2021-01-25,1909,16,8,185,25.99
2023-04-05,1749,6,6,669,303.62
2022-11-28,1900,9,2,774,122.8
2023-08-21,1741,28,4,413,386.83
2023-09-26,1216,2,9,801,385.53
2020-04-27,347,43,8,444,141.24
2022-01-30,391,50,9,139,388.49
2021-12-10,439,19,2,968,397.17
2021-12-07,1880,40,8,321,218.51
2020-12-17,20,27,4,606,238.77
2019-07-01,1628,15,4,643,168.72
2023-09-16,628,12,4,294,52.28
2019-03-02,1641,41,1,638,169.28
2021-11-25,586,21,2,504,206.15
2022-04-25,1809,50,6,675,205.49
2023-05-05,1234,1,1,843,298.12
2021-04-27,1655,17,1,861,124.71
2021-11-01,887,45,3,542,161.48
2020-09-14,1430,13,7,823,88.31
2022-03-10,1638,27,5,498,230.37
2023-12-14,383,33,7,110,385.25
2020-05-21,1782,3,7,599,276.87
2022-09-29,1978,34,8,645,374.1
2022-10-03,507,49,5,583,321.48
2020-02-28,1342,11,1,517,37.08
2021-11-06,1410,21,2,561,53.81
2022-03-24,1559,19,10,751,152.41
2021-04-09,480,23,5,263,194.81
2022-07-25,653,50,7,363,247.81
2019-01-12,1730,11,8,728,101.69
2022-09-12,811,48,4,111,71.42
2020-07-23,1771,50,10,369,362.32
2023-07-09,507,19,4,752,37.26
2021-04-10,368,14,6,257,372.44
2020-02-16,1345,7,2,908,137.24
2021-03-23,1238,32,10,62,226.68
2021-12-03,1126,48,10,272,93.57
2021-02-16,699,10,10,924,206.54
2022-07-29,6,30,9,877,189.67
2019-11-24,582,44,6,366,247.98
2020-10-30,1189,48,9,363,53.35
2023-11-03,1727,1,6,631,349.5
2021-08-03,778,7,4,525,186.21
2022-10-01,853,4,1,458,206.78
2021-07-13,1402,12,9,349,82.72
2022-10-02,328,45,9,949,300.81
2020-05-17,1451,44,3,890,353.34
2021-08-29,714,12,7,483,212.22
2021-03-04,1025,38,9,402,15.31
2022-09-06,188,11,9,307,238.53
2023-11-22,1393,50,9,758,104.33
2020-06-13,1359,5,3,135,344.82
2020-11-19,1157,36,7,693,145.92
2020-01-23,1888,45,6,370,397.81
2021-02-21,1299,31,7,583,11.21
2020-10-01,836,48,7,128,24.21
2019-10-31,448,21,5,773,151.1
2020-05-04,1774,48,2,388,324.03
2023-07-12,1273,31,7,195,314.29
2021-09-16,355,48,7,511,313.09
2021-11-22,1820,28,8,192,212.91
2020-12-30,1061,48,10,260,103.56
2022-07-23,1801,47,10,226,349.85
2020-07-23,1691,49,6,929,291.71
2020-01-09,628,30,5,56,42.31
2021-06-02,4,33,8,991,313.05
2020-03-18,1052,46,8,151,351.19
2022-09-18,1997,9,4,650,213.37
2019-03-05,965,30,6,743,13.2
2019-07-03,1686,49,10,974,150.42
2021-08-24,370,33,6,916,68.64
2020-08-01,274,6,9,911,93.75
2020-01-04,1240,18,6,779,328.7
2020-11-25,1293,44,7,507,380.11
2022-08-25,448,30,2,515,130.91
2022-06-08,499,2,1,465,137.49
2023-05-06,1220,22,7,658,294.82
2023-01-28,875,8,2,933,177.72
2022-04-02,259,22,10,708,310.47
2022-10-06,1227,37,7,408,285.82
2023-10-06,1582,36,7,615,260.62
2020-02-08,1999,27,4,580,225.51
2019-06-18,1172,30,6,235,80.85
2019-06-10,1803,22,2,670,349.69
2021-12-19,105,31,8,869,266.02
2023-05-18,1139,6,5,981,45.96
2019-03-24,1125,30,8,780,131.77
2023-03-09,521,10,8,416,228.54
2023-05-27,887,6,4,973,45.84
2021-02-06,290,45,3,792,15.42
2023-03-18,1091,2,10,261,81.59
2019-07-10,1160,43,9,400,135.57
2021-04-20,333,30,5,97,297.53
2023-12-25,1958,22,9,79,175.2
2021-10-24,1137,39,3,348,29.2
2023-06-19,1998,49,7,576,250.68
2019-04-21,1764,3,6,222,295.14
2021-08-03,163,42,2,827,40.48
2021-10-19,290,10,1,512,260.53
2019-01-20,133,27,9,748,150.94
2020-08-24,1998,4,4,511,324.71
2022-01-06,1097,45,2,541,256.5
2023-04-27,788,32,10,444,242.61
2023-03-11,1985,36,7,396,179.27
2023-03-07,404,32,4,617,92.61
2023-09-26,1181,48,7,94,12.3
2022-03-01,753,32,9,941,185.75
2019-01-17,761,32,4,131,152.12
2023-01-15,1902,44,3,989,101.79
2023-11-02,481,39,8,505,289.24
2020-11-21,1279,19,8,720,363.96
2022-03-01,1197,48,9,196,158.76
2019-09-23,351,27,3,539,185.72
2020-06-23,1807,45,4,927,304.51
2021-11-24,241,6,2,237,211.48
2021-05-06,334,27,10,431,290.53
2021-08-23,783,2,5,580,324.42
2020-07-19,840,15,6,617,146.71
2019-08-27,1544,12,8,230,337.56
2019-01-14,606,25,9,255,300.89
2019-08-04,687,48,8,981,286.88
2023-10-24,848,49,3,350,206.52
2021-02-10,1353,28,10,106,280.93
2019-12-11,953,44,10,216,377.62
2021-10-01,1763,16,3,650,198.95
2019-02-08,193,16,6,258,285.47
2021-01-02,1950,26,6,297,316.26
2023-10-02,1829,37,4,111,41.87
2020-12-21,1637,32,3,250,170.63
2023-07-13,1087,45,2,767,68.55
2023-03-02,497,40,4,299,366.47
2022-01-27,1344,26,8,477,324.2
2023-12-26,1364,38,8,870,151.95
2021-12-09,985,43,7,329,125.3
2019-05-19,259,8,10,719,262.68
2019-07-19,546,33,3,589,325.36
2022-10-03,1863,12,10,546,88.68
2020-09-20,986,38,6,995,259.96
2022-08-09,3,35,10,197,36.78
2022-02-03,1556,23,2,985,102.6
2022-01-27,1232,1,7,981,371.88
2022-12-04,905,43,7,156,299.35
2023-03-04,585,11,3,743,186.48
2021-12-13,736,36,9,590,74.78
2019-10-10,679,3,9,321,108.36
2021-05-22,37,26,10,62,176.94
2022-09-20,1102,45,2,236,49.47
2019-01-20,113,8,9,926,100.51
2022-01-02,579,4,6,275,258.11
2022-07-29,1790,26,8,384,341.98
2021-02-06,352,42,3,977,322.17
2022-03-12,1689,45,4,591,205.29
2021-03-03,320,37,5,941,20.22
2022-06-13,5,26,3,105,248.06
2019-01-18,419,47,4,354,198.4
2023-08-14,984,17,7,174,311.47
2021-10-10,1362,45,1,818,81.68
2021-01-10,341,48,10,878,340.82
2023-11-20,1621,50,8,127,321.38
2020-07-11,273,25,2,731,59.29
2020-01-09,492,31,10,344,385.66
2021-11-20,1418,46,2,573,112.85
2021-08-08,579,13,6,416,6.95
2023-05-20,1155,35,3,232,354.76
2019-01-27,1077,10,1,655,35.09
2023-08-06,1719,13,2,139,116.57
2020-01-14,735,1,9,917,92.73
2019-11-17,1092,28,2,350,79.0
2021-06-28,1945,14,10,130,223.02
2021-04-11,1594,44,6,470,312.83
2021-01-06,171,20,9,988,153.78
2022-04-12,1594,5,4,948,130.13
2021-02-08,886,7,4,246,187.95
2020-05-11,1171,4,6,649,174.82
2023-11-21,323,25,4,944,294.35
2019-02-05,851,12,10,518,222.64
2019-02-10,543,44,6,437,242.33
2020-05-26,1398,50,4,194,126.16
2022-02-20,195,45,7,81,281.42
2021-10-16,1765,27,10,84,34.59
2022-11-27,1288,24,3,488,394.51
2020-03-07,1375,25,7,326,5.8
2019-01-11,802,16,8,902,75.47
2023-05-17,1600,27,9,83,28.38
2022-02-15,937,28,8,958,119.25
2020-12-02,72,36,7,613,323.23
2021-05-30,1984,1,7,70,28.96
2019-11-17,1435,46,3,465,28.47
2020-10-16,1301,28,6,66,48.48
2020-05-28,1373,15,10,616,393.42
2021-12-25,40,31,5,520,143.78
2020-12-10,779,18,5,101,110.27
2021-12-18,742,14,6,102,42.23
2020-06-27,704,35,2,836,18.57
2023-12-06,1913,21,9,647,357.81
2019-05-26,844,38,9,626,347.33
2022-05-05,1786,47,4,163,137.1
2021-02-04,52,13,8,844,380.08
2019-09-04,421,9,3,635,14.53
2023-06-10,1625,37,4,919,366.76
2021-06-22,1901,10,1,308,53.13
2021-08-31,595,28,1,540,344.64
2022-08-31,1841,29,10,452,377.63
2019-03-08,927,33,3,525,77.88
2023-03-05,441,44,9,268,368.24
2021-07-09,1445,29,8,504,83.27
2020-03-08,1089,39,5,825,381.31
2020-05-17,123,2,9,753,320.54
2022-01-17,951,2,10,687,79.93
2022-02-15,476,11,8,183,209.88
2021-03-25,1253,45,7,606,14.37
2022-11-13,1952,44,8,817,213.06
2021-07-13,1618,20,1,102,97.95
2021-03-01,1079,18,6,603,83.36
2019-08-13,77,23,3,513,265.66
2022-10-11,1671,48,8,980,180.56
2020-04-03,1318,24,3,960,173.1
2020-03-07,655,3,5,299,271.99
2023-06-05,1311,10,4,251,194.96
2022-03-30,381,32,7,996,273.64
2022-10-18,1508,34,7,518,353.58
2023-09-05,531,26,9,246,262.2
2020-04-19,1454,36,3,262,74.91
2023-11-20,1397,48,6,335,348.22
2022-09-10,298,16,9,705,130.36
2023-10-28,587,13,6,186,161.27
2019-01-05,661,42,2,566,84.09
2021-04-27,1836,17,9,53,318.15
2020-06-02,499,32,2,495,92.01
2019-02-18,1403,31,2,703,132.83
2023-11-28,1417,11,6,996,187.12
2020-06-09,415,38,3,528,204.26
2019-06-18,17,47,7,837,128.76
2022-01-29,1775,41,3,362,339.74
2019-04-24,1927,19,3,700,66.64
2020-08-03,702,3,10,922,26.18
2023-05-02,1130,25,10,432,127.7
2019-02-06,984,38,4,670,288.92
2023-08-12,1913,41,8,692,169.77
2020-06-29,1044,35,5,610,338.9
2023-06-21,1426,45,3,732,44.95
2023-01-03,1944,38,8,247,108.35
2023-10-17,1896,17,1,531,280.36
2020-05-13,760,11,9,105,328.43
2022-03-30,593,36,6,881,300.46
2020-02-01,112,16,4,856,15.4
2022-12-21,498,42,6,470,346.39
2020-04-15,1417,42,2,437,160.32
2022-06-04,1574,22,4,544,46.65
2022-06-11,190,35,8,835,133.45
2020-01-10,1568,22,6,833,10.21
2023-12-31,517,50,3,811,71.99
2023-12-18,1544,16,2,172,385.84
2019-07-15,1471,36,1,468,143.71
2019-12-08,366,8,1,443,196.65
2023-01-03,1575,33,10,544,91.49
2023-01-31,1847,28,4,992,330.85
2022-09-23,766,21,9,370,319.09
2019-06-30,1630,1,5,797,99.59
2022-06-28,1963,49,6,341,128.25
2021-10-27,1600,5,3,932,365.51
2019-03-23,662,7,8,790,356.34
2021-01-04,1308,23,4,623,170.97
2021-12-27,707,14,8,483,339.54
2021-04-20,1199,33,1,992,299.23
2023-01-02,955,26,5,302,313.25
2019-11-05,915,14,5,747,42.62
2022-10-22,140,30,7,956,157.44
2021-10-16,1956,10,4,884,210.08
2021-09-18,72,16,7,88,29.58
2023-03-11,899,48,3,615,388.98
2023-01-18,1733,26,1,391,276.89
2020-05-06,342,18,8,593,177.86
2019-11-15,701,50,3,277,124.23
2022-05-18,1018,41,8,473,19.21
2022-08-04,880,19,9,227,223.45
2023-08-17,1973,45,10,950,81.37
2020-07-17,1018,25,10,308,308.02
2023-04-30,956,13,7,539,392.2
2020-09-16,1085,42,10,696,144.11
2021-02-08,1291,44,7,421,32.34
2019-06-11,526,41,6,331,64.13
2019-04-16,938,22,3,128,174.02
2023-06-07,1078,9,2,825,235.93
2022-10-17,1679,20,3,879,333.01
2019-02-03,1212,30,4,528,209.34
2022-10-27,1124,10,7,540,267.73
2020-09-05,214,18,4,86,134.91
2023-06-20,1407,42,6,479,387.72
2022-07-27,513,39,4,900,117.54
2019-10-08,1513,4,10,670,266.67
2020-01-04,538,5,8,955,106.18
2022-09-30,748,42,8,253,66.59
2023-04-24,628,50,2,294,398.4
2021-01-02,1370,48,2,830,179.78
2021-11-22,249,20,4,353,323.34
2020-04-14,1603,3,8,945,17.12
2019-01-27,433,23,5,117,131.71
2022-10-25,948,31,10,215,93.11
2021-03-05,1335,2,4,389,137.68
2023-10-28,210,16,10,298,20.64
2023-02-09,1506,4,4,624,212.95
2019-04-26,1629,25,7,788,346.42
2022-06-21,140,15,3,299,355.53
2023-05-14,447,5,2,839,320.34
2019-10-24,1531,44,1,296,240.26
2019-01-10,1559,38,5,589,304.22
2022-01-29,272,41,1,742,67.36
2021-08-08,403,40,10,483,394.95
2022-04-30,1549,48,5,147,283.76
2023-02-26,845,32,6,495,244.1
2023-05-04,1201,6,8,408,289.93
2021-07-21,1163,50,9,638,154.85
2020-09-21,515,39,1,518,95.29
2022-05-05,938,47,1,552,241.92
2019-12-02,1936,29,8,700,102.76
2022-10-27,1184,3,5,851,82.58
2020-03-17,704,23,8,928,261.21
2023-08-28,243,48,1,918,380.63
2021-05-10,1951,46,3,680,301.59
2022-08-04,376,41,3,656,248.2
2020-09-12,1949,34,8,874,20.03
2021-10-17,926,33,4,324,37.32
2023-12-31,1892,42,4,968,17.34
2021-05-08,1815,31,3,329,252.83
2022-06-19,223,36,2,984,27.23
2021-09-26,1300,33,1,373,162.86
2019-07-09,276,17,4,80,39.85
2023-01-15,705,42,6,540,143.55
2019-04-26,272,31,1,515,174.3
2022-07-22,1561,50,10,606,260.81
2021-12-07,1888,5,5,827,117.72
2019-08-29,1573,24,3,526,143.11
2020-11-20,1205,43,1,85,210.01
2022-08-22,1263,47,3,420,210.19
2020-10-24,290,34,5,204,69.64
2023-05-16,329,24,2,475,296.11
2023-10-30,1952,23,10,558,200.5
2021-10-20,910,2,2,237,164.04
2019-03-08,362,15,6,801,116.3
2021-10-25,1908,39,3,891,207.48
2021-07-14,644,25,10,662,97.47
2021-06-23,62,45,10,769,179.77
2022-09-19,1300,15,2,909,166.87
2020-03-24,1682,44,2,136,341.77
2020-04-25,1007,38,7,232,178.62
2022-11-19,611,41,7,338,268.09
2022-09-04,533,46,8,56,158.8
2020-01-10,749,47,3,620,167.52
2021-05-01,1070,23,8,888,245.13
2023-12-12,1650,28,10,328,71.62
2021-08-11,122,7,3,633,107.08
2022-12-12,611,36,6,809,157.49
2019-10-10,756,33,5,75,238.5
2020-04-11,1074,19,6,535,257.8
2020-11-05,544,14,8,65,113.13
2023-12-17,1668,28,4,967,269.51
2022-01-19,677,13,8,366,319.68
2020-01-27,154,31,6,276,34.31
2022-04-12,1279,3,3,849,329.95
2021-07-24,464,18,5,593,307.98
2021-01-22,1059,11,1,138,363.16
2021-01-15,144,48,4,260,358.99
2022-11-16,1642,15,1,109,397.7
2019-04-05,657,48,7,795,148.45
2022-02-21,616,12,3,713,203.47
2019-03-18,1673,31,7,605,46.1
2023-05-11,719,39,8,745,108.06
2023-08-13,437,42,7,141,236.98
2019-12-10,1472,26,10,117,68.47
2022-10-07,1692,26,7,106,83.43
2021-03-18,1494,20,4,455,73.68
2023-03-23,926,10,3,769,315.09
2022-08-24,202,40,1,444,20.18
2021-06-28,1267,48,10,371,296.82
2019-02-22,1132,32,8,861,68.72
2023-12-15,1402,5,8,915,22.62
2019-09-28,383,43,1,960,232.81
2021-03-05,1916,15,5,660,83.39
2022-10-12,1210,14,6,766,89.89
2022-12-29,1172,17,1,584,229.42
2021-08-18,1986,7,2,514,292.28
2019-09-10,390,1,10,388,291.45
2021-09-01,1208,21,6,762,204.68
2023-05-14,311,7,3,753,251.54
2020-07-23,1764,12,1,964,308.68
2020-02-10,1449,8,6,861,398.15
2019-07-21,131,37,1,841,389.62
