Order_ID,Date,Product_ID,Customer_ID,Store_ID,Return_Date,Return_Quantity,Return_Reason
9369,2022-06-22,471,1555,74,2022-06-29,1,Wrong Item
39668,2022-09-07,69,877,15,2022-09-13,1,Changed Mind
84886,2023-04-28,987,2442,89,2023-05-22,1,Defective
27902,2022-03-29,125,1780,96,2022-04-22,1,Changed Mind
28667,2021-05-25,1241,1969,51,2021-06-23,1,Defective
26786,2020-03-28,135,2493,55,2020-03-29,1,Defective
31080,2019-10-22,1641,374,21,2019-11-18,1,Defective
45470,2019-02-23,1786,721,62,2019-02-28,1,Wrong Item
14626,2019-07-13,1279,942,67,2019-08-02,1,Wrong Item
51736,2023-07-24,464,2271,78,2023-08-01,1,Wrong Item
54343,2020-09-07,1500,4420,91,2020-09-20,1,Changed Mind
13109,2023-06-11,845,94,73,2023-06-26,1,Defective
49334,2021-06-03,1948,3086,75,2021-06-05,1,Defective
57771,2019-08-19,1700,74,87,2019-09-13,1,Wrong Item
68026,2023-11-23,748,2957,15,2023-12-14,1,Defective
51973,2022-01-15,423,1778,50,2022-02-08,1,Wrong Item
86595,2022-08-27,480,1268,14,2022-08-30,1,Changed Mind
5159,2021-03-15,60,2209,60,2021-04-07,1,Wrong Item
5568,2022-02-17,1263,3260,82,2022-03-01,1,Changed Mind
39700,2022-11-22,560,3422,11,2022-12-12,1,Defective
20377,2023-07-23,185,3691,12,2023-07-24,1,Wrong Item
21504,2023-01-02,1674,4277,50,2023-01-08,1,Wrong Item
59195,2022-08-22,1408,441,42,2022-09-07,1,Changed Mind
94880,2022-01-01,771,3603,13,2022-01-12,1,Defective
98183,2021-05-11,1901,614,1,2021-05-22,1,Defective
22468,2022-01-25,142,2343,27,2022-02-22,1,Changed Mind
60308,2021-10-25,1089,1814,83,2021-11-20,1,Defective
73084,2021-11-18,1009,4473,42,2021-11-24,1,Changed Mind
46051,2019-10-24,945,3727,45,2019-10-29,1,Changed Mind
13660,2021-12-10,1661,1040,52,2021-12-13,1,Wrong Item
23988,2021-09-01,1860,698,65,2021-09-20,1,Defective
75620,2019-11-12,1392,4674,44,2019-11-23,1,Wrong Item
33018,2021-09-14,110,2819,85,2021-09-22,1,Changed Mind
87935,2021-09-28,995,3602,16,2021-10-12,1,Defective
5986,2020-06-19,238,429,13,2020-07-04,1,Changed Mind
47411,2020-02-18,1850,4063,32,2020-02-27,1,Defective
37087,2022-06-07,1747,3230,86,2022-07-06,1,Changed Mind
99104,2021-09-28,1328,1925,44,2021-10-23,1,Defective
7795,2019-10-07,956,4245,77,2019-10-10,1,Changed Mind
65423,2022-08-12,1989,4921,98,2022-08-25,1,Changed Mind
57324,2023-02-04,1399,126,75,2023-02-07,1,Changed Mind
93045,2023-02-03,1138,2270,42,2023-02-24,1,Defective
4254,2021-06-24,1988,1754,49,2021-07-14,1,Wrong Item
75115,2022-02-05,800,3862,2,2022-03-06,1,Wrong Item
47011,2019-11-14,131,865,44,2019-11-28,1,Wrong Item
33243,2022-12-24,581,924,64,2022-12-28,1,Changed Mind
32016,2021-09-04,229,233,78,2021-09-26,1,Wrong Item
33295,2023-11-03,253,330,56,2023-11-11,1,Defective
74424,2022-12-21,358,19,32,2022-12-25,1,Wrong Item
26212,2020-05-13,338,1701,30,2020-05-27,1,Changed Mind
19688,2019-04-20,978,4470,10,2019-04-23,1,Wrong Item
162,2022-06-11,224,4494,71,2022-07-04,1,Changed Mind
44372,2023-06-02,552,4405,99,2023-06-07,1,Defective
41316,2022-10-30,1695,4684,2,2022-11-13,1,Defective
77026,2023-09-29,396,912,28,2023-10-04,1,Wrong Item
3358,2019-10-10,260,1425,61,2019-10-26,1,Changed Mind
75004,2021-03-09,170,2947,86,2021-03-24,1,Defective
43674,2021-01-04,693,583,65,2021-01-17,1,Defective
31266,2020-02-08,1926,3990,15,2020-02-18,1,Defective
65439,2020-04-06,1855,3625,99,2020-04-29,1,Defective
77951,2022-05-25,997,3883,52,2022-06-19,1,Defective
41220,2022-09-23,1508,1965,47,2022-10-17,1,Defective
2442,2021-02-21,393,4013,92,2021-03-06,1,Defective
41650,2023-08-04,1089,1698,64,2023-08-21,1,Defective
72686,2022-03-13,1960,3790,86,2022-03-27,1,Changed Mind
54207,2022-07-15,1044,3258,77,2022-07-24,1,Defective
16223,2023-10-30,1388,4874,12,2023-10-31,1,Defective
42135,2023-04-17,508,4649,82,2023-04-30,1,Wrong Item
80513,2020-08-14,1750,108,72,2020-08-31,1,Defective
55307,2019-03-23,509,3559,22,2019-04-16,1,Defective
50793,2022-05-04,1427,4480,7,2022-05-09,1,Changed Mind
82474,2020-08-17,839,3173,71,2020-08-20,1,Changed Mind
24414,2023-10-30,1869,3963,83,2023-11-09,1,Wrong Item
11942,2023-08-28,541,3010,22,2023-09-24,1,Changed Mind
29977,2019-01-22,1992,4937,35,2019-01-26,1,Changed Mind
14488,2019-11-14,725,2330,18,2019-11-25,1,Defective
90455,2020-03-04,132,1567,48,2020-03-21,1,Wrong Item
90087,2023-10-17,1151,438,68,2023-11-07,1,Wrong Item
47478,2022-11-28,1715,3169,58,2022-12-10,1,Wrong Item
22231,2020-04-12,1089,388,65,2020-05-05,1,Wrong Item
28138,2021-12-16,1879,4641,100,2022-01-04,1,Defective
28442,2021-07-21,1986,1421,76,2021-08-13,1,Defective
67409,2022-08-23,705,4961,49,2022-09-20,1,Defective
90509,2023-05-05,1591,825,97,2023-05-11,1,Changed Mind
16817,2021-02-11,213,988,24,2021-02-19,1,Changed Mind
26744,2021-03-31,671,131,3,2021-04-08,1,Wrong Item
86045,2023-03-17,951,4503,88,2023-04-14,1,Changed Mind
36842,2021-11-30,1763,1474,59,2021-12-21,1,Wrong Item
63615,2023-09-10,818,3890,18,2023-09-14,1,Wrong Item
29759,2022-01-30,265,2224,11,2022-02-09,1,Wrong Item
48272,2022-01-03,1728,642,72,2022-01-04,1,Changed Mind
33256,2023-03-12,1191,1929,91,2023-03-21,1,Changed Mind
52070,2023-07-03,282,988,18,2023-07-09,1,Wrong Item
67955,2019-12-28,63,4815,2,2020-01-16,1,Wrong Item
90756,2021-02-23,417,4350,19,2021-03-05,1,Changed Mind
2392,2022-03-22,407,2531,13,2022-04-03,1,Defective
93667,2021-01-16,1556,3202,27,2021-01-31,1,Defective
80057,2020-03-30,1826,272,93,2020-03-31,1,Changed Mind
90441,2020-12-20,687,4961,19,2020-12-24,1,Defective
967,2020-09-04,381,4839,96,2020-09-27,1,Defective
72130,2021-02-15,1924,3203,53,2021-03-13,1,Changed Mind
80487,2020-12-18,152,3975,67,2021-01-16,1,Changed Mind
61146,2019-04-24,1193,4656,6,2019-05-15,1,Wrong Item
54316,2021-01-18,615,4647,32,2021-02-09,1,Defective
66850,2020-10-16,1172,1062,35,2020-11-12,1,Changed Mind
54373,2022-01-02,1818,3222,94,2022-01-16,1,Defective
11669,2023-05-24,1847,1215,43,2023-06-06,1,Defective
8267,2021-07-04,962,3201,58,2021-07-30,1,Wrong Item
34567,2022-03-17,331,329,30,2022-04-05,1,Wrong Item
6072,2021-06-07,1608,1695,63,2021-06-18,1,Defective
74740,2023-01-23,1039,1792,62,2023-01-31,1,Changed Mind
66289,2019-03-19,607,4466,29,2019-03-29,1,Changed Mind
30709,2023-08-21,86,4979,52,2023-08-28,1,Changed Mind
11966,2022-01-28,1606,3704,62,2022-02-12,1,Wrong Item
14005,2021-07-19,1490,14,7,2021-07-28,1,Wrong Item
71068,2021-12-30,1882,3890,90,2022-01-09,1,Changed Mind
36074,2020-12-09,880,1636,72,2020-12-29,1,Changed Mind
48551,2023-09-23,1121,2624,76,2023-10-21,1,Defective
64781,2019-08-02,857,359,90,2019-08-16,1,Changed Mind
69449,2021-06-20,1992,3410,64,2021-07-13,1,Wrong Item
57049,2021-05-31,197,2701,38,2021-06-24,1,Wrong Item
32343,2020-03-25,903,1505,37,2020-03-30,1,Changed Mind
14371,2021-12-21,1684,3543,69,2021-12-27,1,Wrong Item
60742,2019-07-09,1466,319,100,2019-08-04,1,Wrong Item
91833,2022-09-14,1009,945,20,2022-09-23,1,Defective
84538,2023-11-01,1949,246,12,2023-11-15,1,Wrong Item
38199,2022-06-07,110,1001,1,2022-06-29,1,Changed Mind
96794,2021-02-21,1274,1250,22,2021-03-13,1,Defective
94558,2021-03-30,1552,3549,77,2021-04-04,1,Wrong Item
3307,2021-07-14,349,536,53,2021-07-28,1,Wrong Item
78287,2021-04-27,1098,4826,71,2021-05-06,1,Defective
85878,2019-03-30,1757,653,43,2019-04-23,1,Wrong Item
92317,2023-10-03,1389,2134,32,2023-10-12,1,Changed Mind
82421,2022-10-14,1957,4600,7,2022-10-17,1,Changed Mind
23336,2023-06-16,875,4712,98,2023-07-04,1,Wrong Item
66722,2023-07-21,123,147,5,2023-07-31,1,Defective
88979,2020-08-13,580,4153,12,2020-09-08,1,Wrong Item
69955,2020-08-02,305,1798,17,2020-08-15,1,Wrong Item
25088,2020-07-17,1570,1810,97,2020-08-04,1,Changed Mind
58869,2020-11-03,1697,873,38,2020-12-01,1,Changed Mind
20365,2021-12-30,927,3120,75,2022-01-14,1,Wrong Item
2969,2022-08-03,1878,1684,66,2022-08-28,1,Changed Mind
49329,2023-06-07,676,3285,12,2023-06-19,1,Defective
81136,2020-02-27,441,4306,4,2020-03-07,1,Defective
78636,2020-04-12,298,492,52,2020-04-16,1,Wrong Item
33447,2022-05-15,449,3316,18,2022-05-22,1,Wrong Item
39208,2020-02-02,1113,743,92,2020-02-20,1,Wrong Item
73149,2023-01-18,665,3531,75,2023-02-16,1,Changed Mind
8385,2021-10-17,1954,2851,18,2021-10-31,1,Wrong Item
26181,2022-08-05,1772,4496,75,2022-08-19,1,Wrong Item
29239,2022-01-10,114,2284,48,2022-02-03,1,Defective
76964,2019-05-10,1127,4568,73,2019-06-04,1,Defective
48222,2019-09-27,1531,617,34,2019-10-25,1,Wrong Item
3786,2022-08-04,413,3734,94,2022-08-25,1,Wrong Item
46068,2022-07-06,323,4364,51,2022-07-23,1,Changed Mind
44527,2023-10-19,492,431,85,2023-11-06,1,Defective
63699,2023-09-27,135,1312,56,2023-10-20,1,Changed Mind
38036,2023-08-17,713,4131,62,2023-08-22,1,Changed Mind
25454,2020-07-24,5,4779,19,2020-07-25,1,Changed Mind
70381,2023-08-08,1232,802,92,2023-08-31,1,Wrong Item
30663,2021-06-05,1771,4161,51,2021-06-20,1,Wrong Item
13696,2020-07-11,1180,2241,35,2020-07-29,1,Changed Mind
9455,2019-11-07,1492,375,52,2019-12-02,1,Wrong Item
82513,2019-11-09,841,3929,18,2019-12-04,1,Wrong Item
55341,2023-11-21,902,2758,23,2023-12-16,1,Wrong Item
76723,2023-12-23,517,1994,23,2024-01-08,1,Defective
26331,2023-10-10,926,2297,99,2023-10-31,1,Defective
36971,2022-11-05,208,2350,35,2022-11-28,1,Defective
74903,2019-05-29,994,4917,62,2019-06-24,1,Changed Mind
10206,2021-08-10,242,1955,19,2021-09-03,1,Defective
60100,2022-07-05,1654,2789,65,2022-07-17,1,Changed Mind
60895,2022-12-10,1790,2309,16,2022-12-14,1,Changed Mind
20062,2023-09-17,311,35,6,2023-09-26,1,Changed Mind
66340,2021-05-18,1418,357,53,2021-05-31,1,Defective
30829,2023-03-06,455,4372,84,2023-03-08,1,Defective
95716,2022-05-29,1485,749,77,2022-06-14,1,Defective
51562,2022-09-30,1005,4701,22,2022-10-10,1,Changed Mind
61067,2019-07-06,1909,80,76,2019-07-13,1,Defective
82756,2020-12-21,1830,4276,14,2021-01-18,1,Defective
17038,2020-02-12,277,1522,45,2020-02-20,1,Defective
11762,2020-03-22,1432,1903,96,2020-04-12,1,Wrong Item
5958,2020-02-03,1566,725,37,2020-02-15,1,Defective
19490,2023-05-22,1134,3799,7,2023-06-07,1,Changed Mind
22380,2019-03-16,233,1773,22,2019-04-08,1,Changed Mind
45913,2020-09-12,708,3277,86,2020-09-25,1,Changed Mind
58281,2021-06-19,1844,2752,17,2021-07-06,1,Wrong Item
41693,2019-09-25,795,1948,12,2019-10-07,1,Defective
60865,2020-12-25,816,3053,72,2021-01-15,1,Defective
27852,2023-02-10,472,965,94,2023-02-24,1,Changed Mind
19973,2020-08-04,525,4666,1,2020-08-12,1,Wrong Item
8814,2020-02-15,627,1239,41,2020-03-14,1,Changed Mind
1737,2021-05-27,371,3402,68,2021-06-11,1,Wrong Item
55054,2021-01-18,183,2899,22,2021-01-24,1,Changed Mind
53129,2020-02-06,1715,4684,35,2020-02-09,1,Wrong Item
29947,2019-12-14,1053,4889,5,2019-12-19,1,Wrong Item
24507,2023-10-25,1114,2761,76,2023-11-20,1,Defective
98606,2021-03-13,384,3588,54,2021-03-14,1,Defective
30511,2022-12-04,1655,723,8,2022-12-31,1,Wrong Item
17907,2022-04-09,795,3302,15,2022-04-19,1,Changed Mind
47758,2021-10-28,1334,1182,31,2021-11-16,1,Defective
70303,2022-07-31,612,4003,90,2022-08-07,1,Wrong Item
83451,2023-04-01,263,1770,4,2023-04-02,1,Defective
71062,2021-11-03,1159,1092,67,2021-11-06,1,Wrong Item
78365,2019-08-20,1090,2777,60,2019-09-04,1,Wrong Item
9805,2019-02-11,1000,4117,40,2019-03-02,1,Defective
22368,2020-12-22,1546,2436,57,2021-01-13,1,Wrong Item
61784,2023-08-10,1445,348,59,2023-09-07,1,Changed Mind
73395,2021-08-19,1441,2546,45,2021-09-05,1,Defective
7863,2023-12-28,472,2864,6,2024-01-22,1,Changed Mind
58889,2020-05-02,1869,2254,7,2020-05-15,1,Changed Mind
56475,2023-03-31,1406,2203,31,2023-04-03,1,Changed Mind
38352,2023-11-15,319,112,87,2023-11-30,1,Wrong Item
45622,2021-08-10,1964,988,77,2021-08-12,1,Defective
43609,2021-12-29,278,4908,28,2022-01-14,1,Defective
48131,2022-03-02,628,1099,12,2022-03-26,1,Changed Mind
1247,2022-05-10,1197,4118,34,2022-06-02,1,Wrong Item
40718,2021-06-10,658,3565,80,2021-07-03,1,Defective
34647,2020-04-22,295,4104,41,2020-04-27,1,Changed Mind
82828,2020-03-28,33,3081,68,2020-04-25,1,Wrong Item
95588,2020-04-26,1790,3024,66,2020-05-22,1,Changed Mind
95234,2019-02-08,1813,2957,71,2019-02-21,1,Wrong Item
85062,2022-07-22,1157,4305,67,2022-08-06,1,Changed Mind
20363,2022-07-24,1630,995,56,2022-07-30,1,Changed Mind
10086,2019-06-22,1199,60,94,2019-07-11,1,Changed Mind
16436,2021-06-02,824,2579,57,2021-06-28,1,Wrong Item
53480,2021-01-28,1112,3882,75,2021-02-22,1,Wrong Item
64869,2020-10-14,574,2505,28,2020-10-24,1,Wrong Item
73401,2022-07-22,1227,1658,48,2022-08-05,1,Wrong Item
15043,2022-11-20,920,1291,71,2022-11-23,1,Wrong Item
89802,2020-05-19,88,4005,66,2020-06-10,1,Wrong Item
91212,2023-01-25,1087,3752,70,2023-02-16,1,Changed Mind
45828,2022-09-23,238,1543,91,2022-09-29,1,Changed Mind
51090,2019-08-05,1757,4350,11,2019-08-07,1,Changed Mind
6607,2021-05-20,1197,4608,84,2021-06-15,1,Wrong Item
74986,2020-07-26,1351,3894,81,2020-08-12,1,Defective
88654,2020-05-08,747,4970,69,2020-05-31,1,Changed Mind
81109,2021-11-29,432,2959,40,2021-12-18,1,Changed Mind
8116,2023-11-28,386,2526,80,2023-12-22,1,Wrong Item
41211,2019-09-11,1142,4718,84,2019-10-10,1,Changed Mind
75179,2019-09-04,1073,3369,1,2019-09-25,1,Wrong Item
22286,2023-11-19,704,726,97,2023-11-27,1,Wrong Item
7731,2023-07-05,1064,4575,37,2023-07-30,1,Wrong Item
65391,2021-08-11,1797,3700,91,2021-08-17,1,Defective
6530,2019-01-28,1250,1771,82,2019-02-04,1,Changed Mind
36712,2022-09-06,151,4100,53,2022-09-27,1,Defective
31775,2019-11-28,180,4127,62,2019-11-30,1,Changed Mind
33572,2022-09-08,203,1858,41,2022-09-25,1,Defective
78203,2020-08-04,162,3409,51,2020-08-14,1,Defective
20822,2021-10-10,217,2756,17,2021-10-22,1,Wrong Item
11948,2019-03-30,1021,3846,89,2019-04-26,1,Defective
70955,2019-03-24,331,1266,75,2019-04-06,1,Defective
821,2020-09-18,1867,4770,28,2020-09-24,1,Wrong Item
83234,2021-06-01,591,2705,76,2021-06-05,1,Changed Mind
85374,2021-03-29,1477,185,55,2021-04-07,1,Defective
97526,2019-09-18,1558,4914,79,2019-09-23,1,Wrong Item
97700,2020-08-12,1999,66,19,2020-08-30,1,Changed Mind
78885,2019-11-26,1222,23,88,2019-12-12,1,Defective
53531,2020-11-16,675,1321,73,2020-12-12,1,Changed Mind
59529,2023-02-13,1742,826,80,2023-02-23,1,Changed Mind
72990,2023-06-13,1133,210,11,2023-07-08,1,Defective
91614,2020-02-19,1743,972,71,2020-03-12,1,Defective
56057,2019-11-15,152,1369,29,2019-11-30,1,Wrong Item
82060,2020-02-07,992,932,41,2020-02-23,1,Defective
9343,2022-01-14,1451,240,38,2022-01-25,1,Wrong Item
88003,2020-06-06,290,1332,75,2020-06-22,1,Wrong Item
50951,2019-07-26,1781,3652,19,2019-08-01,1,Wrong Item
66158,2019-08-04,1509,744,12,2019-09-01,1,Changed Mind
68664,2020-02-23,460,227,12,2020-02-27,1,Changed Mind
62297,2023-02-12,705,943,38,2023-02-19,1,Changed Mind
81758,2019-11-01,364,3579,58,2019-11-25,1,Defective
22811,2022-12-14,313,1095,33,2022-12-23,1,Changed Mind
12075,2020-04-07,1378,3845,26,2020-04-11,1,Changed Mind
19326,2019-03-19,734,986,9,2019-04-08,1,Wrong Item
76539,2019-04-26,1185,465,48,2019-05-19,1,Changed Mind
24089,2021-10-23,233,1735,55,2021-11-02,1,Changed Mind
60682,2020-04-08,1662,4078,7,2020-04-09,1,Changed Mind
94364,2020-11-26,711,4996,83,2020-12-15,1,Wrong Item
12558,2023-01-03,1294,2892,38,2023-01-04,1,Changed Mind
97800,2022-08-16,1453,4902,41,2022-08-21,1,Changed Mind
29020,2021-04-11,421,1011,16,2021-04-25,1,Changed Mind
50961,2020-10-26,682,1275,56,2020-11-08,1,Defective
29616,2022-10-19,1345,545,18,2022-11-16,1,Defective
60301,2019-04-04,395,1535,13,2019-04-05,1,Defective
23159,2020-09-26,1993,1153,84,2020-10-22,1,Wrong Item
54507,2022-09-06,762,1444,95,2022-09-26,1,Defective
49249,2021-09-28,1793,1693,5,2021-10-21,1,Wrong Item
66072,2023-10-08,1734,4825,52,2023-11-02,1,Changed Mind
74563,2021-07-12,410,2536,95,2021-07-28,1,Defective
78606,2021-02-06,628,1560,5,2021-02-08,1,Defective
78623,2021-12-28,911,2664,7,2022-01-18,1,Defective
9710,2022-01-16,322,2112,8,2022-02-05,1,Defective
67512,2020-09-18,1496,4543,58,2020-10-09,1,Defective
70768,2020-12-18,274,3007,72,2021-01-05,1,Wrong Item
55102,2022-12-29,1070,3287,75,2023-01-07,1,Changed Mind
43431,2021-06-26,1853,1221,36,2021-07-19,1,Changed Mind
46049,2023-08-17,1973,1929,79,2023-09-11,1,Changed Mind
33424,2022-10-07,1844,3094,4,2022-10-25,1,Wrong Item
28913,2019-09-30,1099,1163,78,2019-10-02,1,Defective
96347,2020-11-20,1260,1399,3,2020-11-22,1,Changed Mind
54086,2023-02-01,1871,4724,35,2023-02-05,1,Defective
50657,2023-03-12,193,4100,98,2023-03-15,1,Defective
34920,2023-10-22,366,4788,89,2023-10-25,1,Changed Mind
41916,2019-08-16,291,174,74,2019-08-18,1,Defective
13712,2019-04-17,793,4420,97,2019-04-19,1,Defective
44643,2020-11-19,1327,788,53,2020-11-22,1,Defective
1743,2022-11-11,1816,2163,100,2022-12-02,1,Defective
88335,2023-02-26,488,633,30,2023-03-14,1,Wrong Item
25893,2021-12-23,1639,3905,4,2022-01-14,1,Defective
79272,2023-12-18,513,1183,38,2023-12-22,1,Defective
99566,2022-07-01,1445,4061,42,2022-07-11,1,Wrong Item
59135,2019-11-24,1619,4654,55,2019-12-03,1,Defective
85810,2020-11-08,838,1517,100,2020-12-04,1,Wrong Item
47338,2022-01-25,1233,2707,70,2022-02-16,1,Defective
60235,2023-08-30,1499,2347,39,2023-09-01,1,Wrong Item
79265,2023-12-10,389,3289,71,2024-01-08,1,Defective
57751,2021-07-20,1956,3229,49,2021-08-08,1,Wrong Item
23662,2023-04-30,126,828,15,2023-05-06,1,Wrong Item
48886,2021-11-27,967,4452,67,2021-12-13,1,Wrong Item
33740,2021-12-22,55,2454,90,2022-01-13,1,Defective
59857,2019-05-15,1940,2665,33,2019-05-25,1,Changed Mind
72447,2019-03-30,1653,4265,14,2019-04-17,1,Wrong Item
47644,2019-12-25,1993,4184,42,2020-01-10,1,Wrong Item
59706,2020-09-02,218,3579,85,2020-09-19,1,Wrong Item
89912,2023-06-19,151,3447,59,2023-07-04,1,Changed Mind
52292,2021-09-25,530,3885,99,2021-10-13,1,Changed Mind
42105,2022-05-24,1831,2079,73,2022-06-14,1,Defective
40458,2019-08-07,292,4639,74,2019-08-18,1,Wrong Item
64557,2023-06-01,335,4916,49,2023-06-07,1,Defective
34432,2022-01-15,852,1364,30,2022-02-13,1,Defective
36855,2019-03-06,1699,3354,78,2019-03-31,1,Wrong Item
88294,2023-11-06,1161,2364,3,2023-11-17,1,Defective
9275,2022-08-05,1619,4614,59,2022-08-06,1,Wrong Item
24869,2022-10-03,1339,378,67,2022-10-06,1,Defective
57538,2023-10-29,927,3984,40,2023-11-22,1,Changed Mind
91035,2019-02-09,1753,3037,57,2019-02-22,1,Defective
43657,2019-08-28,368,4538,2,2019-08-30,1,Changed Mind
14730,2020-05-24,1299,3901,64,2020-05-29,1,Wrong Item
81466,2019-08-08,921,4008,38,2019-08-21,1,Changed Mind
69190,2021-05-18,692,4370,2,2021-06-15,1,Defective
13536,2020-09-11,997,815,56,2020-09-14,1,Changed Mind
90179,2023-02-07,440,2012,80,2023-02-25,1,Defective
49194,2022-03-11,580,1020,97,2022-04-07,1,Defective
5810,2019-02-03,216,3663,52,2019-02-04,1,Changed Mind
7985,2019-05-03,1292,4309,5,2019-05-25,1,Changed Mind
26527,2023-10-05,1917,4,6,2023-10-08,1,Changed Mind
28423,2022-11-03,788,4895,66,2022-11-19,1,Changed Mind
98624,2021-07-31,823,1087,81,2021-08-02,1,Changed Mind
55024,2022-06-12,1583,1075,54,2022-06-28,1,Defective
82934,2022-06-01,868,3576,45,2022-06-15,1,Defective
4257,2021-06-04,587,791,95,2021-06-08,1,Defective
91233,2021-04-18,635,3986,43,2021-05-16,1,Wrong Item
42328,2022-12-21,737,1540,27,2023-01-11,1,Defective
6397,2022-12-16,107,515,80,2022-12-31,1,Wrong Item
84114,2023-12-04,606,3659,47,2023-12-07,1,Defective
50674,2019-10-22,1180,1513,92,2019-10-29,1,Wrong Item
93879,2020-06-28,1686,276,55,2020-07-19,1,Defective
43818,2020-05-29,116,1080,80,2020-06-25,1,Defective
70968,2020-09-22,777,970,27,2020-10-13,1,Changed Mind
79678,2020-04-26,1818,2540,79,2020-05-18,1,Defective
37817,2023-10-10,1159,4062,17,2023-11-07,1,Changed Mind
47455,2020-05-19,1005,953,62,2020-06-05,1,Defective
25239,2019-08-02,709,598,33,2019-08-31,1,Wrong Item
38690,2023-05-02,1285,2559,47,2023-05-17,1,Defective
10022,2021-05-27,673,4919,55,2021-06-19,1,Defective
90467,2022-04-05,1618,3432,10,2022-04-23,1,Changed Mind
45900,2021-03-08,192,3913,85,2021-03-10,1,Wrong Item
75256,2019-12-14,1702,4762,6,2019-12-25,1,Changed Mind
51752,2023-05-11,675,4657,80,2023-05-15,1,Defective
98114,2023-02-09,906,3159,77,2023-02-17,1,Changed Mind
40146,2019-01-17,43,709,9,2019-01-28,1,Changed Mind
76716,2023-06-14,1544,2929,26,2023-07-02,1,Changed Mind
94489,2020-07-21,1523,2664,90,2020-07-24,1,Changed Mind
21291,2021-07-28,669,2167,44,2021-08-14,1,Defective
63802,2021-12-12,1933,3108,56,2022-01-05,1,Defective
45123,2020-02-15,1045,972,94,2020-02-24,1,Defective
76832,2020-08-03,432,1476,55,2020-08-16,1,Defective
98591,2021-06-19,378,3153,59,2021-06-25,1,Changed Mind
43358,2021-12-06,1499,1472,39,2021-12-10,1,Defective
61112,2019-04-01,375,2047,87,2019-04-12,1,Wrong Item
24346,2021-10-29,1974,3758,50,2021-11-01,1,Defective
1225,2023-04-05,445,3040,90,2023-04-11,1,Defective
46223,2023-07-24,400,4462,93,2023-08-07,1,Wrong Item
55677,2021-04-28,76,1725,97,2021-05-27,1,Defective
70831,2021-02-08,1014,2401,15,2021-03-03,1,Changed Mind
50323,2021-04-27,8,4624,60,2021-05-07,1,Defective
81972,2022-04-01,1298,1782,5,2022-04-29,1,Defective
14536,2022-12-23,1287,3651,21,2022-12-30,1,Changed Mind
61656,2019-12-10,1242,3153,63,2019-12-24,1,Defective
69663,2019-05-31,67,3364,88,2019-06-26,1,Wrong Item
34044,2020-04-05,645,3587,65,2020-04-22,1,Wrong Item
58389,2022-06-08,383,3848,64,2022-06-29,1,Changed Mind
18330,2022-10-16,1420,3770,47,2022-10-26,1,Defective
77218,2019-11-23,1530,3754,22,2019-11-26,1,Wrong Item
36824,2023-09-29,734,4948,56,2023-10-27,1,Changed Mind
6232,2022-09-29,140,2600,49,2022-10-09,1,Defective
59780,2019-03-06,68,3510,99,2019-04-01,1,Changed Mind
54888,2021-07-21,186,1348,11,2021-08-18,1,Wrong Item
19459,2019-03-13,1626,2043,90,2019-03-16,1,Changed Mind
14523,2021-03-25,1479,1170,49,2021-04-01,1,Wrong Item
48656,2022-12-10,1416,455,28,2022-12-13,1,Changed Mind
94590,2021-04-26,1600,729,49,2021-05-21,1,Changed Mind
38140,2019-05-09,1197,3056,56,2019-05-12,1,Wrong Item
22662,2023-01-07,1000,35,7,2023-01-21,1,Defective
83121,2023-02-10,1446,4586,17,2023-02-22,1,Changed Mind
33879,2022-07-25,623,4049,96,2022-08-09,1,Defective
72367,2020-04-28,659,811,52,2020-05-11,1,Changed Mind
67718,2019-06-10,864,2371,15,2019-06-27,1,Changed Mind
58938,2022-01-09,678,4007,95,2022-01-19,1,Changed Mind
53205,2022-09-20,1003,4813,58,2022-10-14,1,Changed Mind
56750,2023-06-28,821,4626,81,2023-07-27,1,Changed Mind
10766,2021-08-01,700,3001,89,2021-08-10,1,Wrong Item
86984,2022-12-10,1906,336,34,2023-01-01,1,Defective
74484,2023-08-15,834,42,6,2023-08-19,1,Defective
59453,2023-01-25,576,3803,36,2023-02-17,1,Changed Mind
47229,2022-09-21,548,267,91,2022-10-17,1,Defective
81262,2021-04-03,1659,1578,19,2021-04-06,1,Changed Mind
49243,2020-10-25,1535,2207,66,2020-11-08,1,Defective
17761,2019-01-23,1535,620,90,2019-01-29,1,Changed Mind
16317,2022-05-01,1398,46,49,2022-05-24,1,Defective
72642,2019-08-10,696,19,2,2019-08-14,1,Defective
22228,2019-12-19,1467,3327,25,2020-01-04,1,Wrong Item
66443,2019-01-16,1538,2590,17,2019-01-20,1,Changed Mind
94066,2022-09-24,889,189,94,2022-09-28,1,Wrong Item
80964,2021-04-28,1039,2402,56,2021-05-18,1,Defective
45652,2022-07-26,1491,1230,4,2022-08-14,1,Wrong Item
26092,2022-03-05,1032,3981,30,2022-04-03,1,Defective
76337,2021-04-03,742,4278,17,2021-04-12,1,Changed Mind
58779,2020-05-24,1395,4474,50,2020-06-19,1,Wrong Item
55629,2021-04-21,262,1380,97,2021-05-15,1,Wrong Item
72404,2022-02-28,862,1049,40,2022-03-16,1,Changed Mind
32418,2021-11-20,570,1828,68,2021-12-11,1,Changed Mind
16911,2020-07-23,740,1849,96,2020-07-27,1,Wrong Item
28400,2020-07-08,784,4265,7,2020-07-28,1,Defective
