Order_ID,Date,Product_ID,Customer_ID,Store_ID,Quantity,Discount_Pct
51468,2019-04-29,1364,475,12,6,0.0
51469,2020-01-17,1495,2165,19,8,0.1
51470,2023-03-25,1315,758,16,6,0.0
51471,2020-11-19,1633,2868,80,8,0.0
51472,2022-12-04,507,895,9,6,0.0
51473,2019-02-18,1986,485,99,7,0.0
51474,2022-10-25,1024,1049,60,9,0.0
51475,2022-09-18,428,1766,36,5,0.0
51476,2019-05-29,1205,1246,74,2,0.0
51477,2019-06-06,1259,4550,55,3,0.1
51478,2020-08-26,1829,117,50,8,0.0
51479,2019-06-01,1304,1578,76,7,0.2
51480,2023-01-24,1023,3434,6,9,0.05
51481,2020-01-11,723,180,90,8,0.0
51482,2020-11-12,1753,3914,61,9,0.0
51483,2020-08-18,133,145,98,4,0.0
51484,2022-12-19,1226,1337,15,1,0.1
51485,2021-12-07,925,1451,5,7,0.0
51486,2022-09-20,1331,4458,34,5,0.0
51487,2023-10-19,367,998,75,1,0.0
51488,2020-08-11,1608,811,16,6,0.0
51489,2021-10-19,1298,1734,3,4,0.0
51490,2023-04-28,376,3099,61,3,0.0
51491,2021-02-14,1657,4902,38,4,0.05
51492,2023-02-01,1384,3819,72,9,0.05
51493,2023-05-18,157,2694,45,9,0.0
51494,2022-06-22,1274,4566,73,7,0.0
51495,2020-09-23,333,3421,84,4,0.05
51496,2019-09-19,1313,4527,62,8,0.0
51497,2021-04-21,1065,1855,94,3,0.0
51498,2022-06-27,769,2419,37,9,0.0
51499,2023-03-01,1087,1218,30,4,0.0
51500,2021-12-11,489,4032,99,9,0.0
51501,2020-05-03,634,189,67,7,0.05
51502,2023-12-18,594,3402,76,9,0.05
51503,2022-03-11,1104,1844,89,5,0.0
51504,2022-10-27,24,3533,17,5,0.0
51505,2019-09-08,1630,3451,18,1,0.0
51506,2019-11-10,1961,2723,20,6,0.0
51507,2022-06-02,511,2341,37,8,0.05
51508,2023-08-16,1590,4014,7,3,0.0
51509,2021-12-15,1030,1426,62,6,0.1
51510,2022-09-24,739,2935,63,1,0.0
51511,2023-03-25,1466,1576,94,3,0.0
51512,2021-01-22,1272,1894,48,9,0.0
51513,2021-10-03,1170,4146,69,5,0.0
51514,2023-03-04,837,64,78,3,0.0
51515,2023-02-16,743,4440,14,6,0.0
51516,2019-06-13,1867,236,3,6,0.0
51517,2023-01-04,1582,1669,9,9,0.0
51518,2021-09-01,369,3631,46,5,0.0
51519,2019-05-13,1144,2709,61,4,0.0
51520,2019-03-22,1891,2559,49,2,0.0
51521,2019-12-16,1454,2567,66,9,0.1
51522,2023-07-29,1674,2133,23,9,0.0
51523,2019-05-14,338,2297,2,1,0.0
51524,2021-09-01,1815,2281,41,9,0.0
51525,2021-12-11,37,1191,29,2,0.0
51526,2020-05-08,88,2850,93,2,0.0
51527,2019-07-21,160,4810,88,5,0.0
51528,2020-12-10,673,1586,26,1,0.0
51529,2020-09-09,1769,4575,54,9,0.1
51530,2021-01-25,1964,4564,37,8,0.05
51531,2023-03-12,72,1497,13,6,0.2
51532,2023-11-04,173,3766,60,5,0.0
51533,2021-08-30,655,707,88,8,0.0
51534,2021-11-03,1510,1486,84,4,0.05
51535,2022-11-09,679,3769,36,5,0.0
51536,2023-10-27,1056,2397,21,7,0.0
51537,2023-10-13,747,4811,73,2,0.0
51538,2022-05-09,360,3503,79,9,0.2
51539,2019-06-14,1823,4558,11,6,0.0
51540,2020-07-14,1897,1866,1,5,0.0
51541,2022-03-02,1988,1126,41,9,0.05
51542,2020-08-04,1422,4243,37,8,0.05
51543,2019-04-29,1038,2711,99,9,0.0
51544,2023-08-02,1331,649,87,7,0.0
51545,2023-11-14,1578,3408,24,8,0.1
51546,2020-11-23,362,4326,98,6,0.0
51547,2023-02-18,1613,414,5,9,0.0
51548,2022-04-21,1586,33,17,5,0.0
51549,2023-01-21,1567,3929,95,9,0.0
51550,2019-12-01,18,3799,16,4,0.0
51551,2023-05-05,724,3353,86,9,0.0
51552,2023-09-13,1048,590,42,2,0.0
51553,2020-09-28,784,4619,11,2,0.0
51554,2019-08-19,139,2074,79,2,0.0
51555,2019-11-07,918,4628,45,9,0.0
51556,2019-01-03,51,3455,18,2,0.0
51557,2020-11-15,676,2709,16,6,0.2
51558,2019-03-22,1744,604,60,8,0.1
51559,2022-07-22,451,4349,70,3,0.0
51560,2020-01-23,14,3251,71,1,0.0
51561,2021-04-06,1891,3566,17,5,0.0
51562,2022-09-30,1005,4701,22,8,0.0
51563,2019-08-07,1897,4393,90,7,0.0
51564,2020-10-13,763,3615,65,3,0.0
51565,2019-03-04,1363,2796,100,9,0.2
51566,2020-03-15,1931,2559,89,2,0.0
51567,2021-11-16,1122,172,4,6,0.0
51568,2020-12-08,892,2184,53,1,0.0
51569,2022-11-05,1261,127,50,1,0.0
51570,2023-08-15,1934,505,18,8,0.0
51571,2023-11-23,194,4650,38,8,0.0
51572,2022-06-25,1516,1350,99,6,0.0
51573,2022-03-23,365,3504,75,5,0.1
51574,2019-07-29,1870,199,45,2,0.0
51575,2021-11-11,888,3867,41,5,0.0
51576,2023-05-25,538,3973,15,8,0.0
51577,2021-11-08,589,848,88,6,0.1
51578,2020-05-23,1043,3993,98,5,0.0
51579,2023-06-25,1102,1338,76,7,0.0
51580,2020-11-04,1322,1804,81,6,0.0
51581,2020-10-12,1130,3543,55,3,0.0
51582,2021-06-06,985,3518,3,5,0.0
51583,2023-06-12,779,1566,29,4,0.0
51584,2022-12-23,675,2309,2,5,0.0
51585,2019-02-06,682,1605,10,6,0.05
51586,2020-02-11,354,3987,75,8,0.0
51587,2020-02-28,808,1074,88,1,0.0
51588,2020-11-13,1654,2295,85,5,0.0
51589,2023-12-01,4,1250,75,8,0.0
51590,2019-12-04,432,1326,58,7,0.1
51591,2022-07-18,865,4567,83,3,0.0
51592,2021-07-07,1418,1746,87,8,0.0
51593,2021-02-05,1638,3340,96,8,0.0
51594,2020-10-13,685,1643,93,5,0.0
51595,2023-05-23,87,267,26,6,0.2
51596,2023-05-23,1544,1640,49,5,0.05
51597,2021-08-05,359,1050,29,7,0.05
51598,2023-09-01,76,3197,10,4,0.0
51599,2023-06-29,1042,2093,51,4,0.0
51600,2023-01-25,1091,385,61,1,0.0
51601,2022-08-31,1137,542,27,3,0.0
51602,2021-12-17,644,1381,45,3,0.0
51603,2020-01-11,1557,3580,100,5,0.0
51604,2023-09-19,956,2974,29,3,0.05
51605,2023-01-19,585,2048,57,3,0.1
51606,2020-02-11,1265,1894,56,1,0.0
51607,2022-11-09,556,1015,85,4,0.0
51608,2019-02-25,573,1485,79,4,0.0
51609,2023-01-22,1628,4716,78,1,0.05
51610,2020-04-19,1151,3990,77,8,0.0
51611,2023-03-20,1743,1401,35,6,0.1
51612,2023-12-26,987,1171,82,9,0.0
51613,2019-01-17,1399,1963,68,8,0.05
51614,2020-03-08,1604,772,46,1,0.2
51615,2019-08-25,120,1674,83,1,0.1
51616,2019-11-03,794,4378,44,1,0.0
51617,2023-11-21,578,719,76,1,0.05
51618,2020-03-08,1365,2346,48,2,0.0
51619,2019-01-24,530,1730,24,3,0.05
51620,2022-08-16,1536,1472,3,3,0.0
51621,2023-07-10,1090,3074,70,8,0.2
51622,2022-06-15,1159,3144,98,3,0.05
51623,2021-10-10,1662,244,59,2,0.0
51624,2020-11-11,1428,3593,85,5,0.0
51625,2023-02-24,1196,1391,97,4,0.2
51626,2021-08-09,889,157,23,6,0.1
51627,2022-08-04,976,4080,48,2,0.05
51628,2020-02-19,1486,77,24,6,0.05
51629,2021-01-22,1632,1754,25,5,0.0
51630,2022-11-24,591,2230,39,7,0.1
51631,2020-02-20,826,1805,18,9,0.0
51632,2021-05-25,50,4215,90,1,0.05
51633,2021-03-20,1694,4120,77,9,0.05
51634,2021-06-08,894,2894,75,1,0.0
51635,2023-12-31,1712,956,68,2,0.0
51636,2023-02-15,327,3959,56,3,0.0
51637,2022-06-28,1048,712,87,7,0.0
51638,2020-11-07,465,1700,32,3,0.0
51639,2020-02-04,1361,37,65,9,0.1
51640,2021-05-02,1127,310,5,4,0.0
51641,2019-05-21,1029,1017,53,2,0.0
51642,2020-01-13,439,2214,21,4,0.05
51643,2022-02-17,1793,181,93,3,0.0
51644,2022-09-23,1785,3690,44,3,0.05
51645,2020-03-25,1970,2745,67,9,0.2
51646,2021-06-06,1323,3323,43,9,0.05
51647,2022-03-30,1749,107,20,4,0.0
51648,2022-02-02,125,2792,7,1,0.0
51649,2021-04-29,158,1648,35,6,0.0
51650,2019-04-02,324,1974,96,9,0.2
51651,2020-04-29,709,2671,90,1,0.0
51652,2022-12-13,1833,3710,92,8,0.0
51653,2020-02-25,1405,1908,4,7,0.0
51654,2020-12-16,1429,1035,21,2,0.0
51655,2020-07-05,1812,4611,30,8,0.1
51656,2021-06-22,1428,928,24,4,0.0
51657,2021-12-13,293,356,63,8,0.0
51658,2020-08-23,1530,688,24,7,0.2
51659,2023-07-29,1361,2,13,7,0.0
51660,2023-03-18,1865,868,21,7,0.0
51661,2022-01-25,497,4529,70,9,0.1
51662,2023-05-11,1175,609,31,6,0.0
51663,2023-07-18,212,4672,38,6,0.05
51664,2019-07-04,383,4257,84,2,0.05
51665,2022-12-27,777,1263,1,2,0.0
51666,2023-02-03,1242,1679,38,3,0.0
51667,2021-08-22,1105,3188,11,8,0.0
51668,2022-02-22,1748,2147,11,1,0.0
51669,2022-09-19,1399,3997,98,9,0.0
51670,2022-07-11,1247,1118,16,2,0.0
51671,2021-05-01,1746,2486,65,3,0.0
51672,2019-07-10,213,2209,93,9,0.1
51673,2023-10-17,1115,3778,23,2,0.0
51674,2022-05-29,319,3206,30,5,0.0
51675,2019-07-18,26,3909,56,1,0.0
51676,2019-12-10,1260,4167,36,4,0.0
51677,2019-06-23,295,1794,88,1,0.0
51678,2019-08-05,1167,863,73,8,0.0
51679,2022-05-14,1214,2867,24,4,0.0
51680,2023-05-22,1786,3417,7,3,0.05
51681,2022-10-28,1082,977,92,7,0.0
51682,2019-06-23,620,1959,83,7,0.0
51683,2019-03-19,1055,3912,73,4,0.05
51684,2022-09-08,211,4416,26,9,0.1
51685,2023-04-27,1128,278,100,8,0.0
51686,2020-07-29,1645,4202,37,9,0.0
51687,2022-11-08,1732,193,5,8,0.0
51688,2021-04-20,629,2389,35,5,0.1
51689,2020-03-12,1317,162,29,7,0.05
51690,2019-07-18,1086,126,74,2,0.0
51691,2020-08-24,1472,3002,44,4,0.0
51692,2021-10-27,1071,4515,55,4,0.0
51693,2022-07-10,711,3622,73,3,0.05
51694,2021-09-30,1080,401,71,6,0.05
51695,2020-09-25,1264,3203,70,1,0.0
51696,2023-08-27,785,3293,99,5,0.0
51697,2020-09-19,1418,1179,15,1,0.0
51698,2020-06-08,1835,3519,17,3,0.0
51699,2021-08-20,1213,3088,99,3,0.0
51700,2021-11-09,1166,1354,25,8,0.0
51701,2023-10-03,887,288,24,8,0.0
51702,2019-09-11,1746,1920,27,9,0.0
51703,2020-08-20,1137,1418,33,6,0.0
51704,2022-04-18,393,4540,21,8,0.0
51705,2023-11-08,208,2951,16,3,0.0
51706,2022-10-08,1097,4949,27,1,0.2
51707,2020-07-26,1291,4548,79,4,0.0
51708,2023-10-17,667,3217,4,6,0.05
51709,2021-06-11,1758,563,75,6,0.05
51710,2019-08-03,1166,2588,15,9,0.0
51711,2022-10-13,782,114,87,1,0.1
51712,2021-06-02,797,3632,78,3,0.1
51713,2020-08-24,139,1373,51,6,0.0
51714,2023-06-20,1423,4355,40,3,0.0
51715,2023-05-16,1196,1898,17,5,0.0
51716,2020-07-21,1038,2576,14,7,0.05
51717,2022-05-28,475,1158,84,5,0.1
51718,2020-08-28,1663,1694,22,6,0.05
51719,2020-07-05,1027,502,46,8,0.0
51720,2019-12-03,1676,4207,94,6,0.0
51721,2019-11-15,1338,1076,32,7,0.0
51722,2023-11-19,782,425,19,8,0.0
51723,2020-04-10,1321,2485,65,9,0.1
51724,2020-12-29,785,1190,23,1,0.0
51725,2021-06-18,721,316,85,9,0.0
51726,2022-03-23,1776,352,42,5,0.0
51727,2019-12-17,866,3810,38,1,0.0
51728,2021-12-21,1246,3296,31,6,0.0
51729,2023-01-23,599,1341,27,7,0.0
51730,2021-08-07,1444,90,26,6,0.1
51731,2022-06-17,1817,2480,15,5,0.05
51732,2019-07-09,246,2057,18,1,0.0
51733,2022-03-15,800,4541,90,2,0.0
51734,2023-03-26,407,1666,63,7,0.0
51735,2022-08-08,937,2624,25,4,0.0
51736,2023-07-24,464,2271,78,2,0.05
51737,2021-12-19,1248,1575,5,4,0.05
51738,2023-02-05,299,1933,66,7,0.0
51739,2020-11-17,1994,2743,78,6,0.2
51740,2019-03-14,1081,4766,35,1,0.0
51741,2022-06-16,674,1678,81,9,0.05
51742,2020-02-20,1663,70,34,2,0.0
51743,2019-06-28,1185,93,67,8,0.1
51744,2021-12-26,1337,805,57,4,0.0
51745,2023-06-05,1017,4197,86,5,0.0
51746,2019-03-18,1948,3000,90,9,0.0
51747,2019-09-05,51,1310,97,5,0.0
51748,2020-12-07,1212,2137,56,5,0.05
51749,2021-09-14,135,489,14,1,0.05
51750,2019-03-09,1000,4270,98,3,0.1
51751,2021-04-29,130,4987,19,3,0.0
51752,2023-05-11,675,4657,80,1,0.0
51753,2022-01-27,48,3276,35,3,0.1
51754,2023-12-11,1287,2675,90,8,0.0
51755,2020-08-10,461,3178,68,2,0.0
51756,2021-04-22,1276,2498,25,8,0.0
51757,2023-05-21,1091,1960,61,3,0.1
51758,2023-04-18,1753,2456,70,5,0.0
51759,2021-02-19,1351,3409,41,5,0.2
51760,2023-04-15,446,392,54,2,0.0
51761,2023-04-11,1529,3971,63,2,0.0
51762,2021-05-31,695,4027,93,4,0.05
51763,2020-12-22,236,3258,39,2,0.05
51764,2023-12-10,347,379,81,4,0.0
51765,2019-11-20,1686,657,87,9,0.0
51766,2022-02-20,156,1136,74,7,0.0
51767,2021-11-22,1797,1658,100,7,0.05
51768,2020-10-16,1090,4100,95,1,0.0
51769,2019-05-25,48,1818,61,3,0.0
51770,2021-02-12,1464,4806,5,1,0.0
51771,2023-03-21,420,1101,79,1,0.0
51772,2023-08-24,1560,3923,61,2,0.0
51773,2019-11-06,1696,699,27,7,0.1
51774,2019-05-24,1878,1686,50,1,0.0
51775,2021-07-30,1002,1780,61,2,0.0
51776,2020-10-25,454,3441,24,9,0.2
51777,2021-06-11,1011,4574,36,9,0.0
51778,2020-05-31,1623,1918,50,1,0.0
51779,2019-07-14,1966,3567,21,4,0.0
51780,2023-02-15,462,4536,82,8,0.0
51781,2023-07-19,55,3051,53,9,0.0
51782,2023-02-07,373,125,67,1,0.0
51783,2023-05-31,1423,4699,70,3,0.0
51784,2021-03-28,1660,280,39,4,0.0
51785,2022-04-07,1963,4842,75,7,0.0
51786,2020-12-29,1983,2337,17,9,0.0
51787,2022-04-21,62,1321,91,2,0.0
51788,2022-02-10,710,69,46,1,0.0
51789,2022-07-23,662,197,15,8,0.0
51790,2020-04-20,492,3024,18,2,0.0
51791,2022-04-16,1496,4881,32,7,0.1
51792,2023-07-19,1614,1911,39,1,0.05
51793,2022-08-07,1049,2146,1,4,0.05
51794,2020-03-09,1499,1262,74,9,0.0
51795,2023-01-26,1469,4934,6,4,0.0
51796,2020-02-21,1702,2920,8,9,0.0
51797,2020-12-11,435,3536,18,4,0.1
51798,2019-05-18,846,2027,93,4,0.0
51799,2023-02-21,1109,1224,63,2,0.0
51800,2023-10-20,1489,3514,25,2,0.0
51801,2021-03-19,1486,1092,83,5,0.1
51802,2022-04-06,1633,3449,15,7,0.0
51803,2019-05-14,746,3722,92,3,0.0
51804,2022-03-30,442,3601,52,8,0.0
51805,2021-02-22,1009,4668,37,9,0.0
51806,2021-03-02,1289,3932,29,4,0.0
51807,2023-11-19,234,3890,62,7,0.0
51808,2021-01-03,1914,2402,87,6,0.05
51809,2020-01-12,1419,188,23,5,0.0
51810,2022-09-15,817,4454,33,2,0.0
51811,2020-01-30,1516,1264,15,3,0.0
51812,2022-04-10,221,471,41,3,0.0
51813,2020-04-14,965,173,59,1,0.0
51814,2021-02-09,856,3368,25,5,0.05
51815,2022-12-16,1077,2043,64,1,0.1
51816,2022-07-03,1221,4073,35,4,0.0
51817,2023-08-31,1930,4060,1,8,0.1
51818,2022-02-17,258,83,26,5,0.05
51819,2019-01-19,1367,4259,25,1,0.0
51820,2021-03-18,1568,2075,5,3,0.0
51821,2019-09-04,1473,2260,93,1,0.0
51822,2022-05-13,1120,2645,5,6,0.0
51823,2022-12-14,1682,3632,55,5,0.0
51824,2021-12-26,1808,1408,61,2,0.0
51825,2019-12-08,784,2892,10,9,0.0
51826,2019-12-11,421,3991,51,6,0.0
51827,2021-07-12,311,1646,99,9,0.05
51828,2023-09-17,1595,114,6,8,0.0
51829,2020-01-22,1079,73,59,8,0.0
51830,2019-12-08,216,3865,46,8,0.05
51831,2019-04-18,694,2839,55,5,0.0
51832,2020-11-07,1363,124,17,6,0.0
51833,2020-09-24,252,4241,27,1,0.0
51834,2021-09-24,1320,334,49,7,0.0
51835,2022-11-26,1153,3330,25,1,0.0
51836,2020-08-18,1803,1557,93,5,0.0
51837,2022-08-18,243,3693,11,2,0.0
51838,2023-12-02,232,3840,90,3,0.0
51839,2022-02-04,1107,2044,50,9,0.0
51840,2023-07-17,1157,1727,72,9,0.05
51841,2020-08-07,21,2536,29,5,0.0
51842,2020-04-21,567,3710,18,9,0.0
51843,2019-12-03,916,1801,80,3,0.0
51844,2023-01-23,1402,4502,73,1,0.0
51845,2019-11-09,978,2797,66,8,0.0
51846,2022-03-23,535,697,59,3,0.0
51847,2023-12-30,979,1067,97,7,0.0
51848,2020-08-31,266,2415,91,2,0.1
51849,2022-10-04,1022,2060,15,7,0.0
51850,2021-02-28,498,1626,79,8,0.0
51851,2023-11-25,944,269,90,8,0.0
51852,2020-08-16,869,4441,11,8,0.0
51853,2023-04-02,1197,4655,100,5,0.0
51854,2019-10-27,34,4201,98,6,0.2
51855,2020-11-22,445,3759,45,1,0.1
51856,2020-12-28,1856,2783,60,7,0.05
51857,2023-04-07,1533,4223,65,2,0.2
51858,2019-08-24,1963,266,52,4,0.0
51859,2021-08-22,364,3452,65,8,0.1
51860,2021-06-15,1365,2397,92,9,0.0
51861,2019-07-30,64,3575,58,6,0.0
51862,2019-10-13,680,2009,41,1,0.0
51863,2020-02-27,1068,209,89,4,0.0
51864,2023-10-09,111,2159,74,5,0.1
51865,2020-05-08,975,2498,98,9,0.1
51866,2021-10-14,918,2472,11,9,0.0
51867,2022-12-13,1681,4211,92,1,0.1
51868,2021-04-16,298,1975,100,2,0.2
51869,2021-02-05,519,1365,12,3,0.1
51870,2019-12-11,1984,4669,11,6,0.0
51871,2020-06-06,244,2547,79,1,0.1
51872,2021-03-29,896,4328,7,6,0.05
51873,2019-11-15,1204,2082,59,5,0.0
51874,2022-09-27,1945,1436,68,2,0.0
51875,2022-11-03,186,1038,78,6,0.1
51876,2023-04-19,1814,663,98,3,0.0
51877,2023-07-15,1482,1427,78,9,0.0
51878,2023-11-07,695,4124,48,9,0.1
51879,2021-10-13,818,4770,30,9,0.05
51880,2020-11-25,686,1470,81,8,0.0
51881,2020-08-12,1808,2418,39,1,0.1
51882,2020-09-26,1869,997,99,4,0.05
51883,2023-12-17,171,1196,92,4,0.1
51884,2019-07-27,1699,3711,52,3,0.0
51885,2019-07-05,637,959,16,9,0.05
51886,2021-09-03,1338,3871,77,2,0.2
51887,2019-01-17,1694,4065,93,9,0.1
51888,2022-08-06,433,1848,41,3,0.0
51889,2019-09-11,1861,110,16,6,0.05
51890,2021-08-28,1575,2540,35,3,0.0
51891,2020-09-02,1853,1434,22,3,0.1
51892,2020-03-21,1478,1818,93,7,0.1
51893,2021-09-22,102,3627,17,1,0.05
51894,2023-01-19,1408,546,97,5,0.0
51895,2022-03-16,870,4007,39,4,0.05
51896,2021-06-02,724,2548,25,7,0.2
51897,2022-02-11,679,2592,33,5,0.05
51898,2022-01-25,390,2949,72,7,0.0
51899,2022-11-06,1797,4278,84,1,0.0
51900,2022-10-31,1783,178,38,9,0.0
51901,2021-09-09,1927,4570,17,1,0.0
51902,2020-05-20,79,1601,23,5,0.0
51903,2022-09-07,82,2523,58,3,0.2
51904,2019-11-24,1765,352,29,4,0.0
51905,2019-12-15,235,3373,40,7,0.0
51906,2022-04-08,1691,2304,91,7,0.0
51907,2019-11-03,919,3220,76,6,0.05
51908,2019-07-18,221,2553,82,7,0.0
51909,2022-04-15,1496,4026,56,3,0.1
51910,2022-02-21,217,4814,43,1,0.0
51911,2022-03-26,724,1023,53,5,0.0
51912,2020-08-29,1454,4349,11,9,0.05
51913,2022-08-02,1557,4408,5,9,0.1
51914,2020-09-02,1576,2251,53,9,0.0
51915,2021-07-09,104,623,85,6,0.0
51916,2019-08-23,706,1286,46,9,0.0
51917,2023-09-22,816,607,12,9,0.0
51918,2022-08-10,433,2281,10,3,0.0
51919,2021-02-23,1914,4785,31,7,0.0
51920,2021-04-21,682,3684,69,2,0.05
51921,2021-11-07,1710,193,30,4,0.1
51922,2021-08-16,620,3557,74,9,0.05
51923,2022-04-12,852,3318,58,6,0.0
51924,2022-11-27,1547,4292,82,9,0.0
51925,2020-01-16,1218,316,3,6,0.05
51926,2022-02-17,1263,4668,72,6,0.0
51927,2021-02-06,701,1823,15,4,0.0
51928,2019-04-06,1679,2030,87,1,0.0
51929,2019-01-31,282,3829,53,4,0.0
51930,2019-04-07,1411,4909,72,5,0.0
51931,2023-02-02,1426,1758,99,2,0.0
51932,2020-12-05,1556,72,75,4,0.0
51933,2023-11-04,59,4347,76,3,0.0
51934,2021-12-05,1744,1852,50,3,0.0
51935,2019-08-24,489,2136,20,6,0.0
51936,2023-05-04,215,2462,96,9,0.0
51937,2019-12-03,103,4499,28,1,0.0
51938,2020-11-04,650,3479,27,3,0.0
51939,2019-10-12,470,4984,44,5,0.0
51940,2019-05-14,1620,4303,30,6,0.2
51941,2021-02-07,1968,2846,13,9,0.05
51942,2020-11-25,1738,2337,39,5,0.0
51943,2020-06-22,282,173,56,6,0.0
51944,2023-08-03,1969,1673,5,4,0.0
51945,2019-09-17,1164,3788,58,1,0.05
51946,2020-05-17,327,2838,81,3,0.0
51947,2020-08-14,445,2125,33,4,0.0
51948,2022-04-18,1377,2127,27,1,0.0
51949,2021-06-14,1388,2427,46,9,0.0
51950,2022-07-14,446,414,75,3,0.0
51951,2023-05-07,1554,3708,44,9,0.0
51952,2021-10-18,761,1950,89,8,0.0
51953,2019-03-25,1840,1314,67,2,0.0
51954,2020-02-14,895,986,32,3,0.0
51955,2022-03-25,428,4412,34,3,0.0
51956,2023-02-22,554,388,69,3,0.05
51957,2019-11-24,971,15,98,8,0.0
51958,2023-06-28,844,3713,28,2,0.2
51959,2019-12-12,1312,4358,21,1,0.0
51960,2021-07-11,1444,1876,38,3,0.0
51961,2019-04-07,420,4769,75,9,0.0
51962,2020-09-28,906,4362,53,5,0.0
51963,2019-07-02,357,2562,69,3,0.05
51964,2022-09-12,749,89,45,6,0.1
51965,2023-05-09,363,3166,43,4,0.0
51966,2021-03-24,169,892,36,3,0.0
51967,2023-08-27,479,3214,98,6,0.0
51968,2021-06-14,131,3639,47,2,0.0
51969,2020-10-22,632,1587,30,4,0.1
51970,2021-08-02,560,2077,77,1,0.05
51971,2021-03-12,176,97,13,6,0.0
51972,2020-01-13,1073,3352,47,5,0.0
51973,2022-01-15,423,1778,50,5,0.0
51974,2023-08-25,1768,280,17,9,0.0
51975,2020-11-10,505,268,76,4,0.2
51976,2022-03-04,763,3805,10,2,0.0
51977,2019-03-31,1515,3645,6,7,0.0
51978,2020-05-02,972,930,74,3,0.0
51979,2021-03-30,570,2195,55,3,0.0
51980,2023-06-05,144,4751,41,4,0.05
51981,2021-05-12,925,2793,54,6,0.05
51982,2021-01-12,1393,3700,86,2,0.0
51983,2022-01-17,705,3298,70,6,0.0
51984,2022-08-09,604,4028,6,4,0.0
51985,2020-03-21,301,3050,40,2,0.0
51986,2022-11-23,1480,3343,67,6,0.05
51987,2023-03-18,866,432,21,7,0.0
51988,2022-11-19,848,3986,35,2,0.0
51989,2021-05-13,1468,2713,61,9,0.0
51990,2023-10-24,758,4795,100,2,0.05
51991,2021-11-06,1640,3027,37,1,0.05
51992,2023-09-28,858,3620,13,3,0.0
51993,2023-07-14,278,4222,77,7,0.0
51994,2022-06-19,1945,3246,78,9,0.0
51995,2020-11-16,856,1980,49,5,0.2
51996,2023-04-17,1287,3334,33,3,0.2
51997,2023-12-16,1941,1549,53,6,0.0
51998,2023-09-27,65,130,34,4,0.0
51999,2021-10-24,1404,2810,5,2,0.05
52000,2019-10-08,898,4107,51,3,0.2
52001,2021-08-26,1266,249,1,7,0.0
52002,2020-06-16,785,4234,8,4,0.0
52003,2023-02-03,732,1576,35,5,0.1
52004,2022-06-15,1840,2938,34,6,0.0
52005,2020-08-27,1013,3693,61,4,0.0
52006,2020-04-22,1171,2907,58,9,0.05
52007,2019-03-30,990,1557,35,2,0.05
52008,2022-02-10,815,1864,88,1,0.0
52009,2023-10-23,252,961,36,1,0.0
52010,2020-09-01,1213,3901,19,9,0.0
52011,2019-05-22,910,1064,14,3,0.0
52012,2020-10-23,1848,3248,42,1,0.05
52013,2020-07-13,157,727,41,9,0.0
52014,2019-02-20,770,3285,75,8,0.0
52015,2019-07-27,1035,677,45,7,0.0
52016,2020-06-06,544,3745,70,3,0.0
52017,2023-03-12,751,2416,49,4,0.0
52018,2022-07-17,1646,4722,95,2,0.0
52019,2022-07-10,1699,1652,52,5,0.1
52020,2020-12-09,1579,4135,23,8,0.0
52021,2022-04-24,585,2234,23,1,0.0
52022,2021-03-18,1826,751,71,7,0.05
52023,2022-05-29,1004,1508,69,7,0.1
52024,2019-03-22,1737,3683,75,2,0.0
52025,2023-10-24,1216,1517,5,7,0.0
52026,2020-02-13,1071,4937,3,5,0.0
52027,2021-08-31,777,304,3,4,0.0
52028,2021-06-09,1667,2509,99,8,0.05
52029,2020-11-12,475,3673,2,1,0.0
52030,2019-03-27,1965,2877,38,4,0.2
52031,2023-04-29,1813,2709,36,5,0.1
52032,2023-12-02,186,2482,15,2,0.0
52033,2019-04-14,738,512,2,7,0.0
52034,2022-07-31,1500,4597,63,3,0.0
52035,2020-04-04,1505,1304,57,7,0.0
52036,2021-01-09,1659,1625,97,4,0.0
52037,2023-09-20,1635,925,30,5,0.2
52038,2020-04-05,1960,4988,68,3,0.0
52039,2022-02-18,1714,3272,77,9,0.1
52040,2023-08-12,1989,2100,86,7,0.0
52041,2022-10-07,430,2782,37,4,0.05
52042,2020-03-15,1780,4243,25,4,0.0
52043,2020-07-22,1454,1194,5,1,0.0
52044,2022-04-27,105,4614,76,3,0.0
52045,2021-05-18,735,2855,3,6,0.0
52046,2020-07-03,1194,2205,54,7,0.0
52047,2023-10-03,1589,1570,70,6,0.0
52048,2019-08-17,237,4910,98,4,0.0
52049,2022-11-10,1697,837,66,8,0.0
52050,2022-02-28,375,3697,66,3,0.0
52051,2019-06-20,473,2598,56,8,0.05
52052,2022-09-15,150,4515,82,2,0.05
52053,2019-02-04,826,2365,75,1,0.0
52054,2022-05-09,520,1279,92,8,0.0
52055,2022-04-06,1929,292,26,7,0.0
52056,2023-03-13,907,2560,65,3,0.0
52057,2023-03-15,221,880,55,3,0.2
52058,2022-06-23,983,2249,59,7,0.2
52059,2022-06-01,1317,2394,73,7,0.0
52060,2019-12-07,1651,77,20,8,0.0
52061,2020-07-23,1044,3856,41,6,0.0
52062,2023-12-31,372,75,25,2,0.0
52063,2020-06-20,176,1277,80,3,0.0
52064,2023-01-03,1623,1757,5,1,0.1
52065,2020-06-27,1673,1397,57,2,0.0
