Order_ID,Date,PaymentMethod_ID,Amount,Failed_Flag
63109,2021-03-01,2,133.51,0
63110,2023-07-14,1,861.59,0
63111,2023-02-10,2,630.06,0
63112,2022-02-06,2,182.9,0
63113,2020-09-15,1,737.18,0
63114,2020-12-09,1,433.26,0
63115,2020-09-02,2,173.18,0
63116,2021-05-30,2,491.97,0
63117,2020-01-05,2,980.5,0
63118,2022-07-02,1,509.85,0
63119,2019-05-14,1,152.31,0
63120,2023-12-13,1,99.62,0
63121,2019-08-04,1,274.09,0
63122,2021-06-29,1,724.22,0
63123,2019-10-29,2,93.67,0
63124,2023-06-28,1,770.32,0
63125,2019-12-05,1,392.01,0
63126,2023-07-19,1,114.59,0
63127,2020-06-21,2,929.69,0
63128,2021-02-28,1,449.85,0
63129,2020-11-18,2,371.3,0
63130,2022-07-27,1,24.18,0
63131,2021-09-10,2,935.04,0
63132,2021-03-17,2,270.15,0
63133,2019-09-24,1,418.57,0
63134,2020-02-17,2,414.97,0
63135,2019-10-21,3,730.3,0
63136,2020-10-08,1,885.16,0
63137,2021-04-20,1,428.58,0
63138,2023-11-05,2,792.25,0
63139,2020-05-26,1,322.96,0
63140,2022-03-03,1,869.2,0
63141,2019-09-06,1,401.35,0
63142,2023-06-27,2,863.48,0
63143,2023-06-07,1,793.85,0
63144,2023-11-18,2,361.67,0
63145,2023-03-30,2,807.82,0
63146,2019-04-04,2,972.67,0
63147,2022-08-11,1,278.4,0
63148,2021-09-29,2,186.2,0
63149,2020-08-24,1,93.91,0
63150,2022-05-26,2,75.6,0
63151,2023-07-10,1,320.98,0
63152,2022-09-14,1,823.1,0
63153,2021-04-17,1,412.05,0
63154,2023-09-03,1,684.38,0
63155,2021-05-02,3,272.52,0
63156,2022-10-16,1,132.71,0
63157,2022-12-04,1,457.03,0
63158,2019-04-26,2,60.24,0
63159,2022-06-21,3,228.82,0
63160,2021-07-19,1,733.42,0
63161,2020-12-09,2,390.45,0
63162,2021-04-05,1,812.19,0
63163,2023-12-23,3,350.33,0
63164,2020-08-09,2,425.5,0
63165,2019-09-02,1,968.95,0
63166,2021-05-08,2,900.8,0
63167,2020-03-17,1,269.15,0
63168,2023-01-06,2,348.14,0
63169,2023-01-29,1,901.95,0
63170,2021-03-28,1,121.23,0
63171,2020-07-28,1,487.95,0
63172,2019-02-18,1,374.07,0
63173,2021-07-29,1,588.2,0
63174,2021-01-25,1,90.27,0
63175,2021-11-07,2,637.32,0
63176,2023-07-19,1,242.15,0
63177,2021-09-11,3,653.48,0
63178,2019-03-09,2,628.59,0
63179,2020-03-28,2,799.23,0
63180,2023-12-23,2,114.19,0
63181,2023-07-24,2,219.58,0
63182,2020-05-26,2,218.7,0
63183,2023-07-19,2,926.21,0
63184,2021-03-24,2,366.43,0
63185,2020-03-01,2,638.88,0
63186,2019-04-11,1,699.11,0
63187,2020-10-01,3,221.95,0
63188,2020-11-02,2,696.33,0
63189,2020-09-16,1,224.17,0
63190,2020-05-29,1,338.18,0
63191,2019-10-15,1,420.22,0
63192,2020-08-22,2,602.27,0
63193,2021-03-01,2,537.77,0
63194,2021-05-13,2,181.1,0
63195,2022-05-27,1,637.73,0
63196,2021-09-29,1,302.94,0
63197,2020-04-20,2,777.39,0
63198,2023-09-30,1,161.87,0
63199,2023-04-01,1,370.76,0
63200,2023-01-19,2,248.29,0
63201,2022-09-19,2,692.76,0
63202,2019-11-18,1,326.1,0
63203,2021-03-28,1,242.3,0
63204,2020-10-09,3,287.38,0
63205,2019-06-04,1,605.58,0
63206,2021-05-27,1,447.78,0
63207,2019-02-05,1,298.15,0
63208,2019-02-05,1,604.24,0
63209,2019-04-03,2,499.78,0
63210,2019-05-01,2,997.59,0
63211,2020-04-23,1,609.06,0
63212,2022-08-26,1,890.17,0
63213,2019-02-08,1,592.91,0
63214,2023-06-15,2,297.12,1
63215,2023-06-03,1,24.83,0
63216,2021-12-11,2,384.0,0
63217,2022-11-02,2,538.01,0
63218,2023-10-09,1,962.59,0
63219,2023-11-12,1,909.53,0
63220,2020-12-18,2,569.3,0
63221,2020-10-31,2,42.86,0
63222,2020-09-13,2,684.55,0
63223,2023-08-21,1,55.0,0
63224,2021-03-06,1,41.24,0
63225,2019-08-09,1,946.93,0
63226,2019-05-13,3,616.07,0
63227,2023-12-19,1,669.15,0
63228,2019-02-23,1,750.14,0
63229,2023-03-26,3,380.93,0
63230,2022-11-30,2,987.43,0
63231,2023-04-14,2,174.57,0
63232,2020-06-16,1,832.07,0
63233,2023-05-13,2,52.4,0
63234,2021-02-20,2,665.24,0
63235,2021-04-11,1,495.24,0
63236,2020-01-08,1,733.95,0
63237,2020-02-17,1,204.88,0
63238,2022-11-06,2,787.6,0
63239,2022-12-12,3,660.08,0
63240,2020-03-27,2,830.81,0
63241,2022-01-09,2,923.55,0
63242,2020-02-13,1,699.8,0
63243,2023-09-07,1,510.63,0
63244,2021-07-14,2,36.91,0
63245,2019-07-30,1,604.04,0
63246,2021-10-08,1,103.18,0
63247,2019-12-20,1,297.57,0
63248,2019-05-28,1,179.15,0
63249,2019-11-22,2,57.4,0
63250,2019-01-08,1,676.8,0
63251,2020-06-07,1,317.35,0
63252,2022-07-16,1,832.88,0
63253,2023-12-20,2,771.03,0
63254,2019-11-07,2,429.18,0
63255,2019-09-04,1,186.41,0
63256,2020-06-21,2,921.14,0
63257,2022-06-20,1,527.76,0
63258,2019-08-11,1,811.22,0
63259,2020-06-11,1,437.69,0
63260,2023-09-06,1,89.77,0
63261,2023-06-28,2,242.98,0
63262,2019-01-17,2,852.58,0
63263,2021-10-30,1,360.77,0
63264,2023-02-21,1,519.4,0
63265,2019-08-22,2,325.61,0
63266,2021-03-04,1,451.19,0
63267,2023-11-09,2,385.12,0
63268,2019-07-11,3,86.47,0
63269,2019-05-24,2,811.41,1
63270,2022-04-15,1,644.86,0
63271,2019-03-24,1,505.3,0
63272,2021-03-18,3,566.43,0
63273,2022-11-12,2,587.61,0
63274,2022-04-07,1,716.9,0
63275,2022-10-22,1,780.06,0
63276,2021-06-29,1,603.66,0
63277,2019-11-28,2,215.95,0
63278,2021-06-03,2,627.89,0
63279,2022-12-27,1,993.63,0
63280,2023-04-19,1,273.45,0
63281,2023-01-25,1,619.97,0
63282,2021-09-06,1,929.94,0
63283,2019-09-01,1,489.82,0
63284,2022-05-09,3,435.44,0
63285,2019-10-27,2,876.7,0
63286,2020-06-22,2,433.94,0
63287,2021-02-11,1,722.76,0
63288,2023-06-23,1,125.51,0
63289,2023-11-17,1,375.04,0
63290,2023-02-10,1,728.32,0
63291,2020-05-09,1,220.33,0
63292,2021-01-24,1,174.09,0
63293,2019-09-24,2,91.15,0
63294,2021-06-23,1,275.79,0
63295,2020-05-21,2,363.26,0
63296,2019-05-26,1,626.75,1
63297,2021-12-06,1,325.43,0
63298,2019-03-21,1,321.61,0
63299,2022-09-04,1,559.5,0
63300,2023-02-03,1,700.12,0
63301,2020-10-18,3,706.12,0
63302,2023-02-19,2,633.27,0
63303,2021-05-06,3,911.26,0
63304,2021-04-10,2,242.98,0
63305,2021-12-15,2,100.43,0
63306,2019-05-08,2,913.92,0
63307,2021-06-12,1,814.28,0
63308,2019-04-18,1,537.71,0
63309,2022-09-25,2,918.54,0
63310,2023-09-15,1,269.22,0
63311,2022-11-25,2,21.75,0
63312,2020-11-16,1,640.8,0
63313,2020-10-31,1,385.51,0
63314,2022-02-22,2,243.0,0
63315,2022-02-27,1,725.71,1
63316,2023-11-16,2,333.42,0
63317,2023-09-13,2,615.71,0
63318,2020-01-19,2,528.85,0
63319,2022-03-04,1,721.87,0
63320,2019-03-19,1,618.75,0
63321,2022-08-28,1,736.62,0
63322,2019-02-09,1,35.87,0
63323,2023-12-14,1,285.4,0
63324,2019-07-07,1,529.53,0
63325,2022-01-25,3,981.89,0
63326,2020-06-19,2,523.38,0
63327,2023-02-20,1,614.88,0
63328,2022-04-05,2,990.33,0
63329,2019-03-27,1,958.45,0
63330,2020-10-21,2,249.27,0
63331,2023-01-06,1,897.26,0
63332,2020-10-13,1,543.84,0
63333,2019-03-06,1,809.7,0
63334,2022-08-15,2,399.69,0
63335,2022-11-29,1,757.77,0
63336,2023-06-21,2,269.39,0
63337,2021-02-12,1,37.39,0
63338,2019-11-02,2,611.29,0
63339,2020-02-25,1,164.16,0
63340,2021-01-26,3,332.3,0
63341,2019-09-20,1,978.91,0
63342,2023-11-02,1,730.43,0
63343,2022-06-20,1,114.74,0
63344,2022-11-18,1,298.12,0
63345,2021-02-23,2,507.15,0
63346,2022-06-11,2,845.44,0
63347,2022-07-24,1,547.75,0
63348,2019-02-01,2,332.87,0
63349,2023-07-05,1,87.91,0
63350,2021-10-24,1,475.13,0
63351,2023-05-14,1,767.51,0
63352,2021-09-12,1,286.8,0
63353,2022-05-18,1,261.04,0
63354,2020-01-10,2,863.67,0
63355,2023-08-19,1,173.43,0
63356,2021-06-22,2,148.37,1
63357,2021-05-23,1,417.73,0
63358,2020-03-26,1,337.2,0
63359,2021-01-14,2,127.43,0
63360,2022-11-30,2,407.09,0
63361,2022-06-21,1,244.41,0
63362,2023-10-03,2,488.9,0
63363,2023-05-22,2,793.24,0
63364,2023-09-18,1,446.22,0
63365,2020-10-22,2,744.92,0
63366,2019-04-26,3,889.53,0
63367,2022-11-14,1,347.32,0
63368,2022-01-14,1,172.92,0
63369,2021-07-17,1,678.05,0
63370,2022-09-28,1,221.41,0
63371,2020-05-10,3,612.83,0
63372,2022-05-23,1,531.18,0
63373,2022-06-09,1,892.34,0
63374,2023-11-01,1,588.04,0
63375,2022-12-16,2,784.32,0
63376,2019-09-14,1,729.91,0
63377,2021-07-15,2,318.0,0
63378,2021-06-03,1,192.39,0
63379,2019-07-29,3,226.85,0
63380,2019-07-29,2,92.77,0
63381,2023-08-06,1,893.12,0
63382,2019-12-15,2,908.13,0
63383,2021-03-21,3,896.98,0
63384,2020-05-06,1,449.22,0
63385,2022-10-27,1,397.12,0
63386,2021-03-23,1,308.21,0
63387,2019-07-06,1,932.35,0
63388,2021-05-28,1,108.38,0
63389,2019-10-27,2,998.52,0
63390,2021-04-11,2,58.45,0
63391,2022-10-30,1,739.92,0
63392,2023-04-23,2,755.04,0
63393,2020-06-12,1,318.23,0
63394,2019-01-11,1,817.69,0
63395,2019-09-09,1,211.37,0
63396,2019-12-29,1,717.07,0
63397,2021-08-26,1,729.82,0
63398,2022-05-17,1,133.52,0
63399,2019-03-12,1,764.64,0
63400,2023-05-09,1,928.28,0
63401,2019-05-24,1,381.31,0
63402,2019-02-17,1,546.64,0
63403,2023-12-23,2,230.02,0
63404,2019-03-18,1,668.66,0
63405,2023-06-14,2,863.21,0
63406,2022-12-27,3,863.63,0
63407,2022-10-05,1,244.64,0
63408,2021-08-07,1,229.33,0
63409,2022-11-05,1,398.24,0
63410,2019-12-01,1,687.48,0
63411,2019-09-08,1,794.45,0
63412,2020-05-24,2,142.76,0
63413,2020-05-16,1,891.38,0
63414,2020-09-05,2,862.99,0
63415,2019-11-15,1,315.83,0
63416,2023-09-28,1,401.29,0
63417,2023-02-18,2,15.24,0
63418,2022-06-23,2,32.31,0
63419,2022-08-16,1,544.5,0
63420,2020-01-26,1,450.51,0
63421,2021-11-15,2,750.94,0
63422,2020-08-30,2,257.82,0
63423,2022-12-20,1,627.36,0
63424,2021-04-03,2,439.68,0
63425,2022-12-30,1,999.64,0
63426,2023-02-02,2,985.39,0
63427,2021-06-24,2,55.35,0
63428,2023-07-28,2,163.55,0
63429,2023-05-27,1,851.28,0
63430,2020-04-07,1,702.82,0
63431,2021-07-16,3,301.44,0
63432,2019-07-04,3,588.37,0
63433,2022-02-22,1,718.74,0
63434,2020-03-04,1,625.44,0
63435,2020-09-10,2,17.77,0
63436,2019-01-27,3,669.7,0
63437,2020-01-09,2,815.19,0
63438,2022-05-31,1,568.96,0
63439,2020-04-16,2,853.74,0
63440,2021-09-25,1,243.85,0
63441,2019-10-03,1,539.16,0
63442,2022-09-09,1,744.27,0
63443,2021-06-15,2,729.31,0
63444,2020-06-12,1,881.26,0
63445,2020-08-07,1,831.95,0
63446,2019-12-06,2,893.72,0
63447,2020-06-08,2,867.68,0
63448,2022-03-01,2,85.51,0
63449,2020-12-18,1,190.28,0
63450,2021-05-02,1,622.59,0
63451,2022-07-21,2,729.45,0
63452,2020-03-03,1,448.38,0
63453,2019-05-19,3,144.23,0
63454,2021-04-03,1,511.38,0
63455,2019-03-30,1,169.98,0
63456,2022-07-09,1,985.22,0
63457,2023-01-06,1,614.15,0
63458,2022-05-26,1,55.43,0
63459,2021-06-08,1,236.71,0
63460,2020-11-03,1,696.38,0
63461,2020-10-10,1,963.15,0
63462,2019-06-10,2,222.17,0
63463,2022-02-13,1,807.27,0
63464,2021-10-11,2,812.33,0
63465,2019-04-07,2,276.51,0
63466,2022-05-08,1,178.81,0
63467,2020-01-12,2,155.38,0
63468,2023-03-22,2,243.95,0
63469,2021-12-30,2,411.52,0
63470,2019-11-29,1,739.81,0
63471,2020-07-01,2,156.72,0
63472,2022-08-28,2,62.6,0
63473,2019-04-04,3,139.72,0
63474,2020-01-16,1,809.99,0
63475,2020-05-23,1,356.21,0
63476,2019-12-16,3,582.57,0
63477,2021-08-03,2,276.8,0
63478,2021-08-06,2,895.25,0
63479,2020-02-12,1,957.75,0
63480,2019-02-20,1,114.9,0
63481,2022-02-22,1,837.39,0
63482,2023-07-15,1,696.29,0
63483,2019-04-29,1,976.25,0
63484,2022-05-17,1,892.77,0
63485,2019-12-20,2,407.68,0
63486,2020-09-01,1,238.2,0
63487,2022-10-23,3,740.42,0
63488,2023-01-15,1,569.96,0
63489,2022-07-01,1,236.64,0
63490,2022-11-01,2,541.56,0
63491,2020-08-15,3,485.45,0
63492,2022-08-08,1,206.46,0
63493,2020-06-16,3,302.43,0
63494,2022-11-07,1,84.65,0
63495,2023-12-25,2,608.51,0
63496,2021-04-24,2,146.88,0
63497,2019-05-02,1,626.87,0
63498,2020-11-07,1,799.37,0
63499,2019-02-19,2,561.38,0
63500,2020-08-12,1,845.78,0
63501,2021-06-29,2,277.87,0
63502,2020-08-16,2,326.09,0
63503,2022-07-03,1,410.7,0
63504,2022-06-05,1,717.27,0
63505,2021-11-26,1,480.06,0
63506,2021-12-25,2,616.35,0
63507,2022-05-02,1,862.91,0
63508,2020-02-15,2,507.92,0
63509,2020-01-06,2,240.54,0
63510,2022-09-30,1,632.71,0
63511,2023-07-14,1,81.61,0
63512,2022-08-28,1,608.08,0
63513,2022-03-03,2,162.18,0
63514,2022-05-20,1,279.42,1
63515,2021-08-02,2,12.1,0
63516,2019-06-24,1,999.93,0
63517,2019-08-09,2,340.08,0
63518,2021-06-27,3,378.96,0
63519,2019-07-25,1,539.2,1
63520,2020-10-14,1,539.43,0
63521,2021-12-20,1,307.34,0
63522,2022-03-09,2,697.92,0
63523,2021-01-12,3,951.19,0
63524,2019-08-04,1,463.18,0
63525,2020-07-20,3,107.91,0
63526,2023-12-02,1,572.23,0
63527,2023-11-05,2,869.98,0
63528,2021-10-27,1,814.8,0
63529,2019-08-12,1,897.11,0
63530,2019-05-22,1,63.81,0
63531,2020-05-01,1,878.66,0
63532,2022-03-20,1,68.4,0
63533,2022-11-08,1,645.05,0
63534,2023-01-14,1,961.04,0
63535,2020-11-10,2,869.73,0
63536,2023-11-14,2,567.2,0
63537,2023-06-06,1,96.37,0
63538,2022-01-28,1,536.27,0
63539,2023-02-15,1,660.15,0
63540,2019-10-16,1,753.09,0
63541,2022-09-17,1,444.05,0
63542,2021-08-27,2,730.61,0
63543,2023-12-24,1,491.0,0
63544,2023-07-16,1,226.15,0
63545,2020-08-02,1,758.52,0
63546,2020-05-30,1,173.07,0
63547,2023-12-24,1,388.61,0
63548,2023-04-15,1,460.09,0
63549,2022-04-02,2,624.09,0
63550,2020-04-30,1,360.51,0
63551,2020-01-03,1,78.85,0
63552,2020-09-17,1,887.4,0
63553,2019-12-06,1,538.84,0
63554,2021-11-23,2,226.05,0
63555,2020-02-07,1,681.8,0
63556,2019-05-04,2,105.04,0
63557,2020-05-24,2,776.42,0
63558,2022-04-01,1,778.5,0
63559,2019-04-30,1,832.52,0
63560,2020-01-14,1,457.3,0
63561,2022-12-23,1,973.61,0
63562,2019-01-17,1,485.81,0
63563,2020-01-29,2,21.07,0
63564,2020-01-24,1,313.75,0
63565,2021-05-27,1,61.47,0
63566,2019-01-15,1,387.28,0
63567,2023-09-12,1,305.82,1
63568,2022-07-02,3,962.39,0
63569,2019-05-28,1,752.5,0
63570,2020-05-03,1,98.29,0
63571,2023-12-25,1,504.32,0
63572,2023-10-07,2,300.52,0
63573,2020-09-18,2,54.27,0
63574,2019-06-02,1,904.18,0
63575,2020-05-13,1,65.68,0
63576,2023-06-11,2,615.53,0
63577,2021-04-18,2,568.69,0
63578,2021-01-25,2,472.47,0
63579,2023-12-26,2,997.87,0
63580,2022-01-02,1,361.89,0
63581,2020-12-12,1,549.19,0
63582,2019-11-01,3,139.38,0
63583,2021-04-11,1,565.72,0
63584,2019-06-30,3,788.97,0
63585,2019-02-24,1,336.59,0
63586,2020-04-17,1,832.8,0
63587,2020-06-14,1,452.63,0
63588,2022-05-25,2,972.6,0
63589,2023-04-20,2,80.65,0
63590,2023-11-10,2,903.71,0
63591,2022-07-12,3,307.69,0
63592,2023-08-24,1,659.73,0
63593,2020-09-28,1,285.69,0
63594,2022-11-30,1,485.43,0
63595,2023-07-21,1,27.03,0
63596,2021-12-19,2,78.91,0
63597,2022-05-10,1,186.46,0
63598,2022-02-23,1,903.19,0
63599,2021-07-18,1,766.7,0
63600,2023-09-02,1,379.54,0
63601,2020-03-28,1,825.19,0
63602,2020-07-10,2,442.37,0
63603,2023-10-23,1,539.6,0
63604,2021-03-07,1,362.12,0
63605,2021-10-26,2,380.56,0
63606,2021-12-30,1,322.59,0
63607,2023-10-22,2,789.37,0
63608,2020-12-27,1,300.55,0
63609,2021-02-24,1,748.84,0
63610,2021-03-09,1,442.58,0
63611,2021-03-29,1,84.99,0
63612,2019-04-03,2,418.93,1
63613,2020-05-05,2,802.51,0
63614,2022-02-26,1,113.26,0
63615,2021-05-18,1,438.48,0
63616,2021-05-01,1,482.3,0
63617,2019-06-14,3,94.24,0
63618,2019-03-27,2,869.98,0
63619,2023-12-10,1,19.09,0
63620,2023-03-31,2,876.16,0
63621,2021-10-13,1,802.63,0
63622,2023-08-31,3,330.49,0
63623,2021-10-01,1,309.34,0
63624,2023-07-28,2,242.98,0
63625,2023-11-15,1,680.45,0
63626,2022-09-25,3,844.04,0
63627,2022-03-01,1,21.2,0
63628,2023-02-26,1,771.81,0
63629,2020-04-16,1,170.21,0
63630,2021-10-19,2,657.37,0
63631,2021-07-23,2,494.83,0
63632,2023-01-23,1,195.98,0
63633,2021-10-05,1,634.93,0
63634,2020-09-26,1,933.69,1
63635,2019-05-01,1,200.47,0
63636,2019-10-12,2,250.34,0
63637,2023-09-23,1,656.46,0
63638,2020-08-07,1,170.23,0
63639,2021-10-09,1,459.39,0
63640,2019-03-06,2,885.39,0
63641,2021-04-25,3,859.28,1
63642,2021-10-17,1,843.24,0
63643,2020-09-25,1,86.54,0
63644,2020-07-24,3,463.9,0
63645,2021-05-27,1,820.87,0
63646,2022-09-19,1,555.44,0
63647,2019-12-17,1,565.31,0
63648,2023-07-05,2,601.41,0
63649,2021-08-16,2,20.67,0
63650,2021-02-14,1,450.26,0
63651,2019-05-16,2,777.6,0
63652,2023-10-29,1,268.22,0
63653,2019-05-14,2,791.34,0
63654,2022-06-13,1,769.57,0
63655,2021-12-22,1,723.37,0
63656,2020-09-27,2,607.82,0
63657,2021-12-17,2,197.67,0
63658,2019-07-28,2,207.1,0
63659,2023-11-09,1,666.62,0
63660,2020-04-02,3,858.55,0
63661,2020-06-13,1,135.35,0
63662,2022-04-07,1,589.69,0
63663,2020-11-11,1,995.7,0
63664,2023-12-19,2,466.49,0
63665,2022-01-15,1,893.2,0
63666,2021-03-30,3,856.5,0
63667,2021-05-03,1,490.16,0
63668,2023-08-10,1,48.41,0
63669,2023-10-17,1,892.13,0
63670,2021-04-02,3,181.5,0
63671,2021-10-31,1,861.34,0
63672,2021-04-02,1,663.22,0
63673,2019-05-23,3,591.03,1
63674,2020-07-25,1,767.11,0
63675,2022-08-27,1,205.0,0
63676,2021-05-26,1,288.4,0
63677,2021-11-23,2,916.09,0
63678,2023-03-24,2,209.4,0
63679,2022-06-18,1,726.4,0
63680,2021-03-26,1,703.75,0
63681,2019-08-24,1,982.89,0
63682,2022-12-29,1,412.77,0
63683,2020-10-11,1,982.75,0
63684,2021-12-31,1,133.99,0
63685,2020-02-19,1,273.4,0
63686,2021-04-05,1,22.37,0
63687,2021-12-09,1,137.88,0
63688,2020-03-12,2,664.76,0
63689,2022-05-03,1,20.48,0
63690,2023-02-28,1,128.18,0
63691,2019-11-11,2,999.37,0
63692,2020-10-01,2,273.92,0
63693,2020-07-11,1,206.98,0
63694,2022-06-18,1,287.43,0
63695,2019-09-03,1,461.92,0
63696,2021-11-29,1,340.46,0
63697,2022-04-06,1,395.72,0
63698,2021-08-28,1,93.66,0
63699,2020-11-12,1,338.7,1
63700,2019-08-02,1,697.45,0
63701,2022-12-01,3,236.62,0
63702,2023-08-09,2,260.73,0
63703,2023-05-19,1,132.87,0
63704,2020-06-20,3,694.25,0
63705,2022-09-12,1,20.37,0
63706,2022-05-12,2,962.23,0
63707,2023-03-27,2,326.22,0
63708,2021-02-16,1,707.23,0
63709,2023-07-31,2,949.82,0
63710,2021-08-14,1,607.1,0
63711,2023-05-25,2,707.44,0
63712,2022-09-02,1,594.67,0
63713,2020-01-18,1,344.4,0
63714,2022-01-03,2,163.88,0
63715,2020-10-06,1,283.54,0
63716,2020-11-23,3,707.01,0
63717,2019-04-14,3,39.97,0
63718,2022-09-13,3,166.63,0
63719,2019-11-07,1,912.34,0
63720,2020-11-17,2,54.18,0
63721,2020-11-21,1,226.07,0
63722,2022-06-15,2,345.17,0
63723,2022-07-12,1,624.02,0
63724,2021-11-07,3,96.25,0
63725,2023-10-06,1,151.2,0
63726,2020-09-18,1,162.21,0
63727,2019-09-22,2,464.89,0
63728,2023-12-29,1,132.2,0
63729,2021-09-17,1,834.83,0
63730,2023-10-05,1,185.54,0
63731,2022-04-30,1,823.15,0
63732,2023-04-11,1,402.42,0
63733,2023-03-05,1,630.0,0
63734,2023-10-04,2,937.89,0
63735,2021-01-08,1,289.09,0
63736,2021-06-13,1,994.85,0
63737,2022-08-24,1,502.28,0
63738,2023-02-26,2,249.03,0
63739,2019-07-19,1,280.84,0
63740,2022-08-08,1,372.46,0
63741,2021-10-11,1,989.77,0
63742,2019-12-06,2,811.48,0
63743,2023-03-25,2,460.14,0
63744,2022-02-18,2,938.96,0
63745,2023-04-13,1,986.79,0
63746,2019-06-16,1,733.01,0
63747,2023-08-26,2,289.9,0
63748,2020-02-15,1,991.61,0
63749,2019-05-05,2,23.18,0
63750,2023-06-03,1,400.96,0
63751,2022-05-02,1,512.11,0
63752,2021-06-26,2,823.72,0
63753,2023-08-22,3,239.98,0
63754,2019-02-16,1,911.39,0
63755,2021-08-30,2,241.26,0
63756,2022-10-22,1,475.71,0
63757,2020-12-03,1,914.36,0
63758,2021-11-10,1,46.58,0
63759,2021-04-02,3,270.47,0
63760,2019-07-28,1,52.46,0
63761,2023-03-12,2,746.46,0
63762,2023-07-23,1,252.66,0
63763,2020-03-28,1,959.22,0
63764,2019-12-17,2,250.06,0
63765,2020-08-22,2,534.52,0
63766,2023-09-17,3,195.47,0
63767,2020-12-19,2,819.91,0
63768,2020-06-22,2,223.03,0
63769,2023-08-05,2,356.75,0
63770,2019-05-31,2,169.64,0
63771,2023-09-17,1,909.71,0
63772,2023-04-25,2,326.31,0
63773,2020-09-28,1,210.05,0
63774,2023-06-30,1,442.95,0
63775,2020-02-08,2,853.84,0
63776,2019-08-30,1,156.2,0
63777,2020-04-08,2,46.62,0
63778,2020-05-06,1,466.89,0
63779,2022-06-11,2,852.95,0
63780,2022-11-10,2,496.15,0
63781,2022-07-31,1,834.65,0
63782,2019-02-20,2,34.5,0
63783,2021-11-19,2,945.76,0
63784,2019-11-28,1,676.78,0
63785,2023-04-22,3,537.56,0
63786,2021-09-10,1,25.75,0
63787,2021-07-28,1,13.71,0
63788,2023-10-10,2,666.39,0
63789,2021-12-30,1,707.76,0
63790,2020-04-20,1,900.22,0
63791,2019-10-19,2,248.35,0
63792,2020-11-27,1,276.57,0
63793,2020-02-21,1,98.96,0
63794,2023-01-15,2,45.96,0
63795,2019-03-15,1,290.33,0
63796,2023-02-17,3,916.28,0
63797,2020-06-20,1,66.74,0
63798,2020-02-15,3,163.5,0
63799,2022-08-13,2,763.73,0
63800,2019-01-11,2,72.28,0
63801,2019-11-28,1,729.89,0
63802,2022-03-11,1,588.04,0
63803,2023-10-19,1,420.37,0
63804,2021-02-02,3,246.22,0
63805,2020-10-26,1,829.94,0
63806,2021-07-09,1,923.15,0
63807,2021-04-11,2,252.57,0
63808,2021-08-29,1,527.95,0
63809,2020-11-05,1,653.57,0
63810,2022-12-05,1,471.09,0
63811,2021-08-26,1,351.59,0
63812,2022-04-16,3,797.78,0
63813,2019-03-09,2,837.28,0
63814,2020-05-05,2,921.65,0
63815,2022-10-14,3,140.95,0
63816,2023-08-05,2,851.92,0
63817,2020-04-23,2,140.65,0
63818,2019-09-11,1,524.6,0
63819,2023-04-19,1,770.83,0
63820,2021-06-10,1,216.44,0
63821,2023-09-15,3,673.83,0
63822,2021-01-23,3,53.35,0
63823,2023-08-28,1,982.5,0
63824,2020-10-15,2,986.31,0
63825,2020-04-06,3,782.3,0
63826,2022-12-20,1,783.99,0
63827,2021-02-25,1,420.04,0
63828,2021-05-28,1,431.0,0
63829,2023-05-27,2,680.83,0
63830,2019-03-15,1,317.42,0
63831,2022-01-23,1,725.18,0
63832,2022-03-02,1,424.86,0
63833,2023-06-16,1,929.25,0
63834,2022-08-13,3,12.26,0
63835,2022-08-16,1,757.89,0
63836,2022-01-07,1,429.19,0
63837,2023-04-27,1,601.04,0
63838,2023-08-12,1,292.17,0
63839,2022-04-27,2,46.45,0
63840,2021-01-20,1,908.73,0
63841,2021-09-09,3,657.05,0
63842,2021-10-21,1,214.21,0
63843,2022-01-13,1,901.18,0
63844,2023-02-27,1,266.76,0
63845,2023-12-23,2,828.56,0
63846,2019-04-15,2,683.9,0
63847,2019-01-28,1,200.08,0
63848,2019-05-09,1,674.72,0
63849,2020-04-04,2,827.2,0
63850,2019-07-27,2,832.92,0
63851,2022-10-16,2,376.03,0
63852,2022-06-07,1,464.99,0
63853,2022-07-29,2,985.23,0
63854,2020-02-21,2,257.17,0
63855,2022-09-10,2,717.56,0
63856,2023-03-27,2,987.66,0
63857,2019-04-08,1,737.75,0
63858,2021-02-13,1,103.8,0
63859,2020-10-20,1,492.43,0
63860,2023-10-26,1,714.85,0
63861,2022-05-28,1,604.86,0
63862,2019-07-05,1,837.55,0
63863,2023-08-22,2,834.54,0
63864,2021-04-12,3,38.89,0
63865,2023-12-19,2,476.73,0
63866,2021-10-18,1,35.58,0
63867,2020-11-24,2,798.6,0
63868,2023-01-18,1,123.48,0
63869,2023-07-05,3,758.24,0
63870,2022-03-20,1,59.25,0
63871,2021-09-14,1,697.51,0
63872,2020-11-20,3,400.27,0
63873,2023-02-03,1,12.97,0
63874,2023-04-04,3,984.5,0
63875,2021-02-27,1,589.56,0
63876,2020-12-06,1,894.72,0
63877,2020-01-17,1,993.5,0
63878,2022-10-11,1,715.46,0
63879,2023-03-13,1,180.2,0
63880,2019-08-04,1,988.93,0
63881,2023-06-23,1,819.7,0
63882,2023-01-12,1,344.97,0
63883,2022-01-06,1,425.63,0
63884,2020-10-29,2,791.39,0
