Product_ID,Category,Brand,Cost,Price
1352,Electronics,Brand_B,182.12,440.75
1353,Electronics,Brand_D,182.12,261.44
1354,Electronics,Brand_D,182.12,365.98
1355,Grocery,Brand_A,182.12,271.26
1356,Grocery,Brand_D,182.12,291.28
1357,Home,Brand_A,182.12,347.92
1358,Apparel,Brand_C,182.12,317.32
1359,Toys,Brand_C,182.12,256.48
1360,Toys,Brand_D,182.12,259.01
1361,Toys,Brand_D,182.12,317.54
1362,Home,Brand_B,182.12,397.84
1363,Grocery,Brand_D,182.12,431.14
1364,Home,Brand_B,182.12,238.46
1365,Toys,Brand_C,182.12,311.61
1366,Apparel,Brand_C,182.12,242.28
1367,Electronics,Brand_A,182.12,222.47
1368,Grocery,Brand_C,182.12,375.21
1369,Grocery,Brand_B,182.12,361.18
1370,Home,Brand_D,182.12,257.14
1371,Grocery,Brand_A,182.12,273.9
1372,Toys,Brand_B,182.12,224.16
1373,Toys,Brand_D,182.12,416.22
1374,Home,Brand_A,182.12,449.31
1375,Toys,Brand_C,182.12,250.61
1376,Apparel,Brand_B,182.12,273.35
1377,Home,Brand_D,182.12,424.15
1378,Apparel,Brand_A,182.12,437.89
1379,Electronics,Brand_A,182.12,317.89
1380,Apparel,Brand_C,182.12,230.53
1381,Electronics,Brand_D,182.12,227.87
1382,Electronics,Brand_C,182.12,354.43
1383,Apparel,Brand_C,182.12,311.56
1384,Home,Brand_D,182.12,225.33
1385,Toys,Brand_D,182.12,356.63
1386,Toys,Brand_D,182.12,221.22
1387,Electronics,Brand_B,182.12,404.96
1388,Electronics,Brand_D,182.12,291.09
1389,Home,Brand_A,182.12,228.08
1390,Grocery,Brand_C,182.12,357.84
1391,Apparel,Brand_B,182.12,312.7
1392,Electronics,Brand_D,182.12,449.1
1393,Toys,Brand_B,182.12,347.39
1394,Home,Brand_D,182.12,283.71
1395,Apparel,Brand_B,182.12,386.51
1396,Home,Brand_C,182.12,282.82
1397,Apparel,Brand_C,182.12,432.63
1398,Apparel,Brand_A,182.12,307.26
1399,Electronics,Brand_A,182.12,348.73
1400,Home,Brand_D,182.12,230.52
1401,Home,Brand_C,182.12,319.43
1402,Toys,Brand_B,182.12,415.61
1403,Toys,Brand_B,182.12,409.29
1404,Electronics,Brand_B,182.12,271.65
1405,Electronics,Brand_A,182.12,272.07
1406,Grocery,Brand_B,182.12,412.05
1407,Toys,Brand_A,182.12,438.82
1408,Apparel,Brand_A,182.12,241.12
1409,Home,Brand_D,182.12,325.1
1410,Electronics,Brand_B,182.12,298.44
1411,Home,Brand_B,182.12,424.68
1412,Home,Brand_C,182.12,238.32
1413,Grocery,Brand_D,182.12,268.53
1414,Toys,Brand_C,182.12,396.7
1415,Electronics,Brand_D,182.12,230.69
1416,Home,Brand_B,182.12,335.15
1417,Electronics,Brand_A,182.12,323.22
1418,Apparel,Brand_A,182.12,297.72
1419,Grocery,Brand_A,182.12,311.96
1420,Apparel,Brand_A,182.12,344.01
1421,Electronics,Brand_A,182.12,256.75
1422,Electronics,Brand_C,182.12,353.97
1423,Toys,Brand_D,182.12,409.23
1424,Home,Brand_B,182.12,398.52
1425,Home,Brand_C,182.12,254.98
1426,Apparel,Brand_D,182.12,253.88
1427,Grocery,Brand_A,182.12,282.04
1428,Home,Brand_D,182.12,304.03
1429,Toys,Brand_D,182.12,315.25
1430,Apparel,Brand_A,182.12,379.47
1431,Apparel,Brand_A,182.12,231.96
1432,Toys,Brand_A,182.12,226.75
1433,Grocery,Brand_B,182.12,311.33
1434,Toys,Brand_A,182.12,383.6
1435,Grocery,Brand_B,182.12,264.34
1436,Toys,Brand_A,182.12,370.42
1437,Toys,Brand_B,182.12,280.06
1438,Electronics,Brand_D,182.12,428.33
1439,Apparel,Brand_C,182.12,430.6
1440,Toys,Brand_D,182.12,288.93
1441,Toys,Brand_D,182.12,273.0
1442,Home,Brand_A,182.12,315.92
1443,Apparel,Brand_B,182.12,275.49
1444,Home,Brand_C,182.12,377.73
1445,Apparel,Brand_A,182.12,414.12
1446,Home,Brand_A,182.12,377.9
1447,Toys,Brand_A,182.12,413.71
1448,Toys,Brand_D,182.12,312.53
1449,Electronics,Brand_B,182.12,255.55
1450,Home,Brand_B,182.12,393.26
1451,Grocery,Brand_C,182.12,303.89
1452,Electronics,Brand_B,182.12,377.47
1453,Home,Brand_B,182.12,282.62
1454,Home,Brand_A,182.12,237.78
1455,Electronics,Brand_A,182.12,453.54
1456,Toys,Brand_D,182.12,255.53
1457,Home,Brand_A,182.12,452.56
1458,Toys,Brand_A,182.12,449.92
1459,Electronics,Brand_A,182.12,406.49
1460,Toys,Brand_A,182.12,374.67
1461,Apparel,Brand_D,182.12,355.34
1462,Grocery,Brand_A,182.12,423.6
1463,Home,Brand_C,182.12,287.07
1464,Grocery,Brand_C,182.12,329.27
1465,Toys,Brand_C,182.12,365.19
1466,Home,Brand_C,182.12,315.9
1467,Toys,Brand_A,182.12,319.75
1468,Apparel,Brand_C,182.12,296.74
1469,Electronics,Brand_A,182.12,352.13
1470,Home,Brand_D,182.12,419.92
1471,Apparel,Brand_C,182.12,266.26
1472,Apparel,Brand_B,182.12,439.78
1473,Home,Brand_C,182.12,381.69
1474,Toys,Brand_C,182.12,413.46
1475,Apparel,Brand_A,182.12,350.23
1476,Grocery,Brand_C,182.12,403.1
1477,Apparel,Brand_B,182.12,222.38
1478,Toys,Brand_A,182.12,412.3
1479,Toys,Brand_A,182.12,228.05
1480,Grocery,Brand_D,182.12,429.24
1481,Apparel,Brand_D,182.12,453.4
1482,Toys,Brand_C,182.12,288.17
1483,Home,Brand_D,182.12,268.34
1484,Electronics,Brand_D,182.12,399.75
1485,Electronics,Brand_D,182.12,278.45
1486,Electronics,Brand_A,182.12,423.47
1487,Apparel,Brand_A,182.12,242.89
1488,Grocery,Brand_A,182.12,248.36
1489,Toys,Brand_D,182.12,450.36
1490,Home,Brand_A,182.12,378.08
1491,Home,Brand_D,182.12,419.05
1492,Apparel,Brand_A,182.12,295.33
1493,Electronics,Brand_A,182.12,378.71
1494,Apparel,Brand_B,182.12,359.23
1495,Grocery,Brand_C,182.12,361.34
1496,Grocery,Brand_D,182.12,380.14
1497,Toys,Brand_B,182.12,354.76
1498,Toys,Brand_A,182.12,320.13
1499,Grocery,Brand_D,182.12,283.87
1500,Grocery,Brand_A,182.12,400.51
1501,Grocery,Brand_C,182.12,272.12
1502,Apparel,Brand_B,182.12,382.46
1503,Grocery,Brand_C,182.12,273.79
1504,Home,Brand_B,182.12,366.59
1505,Electronics,Brand_A,182.12,395.42
1506,Grocery,Brand_C,182.12,270.33
1507,Electronics,Brand_C,182.12,232.74
1508,Apparel,Brand_A,182.12,249.55
1509,Electronics,Brand_C,182.12,362.02
1510,Apparel,Brand_D,182.12,419.66
1511,Home,Brand_B,182.12,229.2
1512,Apparel,Brand_B,182.12,392.36
1513,Apparel,Brand_B,182.12,299.35
1514,Toys,Brand_D,182.12,331.84
1515,Grocery,Brand_B,182.12,438.46
1516,Grocery,Brand_A,182.12,297.14
1517,Home,Brand_C,182.12,328.72
1518,Home,Brand_D,182.12,221.78
1519,Grocery,Brand_B,182.12,237.86
1520,Toys,Brand_A,182.12,279.77
1521,Grocery,Brand_C,182.12,225.14
1522,Toys,Brand_C,182.12,368.03
1523,Home,Brand_D,182.12,319.5
1524,Electronics,Brand_D,182.12,348.32
1525,Home,Brand_D,182.12,259.89
1526,Home,Brand_A,182.12,288.61
1527,Apparel,Brand_A,182.12,375.71
1528,Apparel,Brand_D,182.12,447.09
1529,Apparel,Brand_B,182.12,230.48
1530,Apparel,Brand_C,182.12,429.35
1531,Toys,Brand_C,182.12,355.12
1532,Grocery,Brand_A,182.12,352.06
1533,Electronics,Brand_C,182.12,336.99
1534,Home,Brand_B,182.12,234.97
1535,Toys,Brand_C,182.12,239.82
1536,Electronics,Brand_A,182.12,360.81
1537,Toys,Brand_A,182.12,299.27
1538,Toys,Brand_B,182.12,435.71
1539,Home,Brand_B,182.12,314.81
1540,Grocery,Brand_C,182.12,252.47
1541,Apparel,Brand_C,182.12,387.76
1542,Grocery,Brand_A,182.12,288.0
1543,Home,Brand_B,182.12,342.95
1544,Home,Brand_B,182.12,383.76
1545,Home,Brand_B,182.12,431.69
1546,Electronics,Brand_C,182.12,406.1
1547,Grocery,Brand_B,182.12,378.68
1548,Grocery,Brand_A,182.12,379.45
1549,Toys,Brand_A,182.12,442.5
1550,Toys,Brand_C,182.12,288.58
1551,Toys,Brand_D,182.12,218.81
1552,Home,Brand_C,182.12,282.93
1553,Grocery,Brand_D,182.12,270.13
1554,Home,Brand_B,182.12,375.24
1555,Electronics,Brand_C,182.12,368.58
1556,Toys,Brand_A,182.12,359.05
1557,Home,Brand_B,182.12,222.39
1558,Home,Brand_A,182.12,391.09
1559,Electronics,Brand_B,182.12,295.14
1560,Apparel,Brand_C,182.12,376.0
1561,Grocery,Brand_D,182.12,350.32
1562,Apparel,Brand_B,182.12,299.69
1563,Toys,Brand_D,182.12,250.41
1564,Home,Brand_B,182.12,240.9
1565,Electronics,Brand_A,182.12,415.41
1566,Electronics,Brand_A,182.12,435.98
1567,Grocery,Brand_B,182.12,372.39
1568,Apparel,Brand_D,182.12,243.03
1569,Grocery,Brand_C,182.12,313.73
1570,Home,Brand_C,182.12,391.12
1571,Grocery,Brand_A,182.12,403.17
1572,Electronics,Brand_C,182.12,246.53
1573,Electronics,Brand_A,182.12,218.55
1574,Toys,Brand_C,182.12,387.15
1575,Toys,Brand_B,182.12,302.97
1576,Home,Brand_A,182.12,278.79
1577,Apparel,Brand_A,182.12,221.6
1578,Grocery,Brand_B,182.12,346.46
1579,Home,Brand_A,182.12,420.06
1580,Toys,Brand_C,182.12,445.27
1581,Grocery,Brand_C,182.12,352.49
1582,Toys,Brand_A,182.12,340.35
1583,Grocery,Brand_C,182.12,238.68
1584,Apparel,Brand_D,182.12,348.49
1585,Home,Brand_A,182.12,308.51
1586,Grocery,Brand_B,182.12,362.29
1587,Electronics,Brand_D,182.12,310.58
1588,Electronics,Brand_A,182.12,275.44
1589,Grocery,Brand_B,182.12,241.03
1590,Grocery,Brand_C,182.12,293.1
1591,Grocery,Brand_B,182.12,241.43
1592,Electronics,Brand_D,182.12,260.43
1593,Electronics,Brand_C,182.12,452.3
1594,Grocery,Brand_A,182.12,323.69
1595,Toys,Brand_C,182.12,344.47
1596,Toys,Brand_A,182.12,425.38
1597,Apparel,Brand_A,182.12,454.25
1598,Home,Brand_B,182.12,356.51
1599,Toys,Brand_B,182.12,410.9
1600,Electronics,Brand_B,182.12,295.95
1601,Toys,Brand_D,182.12,290.93
1602,Apparel,Brand_D,182.12,313.89
1603,Apparel,Brand_B,182.12,377.76
1604,Home,Brand_D,182.12,380.06
1605,Toys,Brand_C,182.12,293.18
1606,Electronics,Brand_C,182.12,250.08
1607,Electronics,Brand_D,182.12,368.27
1608,Grocery,Brand_D,182.12,248.93
1609,Electronics,Brand_C,182.12,355.51
1610,Home,Brand_A,182.12,382.72
1611,Home,Brand_C,182.12,384.42
1612,Electronics,Brand_C,182.12,396.93
1613,Electronics,Brand_D,182.12,425.2
1614,Grocery,Brand_C,182.12,336.91
1615,Electronics,Brand_D,182.12,391.43
1616,Grocery,Brand_D,182.12,365.14
1617,Grocery,Brand_B,182.12,262.73
1618,Electronics,Brand_C,182.12,224.63
1619,Apparel,Brand_A,182.12,285.91
1620,Apparel,Brand_B,182.12,323.43
1621,Grocery,Brand_D,182.12,364.65
1622,Electronics,Brand_D,182.12,419.78
1623,Apparel,Brand_A,182.12,265.01
1624,Electronics,Brand_D,182.12,248.27
1625,Electronics,Brand_C,182.12,446.65
1626,Electronics,Brand_B,182.12,244.12
1627,Toys,Brand_D,182.12,331.83
1628,Electronics,Brand_D,182.12,357.18
1629,Toys,Brand_A,182.12,346.72
1630,Grocery,Brand_C,182.12,238.91
1631,Apparel,Brand_D,182.12,232.05
1632,Apparel,Brand_A,182.12,243.52
1633,Apparel,Brand_D,182.12,357.19
1634,Apparel,Brand_A,182.12,347.42
1635,Apparel,Brand_A,182.12,273.88
1636,Apparel,Brand_C,182.12,369.54
1637,Apparel,Brand_D,182.12,412.7
1638,Grocery,Brand_C,182.12,228.39
1639,Electronics,Brand_A,182.12,336.48
1640,Home,Brand_B,182.12,381.74
1641,Toys,Brand_D,182.12,278.28
1642,Home,Brand_B,182.12,291.41
1643,Home,Brand_D,182.12,363.83
1644,Electronics,Brand_C,182.12,431.14
1645,Electronics,Brand_C,182.12,410.3
1646,Electronics,Brand_C,182.12,356.6
1647,Apparel,Brand_C,182.12,391.43
1648,Grocery,Brand_C,182.12,304.92
1649,Apparel,Brand_B,182.12,370.3
1650,Grocery,Brand_C,182.12,328.92
1651,Grocery,Brand_A,182.12,263.51
1652,Home,Brand_A,182.12,384.68
1653,Home,Brand_B,182.12,350.29
1654,Grocery,Brand_D,182.12,303.45
1655,Grocery,Brand_A,182.12,434.31
1656,Apparel,Brand_D,182.12,223.5
1657,Apparel,Brand_B,182.12,293.31
1658,Home,Brand_D,182.12,232.01
1659,Electronics,Brand_D,182.12,400.02
1660,Grocery,Brand_D,182.12,384.77
1661,Apparel,Brand_D,182.12,296.99
1662,Home,Brand_B,182.12,378.51
1663,Apparel,Brand_A,182.12,312.28
1664,Grocery,Brand_C,182.12,397.59
1665,Grocery,Brand_D,182.12,326.07
1666,Toys,Brand_A,182.12,316.15
1667,Electronics,Brand_A,182.12,439.85
1668,Toys,Brand_B,182.12,277.94
1669,Home,Brand_A,182.12,247.06
1670,Apparel,Brand_B,182.12,356.94
1671,Home,Brand_D,182.12,448.04
1672,Grocery,Brand_D,182.12,308.0
1673,Toys,Brand_C,182.12,233.23
1674,Toys,Brand_C,182.12,298.88
1675,Toys,Brand_C,182.12,338.33
1676,Home,Brand_A,182.12,256.88
1677,Grocery,Brand_D,182.12,374.35
1678,Apparel,Brand_B,182.12,454.77
1679,Apparel,Brand_C,182.12,325.5
1680,Home,Brand_B,182.12,302.53
1681,Toys,Brand_B,182.12,313.41
1682,Electronics,Brand_C,182.12,245.81
1683,Home,Brand_D,182.12,427.66
1684,Home,Brand_C,182.12,316.76
1685,Grocery,Brand_B,182.12,310.23
1686,Apparel,Brand_C,182.12,374.73
1687,Home,Brand_B,182.12,323.2
1688,Home,Brand_B,182.12,372.02
1689,Toys,Brand_C,182.12,233.09
1690,Toys,Brand_A,182.12,411.2
1691,Electronics,Brand_C,182.12,441.21
1692,Grocery,Brand_A,182.12,372.14
1693,Electronics,Brand_B,182.12,444.54
1694,Toys,Brand_B,182.12,254.4
1695,Apparel,Brand_A,182.12,331.58
1696,Toys,Brand_B,182.12,361.03
1697,Grocery,Brand_A,182.12,356.27
1698,Toys,Brand_A,182.12,313.59
1699,Grocery,Brand_B,182.12,298.59
1700,Grocery,Brand_D,182.12,248.57
1701,Grocery,Brand_A,182.12,311.29
1702,Grocery,Brand_C,182.12,257.05
1703,Grocery,Brand_C,182.12,392.41
1704,Apparel,Brand_B,182.12,267.99
1705,Electronics,Brand_D,182.12,232.41
1706,Home,Brand_B,182.12,349.32
1707,Electronics,Brand_D,182.12,359.47
1708,Grocery,Brand_A,182.12,424.97
1709,Apparel,Brand_A,182.12,355.15
1710,Toys,Brand_A,182.12,300.34
1711,Apparel,Brand_A,182.12,408.66
1712,Grocery,Brand_C,182.12,346.46
1713,Apparel,Brand_C,182.12,237.31
1714,Apparel,Brand_B,182.12,352.51
1715,Grocery,Brand_D,182.12,433.52
1716,Apparel,Brand_A,182.12,312.37
1717,Home,Brand_A,182.12,288.7
1718,Home,Brand_D,182.12,252.51
1719,Apparel,Brand_D,182.12,254.4
1720,Toys,Brand_B,182.12,321.01
1721,Grocery,Brand_D,182.12,359.57
1722,Home,Brand_A,182.12,237.63
1723,Toys,Brand_A,182.12,440.99
1724,Apparel,Brand_A,182.12,397.33
1725,Toys,Brand_A,182.12,357.43
1726,Electronics,Brand_A,182.12,414.68
1727,Home,Brand_B,182.12,237.53
1728,Apparel,Brand_A,182.12,331.44
1729,Grocery,Brand_B,182.12,367.72
1730,Apparel,Brand_A,182.12,414.73
1731,Grocery,Brand_C,182.12,404.04
1732,Apparel,Brand_C,182.12,284.14
1733,Toys,Brand_C,182.12,441.3
1734,Toys,Brand_C,182.12,247.98
1735,Toys,Brand_B,182.12,425.74
1736,Electronics,Brand_B,182.12,448.42
1737,Grocery,Brand_D,182.12,260.49
1738,Toys,Brand_A,182.12,389.5
1739,Electronics,Brand_C,182.12,228.08
1740,Grocery,Brand_B,182.12,314.53
1741,Apparel,Brand_A,182.12,340.78
1742,Electronics,Brand_A,182.12,356.02
1743,Home,Brand_B,182.12,440.13
1744,Electronics,Brand_C,182.12,377.7
1745,Electronics,Brand_D,182.12,332.49
1746,Grocery,Brand_A,182.12,410.24
1747,Apparel,Brand_D,182.12,443.59
1748,Home,Brand_C,182.12,223.77
1749,Toys,Brand_C,182.12,451.16
1750,Toys,Brand_D,182.12,238.94
1751,Electronics,Brand_C,182.12,411.35
1752,Grocery,Brand_A,182.12,284.91
1753,Grocery,Brand_D,182.12,249.84
1754,Toys,Brand_C,182.12,322.68
1755,Home,Brand_D,182.12,371.0
1756,Apparel,Brand_A,182.12,308.74
1757,Home,Brand_C,182.12,231.46
1758,Apparel,Brand_A,182.12,360.47
1759,Toys,Brand_C,182.12,432.19
1760,Apparel,Brand_B,182.12,309.27
1761,Grocery,Brand_C,182.12,269.76
1762,Electronics,Brand_D,182.12,323.33
1763,Electronics,Brand_C,182.12,229.99
1764,Toys,Brand_A,182.12,412.8
1765,Grocery,Brand_A,182.12,414.19
1766,Home,Brand_C,182.12,357.76
1767,Grocery,Brand_D,182.12,302.14
1768,Electronics,Brand_B,182.12,407.9
1769,Electronics,Brand_D,182.12,349.87
1770,Grocery,Brand_B,182.12,414.09
1771,Grocery,Brand_A,182.12,368.05
1772,Electronics,Brand_D,182.12,404.26
1773,Home,Brand_B,182.12,360.26
1774,Toys,Brand_C,182.12,316.59
1775,Toys,Brand_A,182.12,445.34
1776,Grocery,Brand_C,182.12,346.66
1777,Toys,Brand_A,182.12,361.8
1778,Electronics,Brand_D,182.12,270.75
1779,Electronics,Brand_D,182.12,366.67
1780,Grocery,Brand_A,182.12,353.88
1781,Grocery,Brand_A,182.12,262.31
1782,Grocery,Brand_A,182.12,232.65
1783,Home,Brand_D,182.12,361.63
1784,Toys,Brand_B,182.12,399.35
1785,Grocery,Brand_C,182.12,342.46
1786,Apparel,Brand_C,182.12,272.23
1787,Apparel,Brand_D,182.12,376.35
1788,Electronics,Brand_C,182.12,237.51
1789,Toys,Brand_A,182.12,323.15
1790,Grocery,Brand_B,182.12,257.22
1791,Apparel,Brand_C,182.12,262.22
1792,Toys,Brand_B,182.12,266.44
1793,Electronics,Brand_A,182.12,310.1
1794,Home,Brand_C,182.12,230.65
1795,Toys,Brand_D,182.12,312.72
1796,Toys,Brand_B,182.12,339.69
1797,Home,Brand_A,182.12,332.97
1798,Toys,Brand_B,182.12,309.17
1799,Electronics,Brand_C,182.12,417.22
1800,Electronics,Brand_C,182.12,252.95
1801,Home,Brand_D,182.12,338.27
1802,Grocery,Brand_A,182.12,233.23
1803,Apparel,Brand_A,182.12,235.39
1804,Grocery,Brand_D,182.12,354.41
1805,Toys,Brand_D,182.12,352.55
1806,Apparel,Brand_A,182.12,426.42
1807,Home,Brand_B,182.12,350.62
1808,Home,Brand_B,182.12,445.78
1809,Apparel,Brand_D,182.12,230.07
1810,Electronics,Brand_B,182.12,241.75
1811,Apparel,Brand_A,182.12,228.98
1812,Toys,Brand_C,182.12,262.41
1813,Electronics,Brand_C,182.12,346.69
1814,Home,Brand_B,182.12,371.39
1815,Apparel,Brand_D,182.12,229.34
1816,Grocery,Brand_D,182.12,442.51
1817,Grocery,Brand_D,182.12,417.93
1818,Toys,Brand_D,182.12,288.77
1819,Grocery,Brand_D,182.12,236.82
1820,Apparel,Brand_B,182.12,258.77
1821,Apparel,Brand_C,182.12,248.6
1822,Grocery,Brand_C,182.12,247.73
1823,Apparel,Brand_B,182.12,341.32
1824,Toys,Brand_D,182.12,276.75
1825,Electronics,Brand_B,182.12,303.34
1826,Toys,Brand_C,182.12,452.82
1827,Toys,Brand_A,182.12,380.56
1828,Apparel,Brand_B,182.12,443.22
1829,Electronics,Brand_D,182.12,252.3
1830,Apparel,Brand_C,182.12,309.02
1831,Home,Brand_C,182.12,349.88
1832,Apparel,Brand_C,182.12,236.72
1833,Apparel,Brand_C,182.12,219.54
1834,Apparel,Brand_D,182.12,377.27
1835,Electronics,Brand_A,182.12,370.5
1836,Apparel,Brand_C,182.12,315.8
1837,Electronics,Brand_B,182.12,334.47
1838,Grocery,Brand_A,182.12,316.9
1839,Home,Brand_C,182.12,224.23
1840,Electronics,Brand_A,182.12,297.95
1841,Grocery,Brand_B,182.12,260.47
1842,Electronics,Brand_C,182.12,241.85
1843,Electronics,Brand_B,182.12,445.05
1844,Home,Brand_D,182.12,360.45
1845,Toys,Brand_C,182.12,391.06
1846,Toys,Brand_C,182.12,293.21
1847,Electronics,Brand_C,182.12,311.62
1848,Apparel,Brand_C,182.12,274.64
1849,Grocery,Brand_D,182.12,241.5
1850,Apparel,Brand_C,182.12,260.93
1851,Apparel,Brand_A,182.12,407.36
1852,Electronics,Brand_C,182.12,378.96
1853,Electronics,Brand_D,182.12,348.03
1854,Electronics,Brand_C,182.12,331.02
1855,Electronics,Brand_A,182.12,436.94
1856,Toys,Brand_D,182.12,235.76
1857,Electronics,Brand_D,182.12,284.98
1858,Toys,Brand_A,182.12,301.39
1859,Toys,Brand_A,182.12,403.79
1860,Electronics,Brand_A,182.12,453.53
1861,Home,Brand_A,182.12,275.52
1862,Grocery,Brand_A,182.12,425.54
1863,Apparel,Brand_D,182.12,415.2
1864,Toys,Brand_D,182.12,271.73
1865,Grocery,Brand_C,182.12,313.09
1866,Home,Brand_C,182.12,315.54
1867,Apparel,Brand_B,182.12,450.14
1868,Apparel,Brand_C,182.12,261.37
1869,Toys,Brand_C,182.12,407.75
1870,Electronics,Brand_A,182.12,297.67
1871,Home,Brand_A,182.12,391.58
1872,Toys,Brand_C,182.12,317.98
1873,Home,Brand_B,182.12,355.47
1874,Electronics,Brand_A,182.12,415.67
1875,Electronics,Brand_C,182.12,408.94
1876,Toys,Brand_C,182.12,423.67
1877,Electronics,Brand_D,182.12,232.66
1878,Grocery,Brand_B,182.12,382.39
1879,Apparel,Brand_D,182.12,251.69
1880,Toys,Brand_B,182.12,316.99
1881,Home,Brand_A,182.12,348.43
1882,Grocery,Brand_B,182.12,313.89
1883,Toys,Brand_C,182.12,341.57
1884,Electronics,Brand_C,182.12,454.48
1885,Electronics,Brand_B,182.12,250.56
1886,Electronics,Brand_B,182.12,378.46
1887,Electronics,Brand_B,182.12,312.3
1888,Home,Brand_D,182.12,250.03
1889,Grocery,Brand_B,182.12,256.13
1890,Apparel,Brand_A,182.12,443.29
1891,Home,Brand_D,182.12,426.79
1892,Home,Brand_D,182.12,433.29
1893,Apparel,Brand_B,182.12,453.3
1894,Apparel,Brand_A,182.12,267.86
1895,Electronics,Brand_D,182.12,302.7
1896,Home,Brand_C,182.12,376.99
1897,Toys,Brand_D,182.12,333.09
1898,Apparel,Brand_B,182.12,317.6
1899,Apparel,Brand_A,182.12,303.26
1900,Grocery,Brand_B,182.12,359.13
1901,Toys,Brand_C,182.12,354.82
1902,Toys,Brand_C,182.12,256.77
1903,Apparel,Brand_C,182.12,330.23
1904,Electronics,Brand_B,182.12,349.58
1905,Grocery,Brand_D,182.12,353.56
1906,Toys,Brand_B,182.12,268.29
1907,Apparel,Brand_A,182.12,394.28
1908,Toys,Brand_D,182.12,224.51
1909,Grocery,Brand_C,182.12,302.55
1910,Grocery,Brand_B,182.12,403.26
1911,Home,Brand_C,182.12,352.05
1912,Apparel,Brand_C,182.12,280.38
1913,Grocery,Brand_A,182.12,383.08
1914,Home,Brand_D,182.12,352.88
1915,Home,Brand_A,182.12,407.06
1916,Toys,Brand_A,182.12,392.57
1917,Toys,Brand_A,182.12,362.99
1918,Home,Brand_C,182.12,334.12
1919,Toys,Brand_A,182.12,250.08
1920,Grocery,Brand_A,182.12,280.42
1921,Electronics,Brand_D,182.12,317.77
1922,Grocery,Brand_D,182.12,360.43
1923,Home,Brand_A,182.12,340.17
1924,Home,Brand_D,182.12,286.77
1925,Grocery,Brand_D,182.12,220.07
1926,Toys,Brand_A,182.12,336.03
1927,Toys,Brand_C,182.12,286.17
1928,Home,Brand_A,182.12,392.47
1929,Apparel,Brand_D,182.12,224.21
1930,Toys,Brand_C,182.12,357.01
1931,Grocery,Brand_B,182.12,441.44
1932,Toys,Brand_C,182.12,259.84
1933,Grocery,Brand_D,182.12,330.21
1934,Home,Brand_C,182.12,240.19
1935,Toys,Brand_A,182.12,366.68
1936,Grocery,Brand_B,182.12,348.89
1937,Home,Brand_B,182.12,314.99
1938,Apparel,Brand_B,182.12,341.98
1939,Grocery,Brand_D,182.12,430.81
1940,Apparel,Brand_D,182.12,265.02
1941,Apparel,Brand_B,182.12,223.89
1942,Electronics,Brand_C,182.12,422.55
1943,Toys,Brand_B,182.12,355.18
1944,Grocery,Brand_C,182.12,429.41
1945,Apparel,Brand_C,182.12,359.87
1946,Electronics,Brand_D,182.12,410.35
1947,Home,Brand_C,182.12,320.27
1948,Grocery,Brand_B,182.12,396.08
1949,Apparel,Brand_D,182.12,434.71
1950,Toys,Brand_A,182.12,354.0
1951,Electronics,Brand_A,182.12,261.35
1952,Apparel,Brand_D,182.12,282.18
1953,Toys,Brand_B,182.12,265.57
1954,Apparel,Brand_A,182.12,276.99
1955,Grocery,Brand_A,182.12,291.09
1956,Grocery,Brand_C,182.12,349.98
1957,Grocery,Brand_C,182.12,357.75
1958,Electronics,Brand_B,182.12,319.52
1959,Grocery,Brand_D,182.12,364.25
1960,Toys,Brand_B,182.12,237.86
1961,Apparel,Brand_D,182.12,239.33
1962,Home,Brand_A,182.12,259.23
1963,Toys,Brand_C,182.12,341.2
1964,Toys,Brand_B,182.12,269.21
1965,Grocery,Brand_B,182.12,285.61
1966,Electronics,Brand_D,182.12,313.32
1967,Apparel,Brand_D,182.12,410.76
1968,Electronics,Brand_B,182.12,221.83
1969,Apparel,Brand_D,182.12,372.29
1970,Apparel,Brand_B,182.12,376.9
1971,Electronics,Brand_B,182.12,407.63
1972,Toys,Brand_B,182.12,439.38
1973,Apparel,Brand_A,182.12,223.31
1974,Electronics,Brand_D,182.12,254.95
1975,Apparel,Brand_C,182.12,428.35
1976,Home,Brand_C,182.12,327.1
1977,Toys,Brand_D,182.12,352.21
1978,Grocery,Brand_B,182.12,375.52
1979,Apparel,Brand_C,182.12,379.32
1980,Home,Brand_C,182.12,439.14
1981,Grocery,Brand_D,182.12,454.58
1982,Grocery,Brand_C,182.12,389.05
1983,Apparel,Brand_B,182.12,286.55
1984,Electronics,Brand_D,182.12,426.83
1985,Apparel,Brand_B,182.12,230.2
1986,Home,Brand_C,182.12,273.25
1987,Grocery,Brand_C,182.12,431.01
1988,Apparel,Brand_B,182.12,279.2
1989,Electronics,Brand_A,182.12,270.78
1990,Apparel,Brand_C,182.12,251.25
1991,Toys,Brand_A,182.12,421.94
1992,Electronics,Brand_C,182.12,336.94
1993,Home,Brand_A,182.12,378.33
1994,Grocery,Brand_A,182.12,275.14
1995,Apparel,Brand_A,182.12,398.01
1996,Electronics,Brand_B,182.12,398.48
1997,Toys,Brand_A,182.12,292.55
1998,Electronics,Brand_A,182.12,315.78
1999,Toys,Brand_A,182.12,268.19
2000,Home,Brand_C,182.12,449.75
