Date,Employee_ID,Store_ID,Sales_Amount,Target_Amount
2021-05-08,248,68,3676.66,4673.79
2022-03-25,11,78,3931.26,5771.23
2020-12-14,337,46,3537.38,4292.53
2023-12-15,249,61,4259.66,4064.92
2019-12-06,339,38,3337.07,5889.27
2019-05-04,80,97,4461.01,4499.13
2019-11-22,359,91,1515.86,1238.91
2021-08-23,247,74,1580.12,2533.82
2020-03-04,104,1,3691.15,3902.93
2023-09-24,22,14,2826.39,3402.05
2020-07-09,256,97,1459.18,3464.76
2020-10-20,284,83,2587.83,5234.21
2021-05-14,3,48,680.39,1191.9
2021-11-29,138,93,777.72,3292.51
2023-02-13,260,85,873.77,3822.59
2019-01-09,14,74,1615.29,1693.19
2023-03-28,201,42,1327.17,2736.97
2019-05-17,321,42,4967.32,2313.08
2022-01-14,67,2,949.54,5921.97
2023-04-21,309,12,3250.1,1126.3
2021-08-15,386,48,1582.33,3070.3
2020-12-22,327,96,973.26,5706.88
2019-01-28,156,10,502.98,5319.22
2021-02-19,304,65,634.92,4376.3
2021-01-07,300,65,1117.51,3776.41
2020-12-12,219,1,2051.51,1827.34
2022-07-21,275,58,3591.96,1008.91
2021-08-08,295,25,560.17,1001.29
2022-01-11,195,66,4327.51,3446.96
2020-02-17,337,42,2962.05,3426.46
2019-11-17,362,4,2467.76,5355.61
2023-03-09,365,51,2431.48,1746.89
2020-09-28,105,59,1979.84,1687.07
2020-09-05,181,78,1022.96,5837.65
2022-11-28,264,24,588.56,1125.64
2020-05-30,7,33,1279.22,1402.05
2022-03-04,144,47,2746.11,5413.02
2021-04-16,196,22,522.73,5244.15
2022-11-24,158,6,2786.92,2147.77
2021-11-13,363,71,2536.58,4395.52
2019-05-25,386,46,4773.17,5895.69
2019-08-03,185,67,1608.03,1940.43
2021-03-03,322,16,4002.42,4818.25
2019-08-27,90,40,2033.9,5242.52
2019-03-15,354,70,612.88,5664.1
2020-08-24,86,86,2874.98,1349.5
2023-09-07,63,14,4429.61,1178.83
2023-06-30,86,59,990.29,4271.47
2021-08-27,346,62,1435.19,1990.05
2020-07-07,186,57,4956.22,5195.22
2022-03-05,323,1,4964.03,1547.45
2021-06-29,185,47,727.45,3975.63
2019-06-19,73,39,833.89,1861.19
2021-08-09,314,88,4323.99,2771.3
2020-09-03,356,60,4283.4,4184.27
2023-03-27,64,65,3064.11,1133.72
2022-05-26,314,35,3008.21,5556.33
2023-10-12,139,69,1694.13,4192.26
2019-03-12,11,14,4064.85,3292.23
2020-04-29,225,85,752.67,2580.22
2019-05-16,326,23,4345.76,1887.37
2022-04-23,363,63,2607.61,5012.86
2019-06-16,181,86,1414.5,4782.64
2021-09-03,362,2,587.06,3982.02
2021-10-29,281,9,750.31,1130.93
2020-11-27,351,71,863.7,3114.35
2022-02-14,8,95,2303.02,2048.05
2020-01-18,49,32,4696.16,5378.69
2021-07-14,148,55,1868.15,3061.21
2020-11-04,234,21,3045.56,3584.39
2019-12-08,284,83,685.34,3241.45
2020-11-18,68,29,2539.04,3870.67
2019-08-18,23,69,3993.08,5320.69
2023-11-05,7,59,4510.77,1086.05
2021-06-30,177,48,3218.99,4706.19
2023-06-06,355,64,3144.52,1470.09
2019-11-28,373,60,1460.69,1368.8
2020-10-12,57,12,2201.04,3263.52
2021-09-12,139,77,1738.14,5229.09
2022-04-13,269,22,4658.54,5126.17
2019-05-02,125,46,1186.51,2574.41
2021-09-13,181,3,1246.89,5138.25
2020-05-12,378,58,4957.07,1164.79
2021-11-20,38,99,1988.61,2710.17
2022-06-08,149,21,3684.2,4957.45
2023-11-15,6,99,3686.28,1604.68
2019-08-10,242,90,2343.65,1153.48
2022-12-24,293,52,3886.85,2032.89
2020-02-29,89,20,1578.88,3862.8
2023-04-06,76,35,2670.42,3076.22
2022-11-30,372,39,1469.8,3606.16
2020-11-11,329,13,1068.91,4174.29
2019-02-13,291,35,2073.61,1905.31
2021-03-05,206,39,2806.61,4165.37
2021-01-05,219,93,820.04,1216.66
2019-03-09,227,60,2806.2,4037.15
2021-08-21,150,84,3988.49,4868.87
2019-10-11,389,63,3708.83,1141.2
2019-04-02,382,5,3157.07,2103.94
2019-07-10,189,72,730.61,4350.08
2019-04-03,342,72,3382.45,4526.38
2023-09-22,261,80,3741.6,5383.66
2022-03-20,139,87,3631.65,5881.8
2021-08-04,102,5,2966.87,4696.09
2023-03-09,23,72,1981.33,1832.28
2020-07-03,196,33,856.29,2792.74
2020-04-28,204,41,2022.59,3166.47
2022-02-16,344,68,4844.66,4466.95
2022-09-30,223,91,1566.83,2195.89
2021-02-01,99,9,4482.47,2621.8
2019-02-02,387,77,3155.65,1804.61
2019-01-18,62,93,4747.01,1081.82
2021-09-08,262,84,3273.36,5491.77
2019-08-09,169,56,709.23,5588.77
2022-07-07,56,58,2005.57,4186.94
2022-11-17,303,24,1944.84,1264.24
2020-04-15,210,63,2983.83,2876.65
2020-07-31,361,100,3607.75,1946.75
2020-10-21,179,77,4684.88,3358.59
2019-08-01,252,3,2950.19,4138.92
2023-09-01,363,54,3823.28,3760.93
2021-05-04,170,17,4848.26,4322.0
2023-02-10,271,14,2195.22,3862.77
2019-01-17,347,41,2076.01,5783.14
2022-09-15,323,51,2831.36,1308.94
2019-06-25,52,83,2297.94,5592.73
2021-02-24,381,31,3178.72,4194.33
2020-01-09,400,33,3792.65,5120.4
2020-09-14,173,25,2799.54,2006.01
2021-06-03,379,63,4358.81,3820.25
2020-09-01,175,15,2903.74,3097.83
2021-07-16,341,40,4657.13,2093.01
2019-03-20,346,85,2739.43,2389.97
2023-07-30,94,1,4995.25,5614.4
2023-02-17,161,43,3276.84,2918.7
2020-02-19,209,49,1097.3,2141.6
2023-05-04,104,76,3551.49,1984.97
2023-11-16,285,83,4518.8,3530.77
2019-09-03,336,60,1652.53,4407.32
2020-04-23,257,83,684.49,5596.86
2021-03-07,322,28,2194.56,5240.4
2022-11-03,85,96,3218.93,3245.87
2023-06-14,94,94,2261.41,1325.26
2021-04-23,321,71,1875.09,2649.8
2021-04-06,316,62,946.16,2825.53
2019-03-12,251,84,2305.95,2484.21
2019-08-25,36,51,1664.94,1282.48
2023-01-25,8,25,4318.06,4370.24
2019-11-04,179,85,1649.63,3495.11
2023-01-19,16,70,3246.69,5049.78
2022-02-05,158,78,3261.05,5479.57
2023-05-17,334,32,2959.66,3349.25
2021-10-02,223,93,3542.92,5586.49
2023-04-22,289,95,3821.39,4607.42
2020-09-24,83,12,2853.01,1695.54
2020-04-20,96,39,3444.02,5756.34
2020-11-08,40,17,4556.74,1739.68
2021-12-29,23,58,3767.64,4519.19
2020-03-12,76,98,1488.76,3714.23
2023-12-18,137,18,2736.87,4948.08
2022-12-21,237,83,1853.96,3322.75
2019-08-01,208,37,1749.43,5941.77
2021-02-01,196,78,3071.43,4872.09
2022-02-27,340,60,2804.22,1622.33
2021-12-21,336,45,2926.61,3499.44
2023-12-24,246,27,2064.79,3573.07
2019-10-10,75,6,1192.44,3843.69
2022-06-28,161,21,3661.85,3979.61
2021-05-17,110,20,4358.81,5023.14
2023-10-29,86,22,2201.26,4810.65
2020-04-11,153,33,4540.91,2900.54
2022-12-20,348,54,4011.34,1547.61
2020-04-21,237,12,1347.28,3109.6
2023-05-18,317,8,4226.91,5406.24
2023-02-14,105,1,3444.66,5140.42
2021-12-07,33,46,4746.7,2477.8
2019-04-09,96,4,4960.82,4767.04
2020-12-23,51,89,1600.43,1462.81
2022-10-12,228,36,4856.75,3001.34
2021-07-24,3,19,2964.85,5846.38
2021-04-12,170,35,2657.14,4557.3
2023-10-22,220,41,2408.22,4866.88
2019-09-29,293,8,3883.91,3344.35
2023-03-18,113,72,3080.68,2530.1
2021-09-19,35,44,2733.99,1039.1
2021-06-28,375,63,780.91,4074.64
2021-08-13,296,25,4195.28,2939.37
2023-01-12,27,43,2758.16,1867.52
2022-08-04,168,86,865.85,1235.05
2019-12-10,119,84,4083.75,5722.47
2019-02-21,341,42,4251.87,3597.49
2022-04-08,237,58,1257.78,1850.85
2020-09-28,16,92,731.35,5408.43
2021-01-27,252,26,651.75,1125.4
2022-06-08,235,79,4571.55,4017.65
2019-03-12,330,98,640.72,3625.23
2023-04-13,342,16,3890.92,3361.41
2023-12-18,220,58,3410.03,2416.9
2022-10-01,245,95,3281.54,5033.88
2019-11-02,275,33,2027.8,3028.96
2022-03-05,299,86,2625.33,3720.74
2021-06-30,373,12,1225.87,5903.93
2019-08-21,218,46,1206.62,1799.96
2023-11-22,279,61,1708.03,3651.56
2022-11-24,110,25,2613.69,2445.57
2022-04-02,198,75,2358.15,4429.52
2020-03-31,13,74,3784.46,3816.65
2022-06-16,376,50,1243.78,1229.24
2023-05-05,6,63,3034.32,2998.51
2019-12-08,159,26,2989.05,1730.21
2021-05-31,232,48,4086.6,2462.86
2019-09-26,226,80,3181.89,2103.05
2020-12-26,80,92,2734.33,3067.52
2019-04-14,298,49,4410.7,4639.32
2021-02-01,152,92,4274.49,1395.61
2023-08-01,389,82,937.1,2639.66
2020-01-02,273,99,3262.58,2933.49
2021-07-15,232,74,548.12,1546.26
2019-05-09,94,95,1463.09,5824.54
2023-11-13,280,6,2708.58,2067.55
2022-11-14,193,95,2115.86,5275.29
2021-08-03,303,72,3174.54,1998.42
2019-06-23,186,25,4182.3,5623.89
2021-11-10,367,83,3958.17,5437.43
2019-06-19,318,33,3056.93,1109.67
2021-06-13,300,69,4692.2,1853.76
2022-08-13,87,61,3086.58,1428.33
2021-03-22,8,14,1982.26,4236.38
2020-04-02,134,11,1165.95,2315.62
2023-10-08,396,8,687.84,3284.72
2022-07-26,215,36,2169.94,3553.11
2022-02-02,368,11,3187.48,4438.89
2023-07-24,376,84,1400.51,5245.09
2022-01-09,26,75,2715.73,2148.1
2021-05-13,380,65,2894.92,2446.41
2022-05-28,299,100,3442.18,3279.57
2019-03-16,328,19,2396.28,5133.89
2021-02-02,359,91,1841.83,3039.07
2019-05-20,276,3,1313.96,3964.25
2021-01-29,136,91,4671.01,3601.42
2020-04-21,199,74,2526.43,4009.87
2019-12-19,31,97,1133.5,3090.34
2020-06-26,88,99,3634.34,4269.26
2021-08-18,257,40,4627.76,4097.47
2022-10-20,249,46,4076.59,2667.33
2020-11-21,111,62,4495.3,3516.18
2023-10-07,330,45,1265.2,2768.03
2023-11-02,126,73,4939.49,5085.88
2019-08-16,87,44,814.6,2843.86
2023-11-22,365,77,3462.14,3879.16
2023-11-30,282,2,1104.82,3721.74
2021-11-18,223,77,4748.91,1418.56
2022-03-20,215,16,2020.53,1782.94
2021-09-09,99,23,747.21,5751.76
2021-02-23,361,100,4465.03,5854.68
2019-09-21,183,37,4413.87,4412.74
2019-09-10,56,8,2931.71,2336.33
2021-12-12,54,23,4419.12,3036.6
2019-11-13,116,73,3159.14,3230.52
2020-06-25,82,17,2829.32,5720.14
2020-09-27,301,77,2937.08,4396.54
2023-12-15,377,22,3892.95,2768.04
2022-05-17,359,44,2624.96,1422.38
2020-04-10,238,66,4036.5,4798.73
2021-11-16,341,36,2468.49,5790.13
2021-06-18,360,100,4355.12,5634.23
2020-03-06,370,68,1739.16,1784.0
2022-09-15,318,46,4710.12,1578.75
2023-03-25,266,92,913.25,1367.35
2023-05-29,319,36,601.16,1754.21
2022-10-17,190,1,2839.57,5380.38
2020-10-02,213,83,1834.17,3834.86
2019-06-04,131,85,3046.11,1408.29
2023-08-09,385,30,987.73,5139.48
2020-05-08,176,47,1145.92,3623.02
2022-10-18,276,98,2023.07,3059.34
2019-07-06,195,64,2716.3,4366.76
2023-02-11,380,74,4481.62,4466.74
2020-04-30,400,79,1566.45,2688.09
2020-10-09,182,66,4054.1,4692.65
2019-04-30,117,88,1096.6,3216.93
2021-01-18,178,98,1757.98,2266.71
2021-07-31,324,49,2590.58,3602.34
2021-04-07,20,79,4015.68,2530.57
2023-12-18,34,94,2161.42,1034.77
2019-02-02,391,36,2320.97,3919.5
2019-10-29,393,49,2698.3,1558.51
2020-11-20,89,34,1898.05,2957.16
2022-06-14,143,48,4719.54,3113.85
2019-10-26,372,94,2101.56,5678.71
2019-12-07,214,24,768.99,3427.56
2021-03-02,147,26,4007.66,2546.23
2022-07-05,91,81,3865.59,5125.39
2020-06-16,135,9,1423.26,4306.88
2021-04-30,56,99,2761.77,2168.57
2020-09-01,295,12,3098.66,2627.96
2019-11-01,124,100,968.26,4015.94
2020-10-28,300,3,4480.58,3645.32
2022-10-07,315,54,871.95,1136.53
2022-12-19,98,11,856.29,4952.62
2020-10-19,150,32,2738.95,1719.94
2021-11-06,260,47,4024.45,4488.31
2019-02-20,168,85,4347.22,3533.58
2023-02-11,91,44,1848.83,4341.33
2021-06-15,399,57,4650.25,1735.28
2020-11-21,174,90,2302.66,3693.95
2021-02-05,75,88,3328.54,5890.78
2022-06-27,266,3,4071.53,2090.31
2022-03-09,125,88,3954.63,1246.97
2021-12-17,120,8,1716.68,5861.66
2023-04-30,2,66,4776.89,5602.85
2020-04-23,398,26,3033.29,5504.92
2020-09-22,325,35,3163.03,5903.43
2020-11-17,154,31,1533.23,4766.14
2023-05-19,275,34,3590.91,4120.64
2019-05-26,263,73,2327.33,2708.86
2023-06-06,37,11,1965.42,3767.07
2023-02-14,243,70,1891.83,2394.37
2021-10-25,248,24,1109.68,2116.52
2021-10-11,12,36,2776.69,4618.93
2022-02-08,167,30,3487.6,1123.06
2021-09-17,281,4,577.13,1490.91
2019-12-05,308,32,3490.95,1979.79
2023-01-21,53,34,561.58,4165.8
2021-05-21,265,4,4175.51,5398.97
2020-10-27,230,82,1984.6,4382.02
2023-08-17,271,52,4952.52,1280.11
2019-01-29,34,44,4976.64,1855.18
2023-06-25,245,53,1024.8,2329.43
2023-12-04,92,7,2375.52,1426.43
2023-07-12,297,70,4307.65,4963.5
2021-01-29,338,62,579.59,3937.24
2023-02-03,337,64,2797.63,5358.32
2023-07-23,345,93,3567.66,4993.0
2023-02-09,276,39,4184.53,4461.82
2023-04-17,77,5,4748.21,1095.72
2020-02-26,228,91,2547.91,3329.44
2019-03-09,400,54,1379.41,1655.86
2020-04-25,187,19,2328.37,5346.69
2023-07-23,385,2,3308.41,5675.46
2021-05-30,146,37,2022.47,3412.59
2023-01-09,329,78,2073.45,3582.95
2021-06-09,108,67,4414.71,3041.68
2020-06-02,383,78,4920.79,2107.08
2022-04-03,306,36,2451.71,2243.63
2021-01-15,58,25,3075.84,2310.75
2023-06-03,160,52,2527.62,1665.38
2019-10-29,266,50,3467.38,4397.09
2021-10-19,226,84,3636.93,2164.38
2020-01-08,324,97,4842.19,2313.29
2019-10-25,249,24,2953.41,4244.26
2020-02-08,4,6,1981.4,3671.69
2019-08-14,286,96,3032.82,4389.74
2022-05-24,224,85,3046.61,4982.88
2021-12-13,218,30,1365.07,2285.58
2023-03-18,230,16,629.41,1290.78
2021-11-09,398,37,1227.9,4300.24
2021-02-18,338,87,2669.67,2237.36
2023-04-15,37,84,3425.46,4082.54
2021-09-14,23,26,1223.05,3504.54
2019-10-27,387,42,1131.14,2268.73
2020-06-19,117,17,1989.98,3830.13
2022-01-24,152,75,2022.78,3320.79
2020-03-23,166,69,807.22,5703.82
2019-02-28,287,47,2783.69,2049.23
2020-05-01,117,6,1248.35,4673.15
2019-09-30,138,87,983.33,3941.85
2023-08-14,220,88,1455.16,4359.91
2023-07-14,291,32,4667.69,1269.72
2019-11-08,327,44,1310.19,3934.17
2021-06-19,231,42,2707.96,4368.2
2020-10-30,213,91,4510.77,5693.15
2019-06-02,186,62,1177.37,5233.82
2020-06-24,120,87,4246.98,4503.68
2023-05-30,111,6,4099.03,4201.88
2022-09-01,97,72,2353.37,3905.33
2023-04-02,264,84,1933.52,4074.0
2021-02-03,313,24,3933.21,1292.18
2021-10-22,295,28,3993.8,3090.06
2020-09-04,191,5,2866.19,5873.51
2019-01-31,380,58,1957.02,2586.77
2020-10-28,136,98,4393.87,1257.67
2023-02-07,57,87,1230.81,5989.55
2023-02-19,375,10,2933.07,3890.21
2021-08-31,264,27,2168.19,2438.15
2019-07-15,346,3,3828.54,4193.39
2020-07-19,334,78,4259.88,2114.47
2021-09-21,211,89,3152.82,5068.98
2023-03-01,100,96,3956.95,1063.52
2019-03-26,68,85,1845.28,1867.38
2022-03-28,262,22,855.27,5502.91
2023-09-05,21,52,2267.37,3192.76
2023-12-19,168,21,1476.98,4464.09
2023-01-01,77,87,2328.32,3538.12
2022-03-31,30,10,1038.19,2039.75
2021-08-07,289,96,4077.27,4179.82
2020-07-11,379,43,1776.94,4580.27
2023-12-16,3,55,4147.54,3296.03
2019-09-09,91,66,2729.68,5084.2
2021-07-30,13,39,1392.43,5898.69
2022-09-13,109,83,3419.87,4702.53
2021-08-26,85,68,4149.88,1856.95
2019-05-08,333,44,3873.98,2760.92
2021-05-29,46,73,2793.36,5422.46
2020-09-07,265,6,1591.59,2434.91
2019-08-23,83,12,1616.39,1593.34
2019-08-06,342,89,2780.89,4967.01
2023-11-04,260,32,3569.0,2336.3
2019-03-13,72,36,631.61,2088.92
2021-05-11,208,74,3969.73,3021.37
2023-10-04,203,81,2515.22,1119.47
2021-10-09,297,10,2500.28,4882.58
2023-12-03,20,62,3509.85,2771.38
2020-12-30,310,24,1070.05,3574.66
2020-12-23,58,62,712.36,3530.52
2023-07-17,322,8,2802.44,2931.09
2023-11-12,132,79,4485.88,1118.36
2023-01-30,242,97,2103.66,3350.59
2022-12-23,60,87,1609.03,2253.59
2022-05-11,238,18,628.01,5756.04
2020-09-08,202,99,2121.4,1352.07
2019-01-08,216,47,2418.4,5146.16
2023-01-25,190,26,2308.27,4575.38
2019-03-21,354,33,3665.08,4748.0
2019-01-19,125,93,3337.31,4739.92
2023-04-06,288,44,3448.75,1385.16
2019-12-04,347,79,2957.94,1031.39
2022-09-12,189,3,883.74,1892.55
2020-05-03,174,52,4402.37,4781.38
2020-01-22,342,11,885.48,5191.25
2021-05-30,193,57,3255.94,4661.82
2021-03-26,333,77,4049.83,5006.33
2020-03-06,373,90,3386.36,1466.74
2020-03-26,188,70,3810.26,2092.02
2021-03-13,69,5,4897.06,2900.5
2021-05-16,94,3,4891.23,1270.06
2023-10-05,245,71,657.2,3465.18
2023-09-07,302,33,3347.94,1117.76
2019-04-02,230,75,3614.03,3068.3
2023-02-13,172,44,538.29,2136.48
2020-03-23,172,61,3449.39,4083.69
2023-08-29,206,81,1746.51,5776.79
2019-05-27,256,28,2814.87,2855.05
2021-02-11,373,88,548.88,1030.67
2023-02-22,393,9,4777.84,4871.02
2020-04-26,85,56,4129.77,5548.57
2021-07-27,363,91,2383.92,2187.14
2022-05-17,350,89,922.43,1599.39
2019-01-22,128,12,588.15,2695.73
2019-03-29,337,41,2819.96,2052.43
2019-08-10,323,83,952.24,2111.54
2021-03-15,289,33,1169.29,1748.97
2022-11-06,349,28,3659.78,4638.45
2020-12-16,11,86,2279.85,1496.51
2020-11-26,149,41,2749.63,5099.28
2023-05-04,301,94,4526.4,4249.12
2020-11-15,320,96,2806.73,3075.69
2020-08-02,223,85,821.11,2225.42
2023-04-25,63,14,2166.33,1957.94
2023-02-20,300,50,1609.71,3840.43
2022-12-04,137,87,2121.61,4200.72
2019-10-26,7,2,2272.65,3147.0
2019-04-06,145,94,3581.31,2415.32
2019-03-30,157,17,1025.29,1068.83
2019-08-08,275,95,1578.15,1873.29
2023-04-17,93,43,2825.45,1058.65
2020-03-26,128,94,3663.18,2516.57
2023-03-09,304,42,3624.19,3056.99
2022-02-27,308,38,518.99,4612.76
2020-06-07,107,43,947.33,4961.65
2019-12-29,1,94,3841.72,2639.73
2020-07-12,344,74,865.24,5387.9
2021-08-11,146,29,2795.88,4963.26
2019-10-11,231,68,2984.26,3834.19
2023-01-09,245,30,3848.26,5786.59
2023-03-10,389,77,2921.47,3104.14
2023-05-18,277,27,3006.21,4123.31
2023-09-16,174,22,1847.14,3551.96
2021-10-02,128,4,4516.5,4310.95
2023-09-16,29,58,678.17,1947.72
2023-12-06,123,88,1536.48,3755.1
2019-04-06,297,75,1609.03,5730.25
2021-11-15,343,94,4398.07,1989.94
2020-11-17,290,93,2404.85,5430.65
2023-02-13,108,85,4430.85,1084.73
2019-10-08,297,99,4123.25,2338.38
2021-02-22,97,86,4939.58,3357.81
2020-12-06,192,66,2915.19,5564.05
2022-04-21,321,32,740.43,1734.3
2019-11-20,87,18,1745.7,5691.7
2022-06-21,94,26,3912.83,4554.07
2020-05-02,298,39,2773.3,3130.05
2023-05-19,327,27,4756.97,2330.37
2023-08-01,84,5,1285.78,1913.59
2021-07-26,276,37,1388.01,3218.39
2019-04-07,69,54,586.77,1266.59
2023-10-12,283,16,4099.55,4502.97
2021-07-26,92,100,2782.54,3541.0
2022-01-14,379,26,4759.58,3353.92
2021-12-19,394,60,2953.52,1625.6
2021-02-17,183,54,2353.64,3424.18
2019-11-05,126,2,1273.77,5864.24
2021-11-21,226,11,1949.42,5802.9
2023-12-13,97,70,3552.06,2079.12
2021-03-06,183,16,3818.65,4127.29
2021-11-25,55,90,4037.69,5328.01
2023-12-20,150,52,2595.8,2419.74
2022-04-28,223,89,1235.85,2086.66
2021-03-02,18,12,4249.52,1673.08
2023-07-22,319,21,3163.64,4017.61
2022-10-11,127,31,3404.04,2872.67
2022-01-09,170,39,1166.83,4791.48
2023-12-18,28,31,3564.82,1877.85
2020-04-10,226,69,3323.86,5372.09
2020-05-22,3,12,3758.55,3518.07
2021-01-03,130,39,2496.98,1586.02
2023-10-11,167,23,1746.1,2684.2
2023-09-10,47,64,2877.67,3411.71
2023-05-09,151,10,3818.18,2911.05
2023-11-15,153,33,3066.8,1745.07
2022-07-31,176,92,2164.1,4954.06
2022-01-18,246,23,1913.43,4857.07
2021-01-12,197,62,695.08,4494.96
2021-02-27,399,73,2008.9,5634.93
2022-05-10,366,69,3461.58,4105.54
2023-10-06,185,54,873.0,1547.81
2021-08-30,141,22,4199.19,2047.06
2021-09-03,269,21,3460.93,3411.47
2020-07-23,49,80,3787.37,2491.07
2021-06-26,185,26,4202.02,1716.35
2020-06-19,389,21,3431.8,3017.51
2022-05-27,104,55,1982.66,2378.21
2020-10-04,315,49,3673.03,2451.27
2021-06-07,36,30,3211.5,3206.35
2019-01-23,185,90,1965.97,2510.72
2023-12-06,150,89,4818.27,3591.37
2021-10-06,205,69,4825.77,3553.0
2020-09-18,309,53,4119.43,3390.07
2019-09-06,322,73,3844.92,3798.88
2020-02-26,44,25,889.55,1993.45
2023-10-12,123,11,2227.78,5325.57
2023-06-13,140,64,770.25,5152.14
2021-08-02,144,80,3589.24,4327.04
2019-03-01,190,50,3865.74,2699.53
2021-05-12,51,3,4773.62,4181.22
2023-03-18,304,83,2572.32,5926.39
2019-12-07,251,13,2334.72,3656.45
2023-09-28,216,14,3884.4,4721.74
2019-09-03,50,61,1383.1,3490.52
2023-05-06,174,79,1711.47,2068.68
2023-04-11,136,69,3994.21,5422.52
2022-08-11,76,60,4079.19,2739.32
2020-02-22,369,84,2658.24,1140.98
2023-08-31,282,64,557.05,5495.74
2021-09-22,156,46,4281.73,2309.92
2020-07-25,229,26,3697.18,5875.17
2021-08-11,163,32,1842.68,1269.5
2021-11-09,352,92,567.74,3859.73
2019-11-17,110,4,2536.54,4156.13
2020-03-26,215,100,2532.89,1100.18
2023-05-25,38,46,2640.8,3153.64
2022-07-20,380,26,556.79,4375.28
2023-12-11,255,36,3860.73,4311.73
2019-06-24,45,42,3250.51,5815.55
2022-02-07,83,13,3557.32,1548.27
2020-07-23,126,32,4989.91,5712.87
2020-05-03,243,35,4946.8,3172.88
2019-12-13,33,24,2360.82,2953.78
2020-01-17,205,21,3682.87,2828.07
2023-12-19,26,47,1389.2,1449.42
2019-08-29,35,67,2177.57,4567.76
2020-01-07,314,93,3438.68,4644.91
2023-02-24,309,6,3005.06,5180.23
2021-04-13,265,29,2210.98,5518.56
2019-04-22,82,75,3452.83,3175.53
2019-02-22,344,30,2317.79,5910.91
2021-10-11,358,87,2524.16,2330.39
2019-06-02,179,83,4216.33,4397.12
2021-09-15,255,77,4425.21,3639.9
2022-02-14,336,78,4691.02,4819.77
2019-10-07,179,16,1504.66,3155.37
2023-11-06,150,79,3168.69,1110.0
2022-06-23,298,45,1589.75,4207.85
2021-06-30,6,45,816.72,2223.28
2023-01-28,225,12,3507.16,3800.8
2023-09-29,14,79,4223.59,3092.73
2021-12-31,164,62,2962.78,2312.76
2022-08-19,261,12,3315.22,4911.33
2023-11-16,288,47,4457.49,3007.59
2022-10-30,174,69,652.16,5741.52
2023-03-17,265,25,3042.54,3442.42
2023-03-25,183,99,618.5,4187.54
2019-09-30,380,59,1578.36,5963.96
2021-12-21,316,68,834.37,3915.14
2020-11-26,184,92,3911.52,1394.99
2023-01-24,25,97,3617.91,3697.64
2020-07-09,202,8,4719.49,4937.45
2023-09-07,179,40,3299.8,4630.99
2019-11-11,300,52,2718.7,2525.91
2022-07-25,112,44,3131.78,2140.82
2019-05-29,277,98,558.75,2480.68
2021-03-28,154,61,570.3,2372.53
2021-10-24,350,71,4340.14,4765.71
2019-07-16,53,94,4461.23,2543.42
2023-01-27,348,57,770.84,3450.43
2022-07-06,164,17,3480.87,2127.76
2022-04-18,359,16,1418.29,1939.68
2021-07-26,127,46,4176.03,3623.28
2020-10-18,35,99,3724.0,3425.02
2019-10-26,260,72,3715.38,2107.99
2021-02-15,209,84,1776.96,2738.92
2022-09-20,333,30,1925.7,4509.82
2021-02-21,201,93,2969.79,4398.04
2021-05-27,133,54,771.05,4573.56
2023-10-31,53,7,3026.12,3152.55
2019-06-06,103,41,1260.97,2562.56
2020-02-08,391,80,4187.97,5776.12
2020-06-06,14,19,3017.65,2204.86
2019-05-23,270,99,3142.77,3593.47
2023-12-17,233,77,4127.6,2471.44
2022-08-13,75,48,523.44,1373.42
2022-09-16,351,36,4638.26,1408.91
2023-09-14,189,23,2521.61,4685.74
2023-11-25,59,2,2258.31,1611.3
2020-01-18,228,91,3743.84,4781.2
2019-04-07,146,32,1005.37,4125.16
2023-08-18,139,83,743.42,5569.78
2023-02-22,122,27,3372.02,1293.74
2023-09-03,210,1,1349.13,4828.87
2023-11-27,140,24,1258.79,2974.52
2022-06-22,237,67,3529.87,1986.9
2023-01-03,82,87,4535.31,2042.76
2021-07-28,86,13,753.0,1589.74
2022-08-14,90,78,4712.64,3900.32
2021-05-12,281,19,1399.91,4154.79
2020-04-04,344,86,3961.83,3458.11
2019-05-17,159,28,4247.18,1575.6
2022-09-05,74,47,3646.71,5980.68
2019-12-21,150,70,1238.54,5534.21
2019-09-27,339,2,3550.22,2239.07
2020-03-11,197,90,2580.58,4982.52
2020-11-05,8,10,1020.2,2357.85
2023-10-14,129,4,1056.69,2172.02
2021-02-16,228,30,4965.37,2303.01
2019-04-10,374,14,1161.99,1845.38
2021-12-01,190,37,3547.57,1361.93
2020-11-02,45,40,4050.37,3740.41
2020-12-13,104,73,539.02,1379.53
2020-03-26,89,13,1541.72,5125.73
2021-10-14,145,27,992.1,1235.69
2021-11-26,319,11,1471.82,1409.28
2023-09-02,127,69,3385.03,3059.04
2020-12-23,241,2,951.64,2919.24
2020-06-29,313,26,1244.98,2142.87
2020-09-07,45,81,2849.23,4320.96
2021-02-13,60,49,1007.84,1886.1
2023-01-06,191,34,760.54,5638.12
2019-01-14,79,54,1668.33,4215.82
2022-06-19,330,48,4660.17,3544.8
2020-03-06,235,86,4456.16,2671.19
2022-04-02,320,74,1769.91,1844.04
2020-03-31,255,6,3257.94,5360.96
2019-03-01,306,35,1373.17,3780.99
2022-09-05,248,60,4230.19,5469.1
2021-05-09,37,9,4646.62,2066.55
2022-07-13,3,63,3884.07,2359.11
2019-12-06,90,49,2827.42,2221.98
2022-09-13,127,15,2298.24,5677.17
2020-10-11,217,73,688.86,3041.23
