Customer_ID,Segment,Region
3303,Occasional,North
3304,Regular,East
3305,New,West
3306,VIP,South
3307,Occasional,West
3308,New,West
3309,Occasional,West
3310,Occasional,West
3311,Regular,West
3312,Regular,North
3313,New,East
3314,Occasional,South
3315,New,West
3316,New,South
3317,Occasional,North
3318,New,East
3319,Occasional,West
3320,Occasional,North
3321,Occasional,North
3322,Occasional,East
3323,VIP,West
3324,Occasional,East
3325,Regular,East
3326,Regular,South
3327,Regular,South
3328,Occasional,East
3329,Regular,South
3330,VIP,North
3331,New,East
3332,Occasional,West
3333,Regular,West
3334,VIP,North
3335,New,West
3336,VIP,West
3337,Regular,East
3338,VIP,North
3339,New,East
3340,Regular,North
3341,New,East
3342,VIP,East
3343,Occasional,South
3344,Occasional,West
3345,Occasional,North
3346,Occasional,West
3347,New,South
3348,Occasional,North
3349,New,South
3350,Regular,West
3351,Occasional,East
3352,New,South
3353,Occasional,South
3354,Occasional,East
3355,Occasional,West
3356,New,South
3357,VIP,West
3358,Occasional,East
3359,Occasional,North
3360,Regular,South
3361,VIP,West
3362,New,East
3363,Regular,East
3364,Occasional,South
3365,Regular,North
3366,Regular,South
3367,Occasional,West
3368,VIP,East
3369,VIP,North
3370,Regular,West
3371,Occasional,South
3372,New,East
3373,Regular,South
3374,New,North
3375,Regular,North
3376,Regular,North
3377,Occasional,North
3378,Occasional,North
3379,New,South
3380,New,North
3381,VIP,North
3382,Occasional,East
3383,Regular,North
3384,Regular,East
3385,VIP,East
3386,Occasional,East
3387,Regular,South
3388,VIP,South
3389,VIP,West
3390,Regular,West
3391,Regular,East
3392,New,South
3393,Occasional,North
3394,New,West
3395,VIP,South
3396,Regular,North
3397,New,North
3398,VIP,South
3399,Occasional,West
3400,Regular,South
3401,New,West
3402,Occasional,East
3403,New,South
3404,VIP,South
3405,Occasional,West
3406,New,West
3407,Occasional,South
3408,VIP,North
3409,Occasional,North
3410,New,North
3411,VIP,East
3412,Regular,East
3413,New,West
3414,New,East
3415,VIP,North
3416,VIP,South
3417,Regular,East
3418,New,East
3419,VIP,North
3420,Regular,East
3421,Regular,West
3422,VIP,South
3423,New,North
3424,Occasional,West
3425,Occasional,North
3426,Regular,West
3427,Occasional,South
3428,Occasional,South
3429,VIP,West
3430,Regular,West
3431,New,West
3432,Regular,West
3433,VIP,West
3434,Occasional,West
3435,New,South
3436,Regular,West
3437,Occasional,East
3438,Regular,South
3439,New,North
3440,Regular,South
3441,Regular,North
3442,Regular,North
3443,Occasional,East
3444,New,West
3445,New,West
3446,Occasional,South
3447,Occasional,West
3448,Occasional,East
3449,VIP,South
3450,Regular,South
3451,Regular,South
3452,New,West
3453,Regular,West
3454,VIP,West
3455,Occasional,South
3456,New,South
3457,New,North
3458,Regular,North
3459,New,West
3460,Occasional,South
3461,New,West
3462,Occasional,West
3463,VIP,North
3464,VIP,East
3465,Occasional,West
3466,Regular,East
3467,New,East
3468,Regular,South
3469,New,South
3470,VIP,West
3471,VIP,North
3472,VIP,North
3473,New,West
3474,VIP,West
3475,VIP,North
3476,VIP,East
3477,VIP,West
3478,Regular,East
3479,VIP,West
3480,VIP,West
3481,Regular,East
3482,Regular,East
3483,New,North
3484,Occasional,West
3485,VIP,South
3486,VIP,South
3487,VIP,West
3488,New,West
3489,VIP,West
3490,Occasional,East
3491,Regular,South
3492,New,South
3493,Regular,South
3494,VIP,West
3495,VIP,East
3496,VIP,West
3497,Occasional,North
3498,Occasional,North
3499,New,South
3500,Regular,West
3501,VIP,North
3502,VIP,North
3503,VIP,West
3504,VIP,East
3505,Occasional,West
3506,Regular,West
3507,Regular,East
3508,New,South
3509,Occasional,South
3510,VIP,South
3511,Regular,East
3512,Regular,North
3513,Occasional,East
3514,New,West
3515,New,East
3516,VIP,North
3517,New,North
3518,Regular,West
3519,New,South
3520,VIP,North
3521,Regular,North
3522,New,North
3523,New,West
3524,Occasional,North
3525,VIP,South
3526,New,West
3527,Occasional,South
3528,Regular,North
3529,Occasional,North
3530,Occasional,South
3531,New,West
3532,New,West
3533,New,South
3534,Occasional,North
3535,Regular,East
3536,VIP,South
3537,Occasional,South
3538,New,South
3539,VIP,North
3540,Regular,West
3541,VIP,North
3542,New,South
3543,Occasional,North
3544,Occasional,North
3545,New,South
3546,Occasional,North
3547,New,East
3548,Occasional,North
3549,Occasional,North
3550,Occasional,West
3551,Regular,West
3552,Regular,South
3553,New,South
3554,Regular,West
3555,New,East
3556,VIP,North
3557,VIP,East
3558,Regular,East
3559,VIP,West
3560,VIP,South
3561,Occasional,North
3562,Occasional,South
3563,New,East
3564,VIP,East
3565,New,South
3566,New,South
3567,VIP,West
3568,Regular,South
3569,VIP,South
3570,Occasional,West
3571,VIP,South
3572,Regular,East
3573,New,South
3574,New,North
3575,Occasional,East
3576,Occasional,West
3577,Occasional,East
3578,New,West
3579,Occasional,North
3580,VIP,North
3581,New,East
3582,Regular,South
3583,New,East
3584,VIP,East
3585,VIP,North
3586,Occasional,West
3587,New,East
3588,New,South
3589,New,North
3590,Regular,East
3591,Occasional,East
3592,VIP,South
3593,VIP,East
3594,Occasional,East
3595,VIP,East
3596,VIP,East
3597,Occasional,South
3598,VIP,East
3599,New,East
3600,Regular,East
3601,Occasional,North
3602,Regular,South
3603,VIP,North
3604,VIP,North
3605,New,South
3606,Occasional,North
3607,VIP,North
3608,Occasional,North
3609,Occasional,South
3610,Occasional,East
3611,Occasional,West
3612,Occasional,West
3613,Regular,South
3614,New,West
3615,Occasional,South
3616,Regular,South
3617,VIP,West
3618,Occasional,North
3619,VIP,East
3620,Occasional,West
3621,Regular,West
3622,Regular,West
3623,Regular,West
3624,New,South
3625,VIP,South
3626,New,East
3627,Occasional,East
3628,VIP,West
3629,Regular,West
3630,VIP,West
3631,Regular,East
3632,New,West
3633,New,North
3634,Regular,East
3635,Regular,North
3636,Occasional,West
3637,New,South
3638,New,North
3639,Occasional,East
3640,New,North
3641,Regular,East
3642,VIP,West
3643,VIP,North
3644,New,South
3645,Occasional,North
3646,Regular,South
3647,VIP,East
3648,Regular,West
3649,New,West
3650,New,South
3651,VIP,East
3652,New,West
3653,Occasional,East
3654,New,South
3655,New,South
3656,New,North
3657,Regular,West
3658,Regular,West
3659,VIP,North
3660,VIP,South
3661,VIP,South
3662,New,South
3663,Regular,South
3664,Occasional,East
3665,New,West
3666,New,West
3667,New,South
3668,Occasional,South
3669,VIP,South
3670,Occasional,West
3671,VIP,West
3672,Occasional,South
3673,Regular,East
3674,New,North
3675,New,North
3676,New,North
3677,VIP,West
3678,Occasional,West
3679,Regular,North
3680,Occasional,North
3681,New,East
3682,Regular,West
3683,Regular,West
3684,New,North
3685,Occasional,East
3686,New,East
3687,Occasional,North
3688,Regular,North
3689,Regular,West
3690,New,North
3691,Regular,South
3692,VIP,East
3693,Regular,North
3694,VIP,South
3695,Regular,East
3696,New,South
3697,New,South
3698,VIP,North
3699,New,East
3700,Regular,South
3701,Regular,West
3702,New,East
3703,Regular,West
3704,Occasional,North
3705,Occasional,West
3706,Regular,East
3707,New,South
3708,VIP,South
3709,New,East
3710,VIP,South
3711,New,West
3712,Regular,South
3713,Occasional,South
3714,New,West
3715,VIP,West
3716,Occasional,West
3717,VIP,North
3718,Regular,West
3719,Occasional,West
3720,VIP,North
3721,New,South
3722,Regular,West
3723,Regular,East
3724,Regular,West
3725,New,West
3726,New,North
3727,Occasional,East
3728,New,South
3729,Occasional,South
3730,Regular,East
3731,Occasional,West
3732,VIP,North
3733,Regular,East
3734,Regular,East
3735,Occasional,South
3736,Regular,North
3737,New,East
3738,VIP,North
3739,Occasional,West
3740,Occasional,South
3741,Regular,West
3742,New,North
3743,Regular,West
3744,Regular,South
3745,Occasional,North
3746,Regular,East
3747,VIP,West
3748,Regular,South
3749,Regular,East
3750,Occasional,South
3751,Regular,North
3752,New,North
3753,Occasional,West
3754,Regular,South
3755,VIP,South
3756,VIP,South
3757,Occasional,North
3758,Occasional,West
3759,Regular,South
3760,New,South
3761,Regular,East
3762,VIP,South
3763,New,West
3764,New,East
3765,New,East
3766,Regular,East
3767,VIP,North
3768,Occasional,East
3769,Regular,South
3770,Occasional,North
3771,New,North
3772,New,North
3773,Regular,North
3774,VIP,North
3775,New,North
3776,Occasional,North
3777,Occasional,East
3778,Regular,West
3779,Occasional,South
3780,VIP,South
3781,New,East
3782,Occasional,East
3783,Occasional,North
3784,New,West
3785,Regular,North
3786,Occasional,East
3787,Regular,North
3788,Regular,South
3789,Occasional,South
3790,VIP,North
3791,Regular,West
3792,Occasional,North
3793,Regular,North
3794,New,West
3795,VIP,West
3796,VIP,West
3797,New,South
3798,New,North
3799,Regular,East
3800,New,West
3801,VIP,West
3802,New,North
3803,Occasional,East
3804,Occasional,North
3805,Regular,North
3806,VIP,West
3807,Occasional,West
3808,New,South
3809,Occasional,East
3810,Occasional,East
3811,Regular,West
3812,New,West
3813,New,West
3814,New,East
3815,Regular,South
3816,New,East
3817,New,West
3818,Occasional,West
3819,Occasional,South
3820,New,North
3821,VIP,North
3822,VIP,East
3823,New,North
3824,VIP,North
3825,Regular,East
3826,Occasional,West
3827,Regular,North
3828,Occasional,West
3829,VIP,East
3830,VIP,West
3831,New,West
3832,VIP,East
3833,VIP,West
3834,New,North
3835,New,North
3836,Occasional,North
3837,VIP,North
3838,Occasional,West
3839,Occasional,North
3840,Regular,West
3841,VIP,South
3842,VIP,West
3843,Regular,North
3844,Occasional,South
3845,VIP,East
3846,Occasional,West
3847,Regular,North
3848,New,North
3849,Occasional,North
3850,VIP,East
3851,New,South
3852,Occasional,South
3853,Occasional,North
3854,New,West
3855,New,North
3856,New,North
3857,VIP,West
3858,VIP,North
3859,Occasional,East
3860,Occasional,North
3861,Regular,East
3862,VIP,North
3863,Occasional,South
3864,New,West
3865,New,South
3866,VIP,North
3867,New,North
3868,Regular,East
3869,Occasional,North
3870,Occasional,North
3871,Occasional,North
3872,VIP,South
3873,New,East
3874,Regular,South
3875,VIP,East
3876,Occasional,South
3877,Regular,North
3878,Occasional,South
3879,Occasional,South
3880,VIP,East
3881,Occasional,East
3882,Regular,South
3883,Occasional,East
3884,New,East
3885,Occasional,East
3886,VIP,West
3887,Regular,East
3888,VIP,West
3889,New,West
3890,Occasional,East
3891,VIP,South
3892,VIP,East
3893,VIP,North
3894,VIP,South
3895,New,West
3896,New,West
3897,Occasional,South
3898,Occasional,South
3899,Regular,East
3900,New,West
3901,VIP,North
3902,VIP,East
3903,Regular,South
3904,VIP,West
3905,Regular,South
3906,Occasional,South
3907,New,South
3908,Regular,East
3909,VIP,North
3910,Regular,North
3911,Occasional,West
3912,VIP,South
3913,Occasional,North
3914,Occasional,South
3915,Regular,West
3916,Occasional,South
3917,VIP,North
3918,Occasional,South
3919,Occasional,North
3920,Regular,West
3921,Occasional,South
3922,New,North
3923,Regular,West
3924,Regular,South
3925,VIP,West
3926,VIP,North
3927,VIP,South
3928,VIP,South
3929,New,South
3930,Regular,West
3931,Occasional,West
3932,VIP,North
3933,VIP,East
3934,VIP,South
3935,Occasional,South
3936,VIP,North
3937,Occasional,South
3938,Regular,West
3939,Regular,West
3940,Regular,South
3941,New,South
3942,Occasional,West
3943,VIP,South
3944,VIP,West
3945,VIP,East
3946,VIP,East
3947,New,South
3948,VIP,South
3949,New,South
3950,Occasional,West
3951,Regular,East
3952,VIP,East
3953,Regular,North
3954,Occasional,North
3955,Occasional,South
3956,VIP,West
3957,Occasional,South
3958,Regular,East
3959,VIP,South
3960,New,South
3961,VIP,East
3962,Regular,East
3963,VIP,East
3964,VIP,East
3965,Regular,North
3966,VIP,West
3967,VIP,West
3968,Regular,East
3969,Occasional,West
3970,Regular,West
3971,VIP,West
3972,New,West
3973,New,East
3974,Regular,South
3975,New,South
3976,VIP,South
3977,VIP,North
3978,Regular,West
3979,VIP,East
3980,Occasional,East
3981,VIP,North
3982,Regular,East
3983,Occasional,South
3984,Occasional,North
3985,New,East
3986,VIP,North
3987,Regular,North
3988,New,East
3989,New,South
3990,VIP,East
3991,VIP,West
3992,Regular,West
3993,New,East
3994,Regular,South
3995,New,West
3996,New,West
3997,New,East
3998,VIP,East
3999,New,East
4000,New,North
4001,New,North
4002,Occasional,North
4003,VIP,East
4004,Occasional,South
4005,VIP,West
4006,Regular,North
4007,Occasional,South
4008,Regular,East
4009,New,North
4010,Regular,East
4011,Regular,South
4012,Regular,North
4013,Regular,North
4014,VIP,North
4015,Occasional,North
4016,VIP,South
4017,VIP,North
4018,VIP,West
4019,Regular,West
4020,VIP,East
4021,Occasional,North
4022,VIP,West
4023,New,West
4024,Regular,West
4025,New,South
4026,Occasional,North
4027,Occasional,South
4028,Occasional,South
4029,Occasional,West
4030,VIP,West
4031,Regular,East
4032,Occasional,North
4033,New,North
4034,Occasional,West
4035,Regular,West
4036,New,North
4037,New,East
4038,New,West
4039,VIP,East
4040,Occasional,South
4041,VIP,West
4042,New,South
4043,VIP,West
4044,VIP,South
4045,VIP,West
4046,Occasional,East
4047,New,East
4048,New,East
4049,Occasional,South
4050,VIP,East
4051,VIP,South
4052,Regular,West
4053,Regular,South
4054,Regular,West
4055,Occasional,North
4056,New,North
4057,Regular,North
4058,New,South
4059,New,North
4060,New,North
4061,Occasional,North
4062,Occasional,West
4063,Occasional,East
4064,Occasional,South
4065,Regular,North
4066,VIP,West
4067,VIP,East
4068,VIP,East
4069,Regular,East
4070,VIP,West
4071,Regular,North
4072,Regular,East
4073,Regular,West
4074,VIP,West
4075,New,South
4076,VIP,West
4077,VIP,East
4078,Occasional,East
4079,Regular,West
4080,New,East
4081,Occasional,West
4082,New,East
4083,New,South
4084,Regular,North
4085,VIP,South
4086,Regular,South
4087,Regular,North
4088,Occasional,East
4089,Regular,North
4090,VIP,West
4091,New,North
4092,Regular,South
4093,New,North
4094,Regular,East
4095,New,South
4096,Regular,West
4097,Occasional,East
4098,New,South
4099,Regular,West
4100,Regular,East
4101,Occasional,West
4102,Occasional,North
4103,Occasional,North
4104,New,West
4105,New,North
4106,Occasional,West
4107,VIP,East
4108,VIP,South
4109,Regular,West
4110,VIP,South
4111,Regular,South
4112,New,West
4113,New,North
4114,VIP,East
4115,New,South
4116,Occasional,East
4117,Occasional,South
4118,VIP,West
4119,VIP,North
4120,Regular,East
4121,New,South
4122,Regular,West
4123,Regular,West
4124,Occasional,South
4125,Occasional,South
4126,Occasional,South
4127,Occasional,North
4128,Regular,South
4129,Occasional,South
4130,New,North
4131,Occasional,West
4132,Occasional,South
4133,Occasional,East
4134,VIP,West
4135,New,East
4136,New,South
4137,Regular,North
4138,Regular,North
4139,Occasional,North
4140,VIP,South
4141,Regular,South
4142,Regular,East
4143,Occasional,North
4144,Occasional,South
4145,Regular,West
4146,Regular,South
4147,New,South
4148,VIP,West
4149,New,North
4150,Regular,West
4151,New,North
4152,New,West
4153,Regular,East
4154,Occasional,North
4155,Regular,South
4156,Occasional,East
4157,Regular,North
4158,Regular,North
4159,Regular,North
4160,VIP,West
4161,Occasional,North
4162,VIP,South
4163,Regular,North
4164,New,South
4165,VIP,South
4166,Occasional,South
4167,Regular,East
4168,VIP,South
4169,New,West
4170,VIP,North
4171,Occasional,West
4172,VIP,East
4173,New,North
4174,New,South
4175,Occasional,North
4176,New,East
4177,Regular,East
4178,New,West
4179,Regular,North
4180,VIP,North
4181,Regular,North
4182,Regular,West
4183,VIP,East
4184,New,South
4185,Regular,North
4186,New,West
4187,VIP,West
4188,Occasional,South
4189,New,East
4190,New,North
4191,Occasional,North
4192,Occasional,West
4193,VIP,East
4194,New,North
4195,New,South
4196,VIP,East
4197,New,East
4198,Regular,West
4199,Regular,West
4200,Regular,North
4201,New,West
4202,Regular,East
4203,Regular,North
4204,VIP,North
4205,VIP,East
4206,Occasional,North
4207,Occasional,South
4208,Occasional,South
4209,Occasional,North
4210,VIP,West
4211,VIP,South
4212,VIP,North
4213,Regular,South
4214,Regular,West
4215,Occasional,East
4216,Regular,North
4217,New,North
4218,VIP,North
4219,Occasional,North
4220,Occasional,North
4221,New,North
4222,Regular,West
4223,Occasional,East
4224,Regular,West
4225,Regular,West
4226,New,East
4227,Occasional,West
4228,Regular,South
4229,Regular,West
4230,New,North
4231,New,South
4232,Regular,South
4233,New,East
4234,Regular,West
4235,Occasional,West
4236,VIP,South
4237,New,West
4238,VIP,West
4239,Regular,East
4240,Regular,South
4241,Regular,North
4242,VIP,South
4243,Regular,East
4244,New,East
4245,Occasional,East
4246,Occasional,West
4247,New,South
4248,Occasional,West
4249,VIP,West
4250,Regular,South
4251,Regular,East
4252,Regular,North
4253,VIP,North
4254,VIP,South
4255,VIP,South
4256,New,East
4257,VIP,South
4258,Occasional,South
4259,New,East
4260,New,East
4261,New,West
4262,VIP,South
4263,New,North
4264,VIP,South
4265,VIP,North
4266,New,North
4267,Regular,North
4268,Regular,West
4269,New,East
4270,Regular,East
4271,Occasional,West
4272,Occasional,East
4273,VIP,West
4274,Regular,South
4275,Occasional,West
4276,New,East
4277,Regular,East
4278,Occasional,South
4279,Occasional,West
4280,New,South
4281,VIP,North
4282,New,West
4283,VIP,South
4284,Occasional,South
4285,VIP,East
4286,Occasional,West
4287,Occasional,North
4288,Regular,North
4289,VIP,West
4290,VIP,West
4291,VIP,South
4292,New,East
4293,Regular,East
4294,Regular,East
4295,Regular,West
4296,New,East
4297,VIP,South
4298,VIP,West
4299,VIP,West
4300,Regular,East
4301,Regular,North
4302,Occasional,North
4303,New,South
4304,New,East
4305,Regular,East
4306,Occasional,West
4307,VIP,West
4308,Regular,East
4309,New,West
4310,New,East
4311,New,South
4312,VIP,West
4313,New,East
4314,VIP,West
4315,VIP,South
4316,VIP,West
4317,Regular,East
4318,VIP,West
4319,Occasional,West
4320,New,East
4321,Regular,North
4322,New,West
4323,VIP,West
4324,Regular,South
4325,Occasional,North
4326,VIP,South
4327,New,East
4328,Occasional,East
4329,VIP,South
4330,Occasional,West
4331,VIP,North
4332,Regular,South
4333,VIP,South
4334,Regular,East
4335,VIP,West
4336,VIP,North
4337,New,South
4338,Occasional,North
4339,Occasional,North
4340,Occasional,South
4341,VIP,North
4342,VIP,East
4343,VIP,West
4344,Regular,West
4345,Regular,West
4346,New,East
4347,VIP,East
4348,Occasional,East
4349,Occasional,West
4350,New,North
4351,Occasional,East
4352,New,South
4353,VIP,East
4354,Occasional,South
4355,VIP,West
4356,Regular,South
4357,Occasional,East
4358,Regular,East
4359,Occasional,North
4360,VIP,West
4361,New,South
4362,VIP,West
4363,VIP,East
4364,VIP,North
4365,Occasional,East
4366,New,East
4367,Regular,East
4368,VIP,South
4369,Occasional,East
4370,Regular,West
4371,VIP,West
4372,Regular,North
4373,VIP,West
4374,Regular,East
4375,Regular,East
4376,New,West
4377,New,North
4378,VIP,North
4379,Occasional,West
4380,New,South
4381,Regular,South
4382,New,South
4383,New,South
4384,VIP,West
4385,New,North
4386,New,East
4387,Regular,East
4388,New,West
4389,Regular,East
4390,New,South
4391,New,North
4392,Occasional,West
4393,New,North
4394,Regular,West
4395,Regular,West
4396,VIP,West
4397,VIP,West
4398,Occasional,North
4399,Regular,East
4400,Regular,West
4401,Regular,South
4402,Occasional,West
4403,Regular,North
4404,VIP,West
4405,Occasional,South
4406,VIP,North
4407,VIP,West
4408,Occasional,South
4409,New,North
4410,New,West
4411,VIP,South
4412,New,North
4413,Regular,West
4414,Occasional,North
4415,VIP,South
4416,Regular,West
4417,New,West
4418,Regular,West
4419,New,South
4420,VIP,East
4421,Regular,West
4422,Occasional,South
4423,VIP,North
4424,Regular,North
4425,Regular,South
4426,New,East
4427,VIP,South
4428,VIP,North
4429,VIP,North
4430,VIP,West
4431,New,East
4432,Occasional,South
4433,VIP,North
4434,New,North
4435,Occasional,North
4436,Occasional,South
4437,New,South
4438,VIP,East
4439,Occasional,West
4440,VIP,West
4441,VIP,West
4442,Regular,North
4443,VIP,West
4444,Regular,North
4445,Occasional,East
4446,New,North
4447,Regular,East
4448,New,East
4449,Occasional,West
4450,VIP,West
4451,Occasional,North
4452,New,South
4453,Occasional,West
4454,VIP,West
4455,Occasional,South
4456,VIP,South
4457,Regular,West
4458,New,South
4459,VIP,North
4460,VIP,East
4461,Occasional,East
4462,Regular,West
4463,VIP,West
4464,Regular,North
4465,Regular,South
4466,Occasional,West
4467,VIP,East
4468,Occasional,North
4469,New,North
4470,New,South
4471,VIP,West
4472,Regular,West
4473,VIP,North
4474,VIP,East
4475,New,West
4476,New,East
4477,Regular,North
4478,Regular,West
4479,VIP,East
4480,Occasional,North
4481,VIP,East
4482,Regular,West
4483,Occasional,South
4484,New,East
4485,Regular,South
4486,Regular,West
4487,Occasional,South
4488,Regular,North
4489,Regular,South
4490,Regular,East
4491,Regular,East
4492,Regular,South
4493,Regular,North
4494,Regular,West
4495,Regular,South
4496,New,East
4497,Regular,East
4498,New,South
4499,New,South
4500,VIP,South
4501,VIP,West
4502,New,East
4503,New,East
4504,Regular,East
4505,VIP,West
4506,Occasional,North
4507,VIP,East
4508,New,East
4509,New,North
4510,Regular,West
4511,Regular,North
4512,VIP,North
4513,Regular,North
4514,Occasional,North
4515,Occasional,West
4516,Regular,West
4517,Occasional,North
4518,Occasional,South
4519,VIP,South
4520,Occasional,South
4521,New,South
4522,New,East
4523,VIP,West
4524,Regular,West
4525,VIP,North
4526,Regular,East
4527,Regular,North
4528,Regular,North
4529,Regular,West
4530,Regular,East
4531,VIP,South
4532,Regular,West
4533,Occasional,East
4534,Occasional,East
4535,Regular,West
4536,Occasional,West
4537,New,North
4538,VIP,North
4539,VIP,North
4540,Regular,South
4541,Regular,West
4542,New,East
4543,Regular,West
4544,Occasional,East
4545,New,South
4546,Occasional,West
4547,VIP,East
4548,Occasional,East
4549,VIP,North
4550,Occasional,South
4551,VIP,West
4552,Regular,North
4553,Occasional,South
4554,VIP,North
4555,Occasional,West
4556,New,East
4557,Regular,West
4558,VIP,South
4559,New,West
4560,Occasional,South
4561,New,North
4562,Occasional,South
4563,Regular,East
4564,New,East
4565,Regular,East
4566,VIP,North
4567,Occasional,South
4568,Occasional,North
4569,Regular,West
4570,Regular,West
4571,VIP,West
4572,New,West
4573,Occasional,East
4574,Occasional,South
4575,VIP,East
4576,VIP,South
4577,Regular,South
4578,Regular,North
4579,New,West
4580,VIP,South
4581,New,West
4582,VIP,West
4583,Occasional,West
4584,VIP,East
4585,VIP,West
4586,Occasional,South
4587,VIP,East
4588,New,West
4589,Regular,North
4590,Regular,West
4591,New,West
4592,Occasional,East
4593,VIP,South
4594,New,West
4595,Regular,East
4596,Regular,East
4597,New,South
4598,Regular,East
4599,New,South
4600,Regular,North
4601,New,West
4602,VIP,East
4603,VIP,North
4604,VIP,East
4605,VIP,East
4606,Regular,North
4607,Occasional,East
4608,New,East
4609,Occasional,North
4610,Regular,East
4611,Regular,South
4612,Occasional,East
4613,Occasional,West
4614,Regular,East
4615,Regular,West
4616,New,West
4617,VIP,East
4618,VIP,North
4619,New,South
4620,Occasional,South
4621,Regular,East
4622,Occasional,North
4623,VIP,North
4624,VIP,South
4625,Occasional,North
4626,VIP,East
4627,Regular,East
4628,New,North
4629,Occasional,East
4630,Regular,West
4631,Regular,South
4632,VIP,East
4633,Regular,North
4634,Occasional,South
4635,Regular,East
4636,New,South
4637,Regular,North
4638,Regular,West
4639,New,West
4640,Regular,East
4641,Regular,West
4642,VIP,East
4643,Occasional,South
4644,VIP,East
4645,Occasional,East
4646,New,East
4647,New,West
4648,New,East
4649,Occasional,North
4650,Occasional,East
4651,Occasional,South
4652,New,North
4653,Occasional,South
4654,Regular,South
4655,VIP,South
4656,New,North
4657,VIP,North
4658,Regular,West
4659,Occasional,North
4660,VIP,East
4661,Regular,South
4662,Regular,West
4663,VIP,North
4664,New,South
4665,VIP,North
4666,New,West
4667,Occasional,North
4668,New,North
4669,Occasional,South
4670,VIP,East
4671,Occasional,North
4672,Regular,West
4673,Occasional,North
4674,New,North
4675,New,East
4676,New,South
4677,Occasional,West
4678,New,South
4679,New,South
4680,Regular,South
4681,Occasional,North
4682,Regular,East
4683,New,North
4684,New,West
4685,New,East
4686,Occasional,South
4687,VIP,East
4688,New,West
4689,New,North
4690,New,North
4691,New,South
4692,Occasional,North
4693,VIP,North
4694,VIP,West
4695,VIP,East
4696,New,North
4697,New,West
4698,VIP,West
4699,VIP,South
4700,New,West
4701,New,South
4702,Regular,North
4703,Regular,South
4704,Regular,West
4705,VIP,East
4706,Occasional,East
4707,New,North
4708,Regular,North
4709,Occasional,East
4710,New,South
4711,Occasional,North
4712,VIP,West
4713,VIP,North
4714,VIP,South
4715,Regular,North
4716,New,West
4717,VIP,West
4718,Regular,West
4719,Regular,South
4720,Regular,South
4721,Regular,West
4722,VIP,West
4723,Regular,South
4724,VIP,South
4725,VIP,South
4726,Regular,East
4727,VIP,South
4728,New,West
4729,New,East
4730,Occasional,South
4731,New,West
4732,VIP,North
4733,VIP,East
4734,New,West
4735,Regular,North
4736,Regular,West
4737,VIP,South
4738,Regular,South
4739,Occasional,North
4740,Occasional,South
4741,New,West
4742,New,North
4743,Regular,West
4744,VIP,West
4745,New,West
4746,Occasional,South
4747,New,South
4748,New,West
4749,Occasional,East
4750,VIP,West
4751,New,West
4752,New,North
4753,New,West
4754,Regular,South
4755,New,North
4756,Occasional,East
4757,VIP,North
4758,VIP,East
4759,Occasional,North
4760,Regular,North
4761,Occasional,East
4762,VIP,South
4763,Occasional,South
4764,Regular,South
4765,VIP,North
4766,Regular,West
4767,Occasional,North
4768,New,West
4769,Occasional,West
4770,Regular,South
4771,Occasional,West
4772,New,North
4773,Regular,North
4774,Occasional,South
4775,Regular,East
4776,Regular,North
4777,VIP,West
4778,VIP,North
4779,Regular,North
4780,Occasional,North
4781,Occasional,East
4782,Occasional,West
4783,New,South
4784,Regular,North
4785,Regular,West
4786,New,West
4787,Regular,South
4788,Regular,North
4789,New,East
4790,VIP,West
4791,Regular,South
4792,New,East
4793,Occasional,West
4794,VIP,North
4795,Occasional,West
4796,Regular,East
4797,VIP,East
4798,New,North
4799,Regular,North
4800,New,South
4801,VIP,North
4802,Occasional,South
4803,Regular,East
4804,Regular,East
4805,New,West
4806,VIP,West
4807,New,South
4808,VIP,North
4809,Regular,North
4810,VIP,West
4811,Regular,East
4812,VIP,South
4813,Occasional,East
4814,VIP,East
4815,Occasional,North
4816,VIP,South
4817,VIP,East
4818,New,West
4819,New,West
4820,Regular,North
4821,New,West
4822,VIP,West
4823,New,East
4824,VIP,West
4825,Occasional,West
4826,VIP,East
4827,Regular,North
4828,Occasional,North
4829,Regular,South
4830,Regular,West
4831,Regular,East
4832,New,South
4833,Regular,North
4834,Occasional,North
4835,VIP,East
4836,Regular,South
4837,Occasional,South
4838,Regular,East
4839,VIP,East
4840,Occasional,South
4841,Occasional,North
4842,VIP,West
4843,Occasional,North
4844,VIP,East
4845,Occasional,South
4846,Occasional,South
4847,VIP,West
4848,VIP,South
4849,Occasional,West
4850,Occasional,North
4851,VIP,North
4852,New,South
4853,VIP,South
4854,Occasional,East
4855,Occasional,East
4856,Occasional,South
4857,VIP,South
4858,Occasional,North
4859,New,South
4860,Regular,East
4861,New,North
4862,VIP,West
4863,Occasional,East
4864,VIP,East
4865,Regular,North
4866,VIP,West
4867,Occasional,East
4868,Regular,South
4869,Regular,East
4870,Occasional,North
4871,Occasional,North
4872,Occasional,North
4873,VIP,East
4874,New,West
4875,VIP,South
4876,VIP,North
4877,New,West
4878,Occasional,South
4879,Occasional,North
4880,New,South
4881,New,South
4882,VIP,West
4883,Regular,South
4884,New,North
4885,VIP,West
4886,Regular,East
4887,Occasional,East
4888,Occasional,West
4889,VIP,East
4890,VIP,South
4891,New,North
4892,Occasional,South
4893,VIP,West
4894,Occasional,North
4895,Occasional,West
4896,New,West
4897,Regular,West
4898,New,South
