Ticket_ID,Date,Customer_ID,Department_ID,Resolution_Time_Hrs,Satisfaction_Score
4087,2020-04-24,2235,1,72.0,2
4088,2020-10-29,2391,4,1.8,2
4089,2020-06-01,1166,3,64.9,2
4090,2022-08-10,2644,4,38.4,3
4091,2021-02-10,6,4,10.7,1
4092,2021-01-25,492,4,56.3,3
4093,2022-01-11,3037,4,55.1,1
4094,2021-12-04,3079,3,62.0,4
4095,2019-07-27,4992,4,66.1,4
4096,2022-10-13,4862,3,18.7,1
4097,2023-09-01,4138,4,67.4,3
4098,2021-06-04,2230,3,16.0,5
4099,2021-02-04,4426,3,18.5,3
4100,2022-02-05,3324,3,47.6,5
4101,2022-03-09,4011,1,41.0,5
4102,2022-04-26,1947,3,68.0,4
4103,2021-12-30,3788,4,58.7,1
4104,2019-11-26,193,3,50.6,4
4105,2021-04-14,4083,4,49.7,5
4106,2020-07-14,4199,3,39.5,1
4107,2023-09-28,3983,3,23.5,4
4108,2020-05-06,4182,1,1.1,5
4109,2021-04-22,3737,2,22.6,3
4110,2022-03-16,3745,2,69.3,3
4111,2022-09-14,1775,1,7.5,3
4112,2019-10-04,2411,2,21.3,3
4113,2021-02-04,3001,1,2.9,5
4114,2021-06-29,2436,3,66.2,3
4115,2020-06-08,4719,3,59.7,5
4116,2021-05-18,435,3,49.4,5
4117,2022-10-27,1899,4,56.3,3
4118,2020-02-23,1819,1,65.6,2
4119,2023-03-07,779,2,11.4,3
4120,2022-09-23,4576,3,58.2,4
4121,2023-06-16,1373,2,9.4,4
4122,2020-02-01,4875,1,51.6,4
4123,2021-06-21,1308,3,61.8,1
4124,2023-09-19,3037,4,38.4,1
4125,2020-09-16,1210,1,38.8,4
4126,2021-03-18,1729,2,20.8,2
4127,2020-10-23,3455,4,8.5,4
4128,2022-03-30,1173,3,46.5,3
4129,2019-08-10,5000,1,52.8,5
4130,2020-05-28,4379,2,5.9,1
4131,2022-12-17,4940,3,70.5,1
4132,2021-10-23,4870,2,24.5,3
4133,2023-12-23,4873,4,59.0,2
4134,2022-10-16,955,4,8.9,2
4135,2020-07-22,764,1,60.8,5
4136,2023-04-10,4038,1,21.9,1
4137,2019-05-12,4355,2,53.7,5
4138,2019-02-19,3348,2,47.4,1
4139,2020-02-11,3164,2,19.3,5
4140,2019-09-03,2007,1,5.2,4
4141,2021-07-12,374,2,65.8,3
4142,2022-11-09,2419,4,25.4,5
4143,2019-05-31,2836,3,16.2,5
4144,2020-01-27,2576,4,38.9,1
4145,2020-07-10,3222,1,60.8,3
4146,2019-01-17,1791,1,53.6,3
4147,2021-01-13,3005,2,1.0,4
4148,2020-12-08,263,2,54.5,2
4149,2019-01-29,3554,1,51.7,2
4150,2020-04-04,1651,2,34.6,5
4151,2022-06-03,3489,2,23.2,2
4152,2022-11-29,626,3,7.2,2
4153,2023-08-22,240,1,3.5,1
4154,2019-03-27,1999,4,70.8,3
4155,2021-04-26,4430,4,26.6,1
4156,2022-08-29,4546,2,41.7,1
4157,2019-04-30,2528,4,28.4,4
4158,2023-04-04,2547,4,26.8,5
4159,2023-05-25,2784,1,2.6,2
4160,2021-02-17,6,4,27.1,2
4161,2021-06-06,724,1,70.8,3
4162,2020-09-18,3641,4,51.8,4
4163,2021-05-20,82,2,41.8,2
4164,2021-08-21,2911,2,51.4,5
4165,2020-05-05,630,1,66.6,4
4166,2021-03-29,2681,3,51.4,2
4167,2022-07-19,4835,2,64.1,1
4168,2022-03-01,2949,1,51.1,1
4169,2020-05-20,3800,1,38.8,1
4170,2019-11-04,830,2,72.0,3
4171,2019-05-11,1979,4,5.5,3
4172,2022-05-17,4843,4,8.1,4
4173,2020-04-06,4701,3,33.2,2
4174,2022-03-05,1274,3,19.7,5
4175,2019-06-14,2401,3,68.6,5
4176,2023-03-25,1171,2,33.7,3
4177,2020-12-20,2998,1,3.2,2
4178,2022-07-08,1617,4,39.5,2
4179,2022-10-17,3260,4,26.1,5
4180,2021-10-31,2568,4,35.3,3
4181,2021-05-04,1167,3,68.9,5
4182,2023-02-13,2222,1,68.9,4
4183,2019-09-04,2124,4,63.9,1
4184,2022-05-29,1899,2,26.7,2
4185,2023-10-21,379,3,52.2,2
4186,2019-11-16,2125,4,51.3,3
4187,2022-05-04,1762,3,28.8,5
4188,2021-12-09,1002,2,45.9,3
4189,2021-06-25,2762,2,43.2,3
4190,2019-01-07,3051,2,36.2,4
4191,2019-08-15,3405,1,23.0,4
4192,2021-10-04,539,3,7.9,2
4193,2022-02-15,4577,3,55.0,2
4194,2022-05-13,267,4,19.4,4
4195,2023-12-28,4396,3,60.4,3
4196,2021-11-11,2330,1,7.7,3
4197,2022-07-03,4432,4,29.3,4
4198,2021-12-07,588,2,2.8,1
4199,2019-04-05,2236,1,54.3,5
4200,2023-09-16,3237,3,13.3,4
4201,2022-01-17,2463,1,18.0,1
4202,2020-03-10,4349,4,47.5,2
4203,2021-03-27,1252,2,71.5,1
4204,2020-01-15,1317,2,17.1,5
4205,2023-10-03,3679,4,55.0,4
4206,2019-08-03,3527,4,49.7,1
4207,2020-05-10,2475,1,11.1,3
4208,2019-11-09,4629,4,45.2,2
4209,2020-10-07,3128,1,0.6,5
4210,2022-06-06,708,4,18.0,4
4211,2020-03-14,515,2,31.9,1
4212,2023-02-09,3885,1,15.0,4
4213,2019-03-23,1253,4,51.9,5
4214,2019-12-14,2584,1,19.5,5
4215,2019-12-30,4025,1,52.6,4
4216,2021-01-28,1292,2,18.8,3
4217,2019-10-13,4896,1,10.8,4
4218,2022-04-23,3121,2,13.5,2
4219,2021-09-16,1077,1,13.1,3
4220,2020-10-27,562,4,39.3,5
4221,2020-10-06,135,2,11.6,5
4222,2022-03-16,914,4,10.3,4
4223,2020-07-20,2818,3,29.1,3
4224,2019-05-14,1915,4,36.8,3
4225,2019-01-18,713,4,11.4,1
4226,2021-08-24,3609,3,32.5,1
4227,2020-06-07,4672,3,21.6,3
4228,2022-10-13,2312,4,26.8,5
4229,2019-12-02,4017,1,17.6,5
4230,2020-10-02,3971,3,35.7,2
4231,2020-08-04,193,1,70.0,5
4232,2019-09-13,1465,3,27.1,4
4233,2019-05-14,356,1,16.3,4
4234,2019-12-19,1559,2,46.6,2
4235,2023-05-26,1916,1,24.1,5
4236,2019-10-28,717,3,44.2,4
4237,2019-10-02,3600,4,71.3,5
4238,2020-09-14,227,1,37.1,1
4239,2022-05-13,4002,2,6.0,4
4240,2020-08-21,1614,2,50.1,5
4241,2019-09-16,3982,3,40.7,1
4242,2019-05-20,424,4,56.3,3
4243,2023-10-26,4555,1,8.7,1
4244,2021-01-20,3256,2,3.4,2
4245,2023-11-04,1088,1,43.8,1
4246,2023-08-14,3244,4,52.4,4
4247,2020-11-06,2085,1,59.1,1
4248,2021-11-09,134,3,51.0,1
4249,2019-01-04,3884,4,55.7,4
4250,2023-03-30,3179,2,20.0,5
4251,2022-09-28,2144,1,17.1,5
4252,2022-04-05,962,4,1.3,4
4253,2021-08-12,452,3,7.7,5
4254,2023-01-25,2023,1,42.3,3
4255,2019-09-14,1301,2,3.5,3
4256,2021-08-12,4234,1,8.0,5
4257,2019-02-13,4975,3,29.7,1
4258,2021-07-04,93,4,59.3,2
4259,2020-07-04,2638,2,37.3,5
4260,2021-05-23,805,4,25.8,1
4261,2021-07-08,2801,4,20.5,5
4262,2021-03-05,926,4,32.7,4
4263,2023-07-28,4676,1,45.8,4
4264,2023-06-21,1399,2,58.9,3
4265,2020-02-04,3940,1,65.8,4
4266,2023-11-07,1401,3,16.6,5
4267,2023-12-05,4273,1,15.8,3
4268,2020-05-21,203,1,52.8,1
4269,2021-04-30,3864,2,28.5,2
4270,2022-10-06,3679,1,65.7,2
4271,2019-05-02,2882,3,14.5,3
4272,2022-07-12,2757,3,30.6,3
4273,2022-12-16,4332,1,36.2,4
4274,2021-07-18,4516,2,10.9,1
4275,2022-09-09,477,3,37.8,5
4276,2022-10-15,2824,1,65.4,3
4277,2020-03-22,1473,2,39.4,4
4278,2019-07-18,1262,1,2.2,5
4279,2021-11-05,2908,4,63.5,5
4280,2020-05-17,564,1,23.8,3
4281,2023-03-07,41,2,32.8,4
4282,2020-03-06,461,4,48.7,5
4283,2022-12-10,3456,1,62.6,1
4284,2021-11-14,1787,1,62.6,4
4285,2023-10-22,2094,1,58.6,1
4286,2020-09-09,1002,4,21.9,5
4287,2019-11-07,379,1,6.5,1
4288,2022-01-01,1313,4,1.7,4
4289,2021-02-11,1910,3,10.1,1
4290,2023-11-20,842,3,21.2,4
4291,2019-03-28,836,4,15.5,2
4292,2023-07-01,2125,2,28.4,3
4293,2019-02-19,286,3,68.2,3
4294,2020-03-11,2909,2,51.4,2
4295,2021-04-08,2054,3,32.0,1
4296,2020-05-19,3620,2,23.6,4
4297,2022-10-27,2923,1,6.7,4
4298,2023-02-09,2922,2,4.5,2
4299,2021-10-17,1043,4,21.4,5
4300,2020-08-07,498,2,60.7,5
4301,2020-12-11,2615,2,57.4,3
4302,2019-10-17,1636,3,57.0,1
4303,2019-03-25,4764,2,64.1,5
4304,2022-10-21,4433,1,34.1,4
4305,2020-05-05,813,1,21.7,3
4306,2021-04-15,1258,2,70.3,3
4307,2022-05-22,2597,2,10.9,5
4308,2022-10-27,4629,3,48.7,2
4309,2021-08-08,59,4,39.6,4
4310,2021-02-25,900,1,39.3,5
4311,2022-01-30,1370,2,48.6,4
4312,2022-10-13,4491,1,12.7,2
4313,2023-07-30,3107,4,6.6,2
4314,2023-11-21,1525,4,48.9,4
4315,2023-04-12,1319,1,60.9,1
4316,2022-01-18,2933,2,26.7,4
4317,2020-04-30,1009,3,40.6,4
4318,2022-02-22,1473,3,35.2,3
4319,2021-09-26,624,4,69.7,4
4320,2021-11-08,4750,4,34.0,5
4321,2019-01-08,2650,4,50.7,5
4322,2023-04-22,1551,4,54.9,4
4323,2020-10-14,3961,4,24.7,4
4324,2022-06-16,3890,2,24.0,3
4325,2023-01-23,214,3,23.7,3
4326,2023-06-12,3564,4,10.5,4
4327,2022-03-22,1949,3,36.3,4
4328,2019-09-20,3288,3,44.3,1
4329,2020-06-25,291,3,2.8,1
4330,2021-05-11,4567,2,44.4,2
4331,2023-04-09,3365,2,25.6,5
4332,2019-01-13,2846,1,53.4,1
4333,2021-07-25,1921,3,11.1,2
4334,2019-07-10,4297,3,61.1,5
4335,2022-11-24,3976,2,30.7,1
4336,2020-01-15,2371,2,9.4,2
4337,2020-09-27,1959,2,8.0,4
4338,2019-06-01,2419,2,46.2,4
4339,2023-04-10,4998,1,14.5,4
4340,2022-09-05,293,1,63.8,4
4341,2019-06-23,1451,4,11.1,1
4342,2023-06-02,2602,4,58.9,4
4343,2023-03-17,1064,3,65.9,3
4344,2022-09-24,2625,4,15.3,5
4345,2022-03-23,4119,4,46.4,1
4346,2019-01-28,2017,2,31.5,5
4347,2019-06-30,1930,3,30.2,4
4348,2021-07-20,1049,3,64.3,3
4349,2020-04-16,2684,4,27.7,3
4350,2019-09-30,4030,4,23.3,4
4351,2022-05-23,3704,3,44.5,1
4352,2021-01-13,2104,2,66.2,5
4353,2020-03-27,2533,2,40.0,1
4354,2022-12-29,4480,1,55.9,1
4355,2022-02-16,20,2,44.9,4
4356,2020-08-23,3685,2,53.9,2
4357,2021-12-25,2301,2,2.2,1
4358,2023-01-21,2037,2,34.3,5
4359,2019-01-31,1413,3,57.2,2
4360,2023-10-27,873,3,3.4,5
4361,2022-07-16,1181,1,61.8,2
4362,2021-12-13,677,4,53.5,3
4363,2021-06-11,2971,4,58.6,4
4364,2021-02-28,3171,4,2.6,2
4365,2020-11-27,1751,4,29.8,4
4366,2021-04-07,2963,3,43.8,4
4367,2021-06-11,3390,4,40.8,4
4368,2023-03-17,3880,3,70.9,2
4369,2022-05-03,977,3,33.9,5
4370,2019-07-26,4028,4,21.7,4
4371,2021-02-24,1680,1,26.6,4
4372,2022-12-12,2811,1,26.1,5
4373,2019-07-13,1276,4,68.5,5
4374,2019-11-15,2426,1,11.0,1
4375,2019-10-09,3586,2,58.1,1
4376,2022-11-24,3855,3,61.0,2
4377,2021-04-04,4127,3,67.4,2
4378,2021-11-16,4898,4,44.3,3
4379,2020-08-07,2871,1,3.3,1
4380,2023-09-01,2960,1,55.8,2
4381,2021-10-24,280,4,21.2,5
4382,2023-07-29,2291,4,47.8,1
4383,2020-08-10,3741,3,1.4,1
4384,2023-10-28,4377,4,33.3,3
4385,2019-02-23,4233,2,70.8,1
4386,2021-10-16,4125,3,28.8,4
4387,2019-10-31,2984,3,53.8,4
4388,2022-11-11,4292,2,53.0,1
4389,2022-10-12,2334,3,64.2,4
4390,2021-07-24,4684,3,62.5,5
4391,2020-06-26,3015,3,41.2,3
4392,2023-06-07,3086,1,45.3,1
4393,2020-12-11,3078,1,9.7,4
4394,2020-04-18,837,4,47.4,2
4395,2019-04-16,1976,3,22.1,5
4396,2019-01-24,2146,3,45.0,4
4397,2021-01-22,2942,1,56.9,2
4398,2021-02-13,409,4,30.0,2
4399,2019-08-29,1631,2,62.4,3
4400,2022-05-26,4432,4,26.7,4
4401,2020-04-20,2814,1,8.3,2
4402,2022-12-03,3609,4,28.5,3
4403,2019-09-04,1086,1,43.0,4
4404,2021-09-26,1614,1,27.1,3
4405,2020-11-17,1955,2,25.1,3
4406,2022-04-22,932,4,25.5,3
4407,2023-08-11,2660,2,71.9,2
4408,2022-09-17,3804,3,21.2,1
4409,2022-06-17,3299,2,16.9,2
4410,2019-04-16,4101,1,57.9,4
4411,2019-11-18,2028,4,10.4,1
4412,2023-05-24,3223,4,51.6,3
4413,2020-02-11,2387,4,18.7,1
4414,2019-05-05,1440,3,69.3,5
4415,2020-10-18,1244,2,34.8,4
4416,2019-02-08,3445,1,64.6,3
4417,2019-12-18,296,1,28.6,4
4418,2019-03-15,680,1,36.3,1
4419,2023-12-04,4583,1,65.9,5
4420,2021-07-16,1217,3,12.3,1
4421,2020-08-05,2241,4,13.5,2
4422,2021-02-19,4048,2,51.0,5
4423,2022-09-09,381,1,3.7,5
4424,2021-07-13,3400,1,69.4,2
4425,2022-02-02,1527,3,25.2,2
4426,2020-07-24,4643,1,9.3,4
4427,2023-10-07,1333,2,38.3,5
4428,2022-01-06,2756,3,37.8,4
4429,2023-09-03,4463,1,29.0,5
4430,2020-12-24,1968,4,37.5,5
4431,2021-08-10,189,1,68.9,1
4432,2019-08-02,15,3,9.1,4
4433,2022-02-14,1642,1,16.2,3
4434,2019-01-03,896,1,28.9,1
4435,2023-04-19,2584,2,65.9,5
4436,2021-05-18,749,4,29.8,1
4437,2019-06-24,692,3,9.5,5
4438,2019-03-14,1462,4,69.5,5
4439,2022-08-02,1026,3,22.1,3
4440,2023-07-28,451,2,14.7,3
4441,2020-12-12,604,4,7.0,5
4442,2022-02-18,4591,3,41.4,5
4443,2019-06-16,586,4,12.8,5
4444,2019-10-26,1049,1,63.2,1
4445,2022-10-30,3668,4,27.7,3
4446,2023-07-28,397,3,68.8,3
4447,2020-06-18,4949,2,16.3,4
4448,2021-02-09,4485,3,3.0,1
4449,2020-05-24,3815,1,10.0,2
4450,2020-04-08,465,4,11.9,1
4451,2023-12-04,2896,3,63.2,3
4452,2022-11-07,4410,4,55.2,2
4453,2022-02-27,342,2,62.3,4
4454,2022-07-17,326,2,71.6,2
4455,2022-06-28,1078,4,23.3,5
4456,2022-12-22,4433,3,30.2,3
4457,2021-07-23,1735,2,67.4,4
4458,2020-03-01,361,3,11.8,2
4459,2020-05-26,427,2,5.9,5
4460,2022-05-04,4904,2,3.4,2
4461,2021-02-19,305,4,24.1,5
4462,2019-08-31,1832,3,13.4,1
4463,2020-10-13,2028,1,37.8,1
4464,2021-02-25,2974,2,42.0,1
4465,2023-09-15,3274,1,5.4,4
4466,2022-07-18,3949,1,16.6,1
4467,2021-02-20,3693,1,20.3,4
4468,2020-03-30,3594,4,18.8,2
4469,2020-01-29,1006,3,63.2,3
4470,2020-11-19,4114,2,17.0,3
4471,2021-12-20,1975,2,4.4,2
4472,2023-12-25,4878,2,11.1,3
4473,2021-07-13,2847,3,16.7,5
4474,2022-02-18,1825,2,46.7,2
4475,2020-02-20,3482,4,34.6,1
4476,2019-12-04,2507,1,66.8,2
4477,2021-02-09,4993,3,53.2,2
4478,2021-01-19,3642,4,15.2,5
4479,2022-10-08,3165,4,61.8,4
4480,2023-04-07,44,3,42.4,1
4481,2023-05-21,327,3,69.3,3
4482,2021-09-18,3251,3,62.2,4
4483,2020-08-15,4989,3,3.6,3
4484,2020-05-08,2215,3,66.9,5
4485,2020-01-20,2752,3,8.4,1
4486,2020-06-17,4736,1,70.3,4
4487,2023-11-03,4731,4,3.7,3
4488,2020-09-08,717,3,37.9,1
4489,2021-06-02,331,2,66.0,5
4490,2020-01-31,4299,2,42.4,1
4491,2021-03-23,4836,3,29.3,2
4492,2019-12-22,4300,3,0.6,5
4493,2022-11-12,3996,3,4.6,2
4494,2020-01-06,1489,3,5.7,3
4495,2021-11-12,3392,3,4.8,3
4496,2020-03-17,4663,2,33.0,1
4497,2019-12-16,4440,2,22.9,3
4498,2020-11-10,47,3,5.7,2
4499,2019-10-29,1369,4,36.7,5
4500,2023-04-04,3116,2,54.4,3
4501,2020-06-10,2029,2,52.8,4
4502,2021-09-12,3421,1,7.2,2
4503,2019-10-05,4516,1,17.9,1
4504,2020-11-24,968,3,66.2,1
4505,2023-01-24,4247,2,62.1,3
4506,2019-08-08,4650,4,51.1,4
4507,2019-10-31,3695,1,7.2,2
4508,2019-05-27,2888,3,51.8,4
4509,2022-08-19,2751,3,30.3,2
4510,2022-08-24,4336,1,24.0,2
4511,2023-01-31,3190,4,60.7,3
4512,2023-04-28,2342,1,21.0,4
4513,2022-03-05,257,2,67.1,3
4514,2019-04-26,1116,3,53.4,2
4515,2021-06-14,1965,3,60.1,1
4516,2019-03-10,4659,1,36.4,1
4517,2021-02-15,3978,4,12.5,1
4518,2019-11-30,1270,1,46.2,1
4519,2021-01-04,3390,4,63.8,4
4520,2020-04-29,3780,3,66.2,5
4521,2023-02-17,4469,2,8.4,3
4522,2022-11-05,899,2,58.5,5
4523,2022-04-25,3311,2,44.5,2
4524,2019-04-19,3598,4,67.9,3
4525,2023-07-09,452,4,52.4,2
4526,2022-12-28,1236,2,9.2,3
4527,2020-06-23,2199,1,33.7,2
4528,2022-04-27,959,2,67.1,2
4529,2022-04-07,167,3,35.8,3
4530,2019-04-12,4259,1,29.5,2
4531,2022-07-05,3666,3,64.7,2
4532,2019-12-12,2707,3,37.6,3
4533,2020-08-10,3704,3,44.0,1
4534,2022-03-07,1457,2,65.3,2
4535,2021-10-22,2169,2,68.2,1
4536,2022-09-13,951,4,25.4,2
4537,2019-08-07,115,4,70.1,3
4538,2019-05-20,1842,2,49.1,1
4539,2023-11-21,3443,2,23.8,2
4540,2023-04-12,3345,4,64.5,5
4541,2022-07-21,1097,4,9.2,5
4542,2019-12-29,908,2,19.6,5
4543,2022-07-30,2449,1,69.9,2
4544,2019-01-11,1409,1,14.6,5
4545,2022-07-14,4795,1,69.7,1
4546,2020-10-02,3969,1,60.0,5
4547,2019-10-21,431,4,33.0,4
4548,2019-03-27,777,1,10.8,5
4549,2020-08-03,4548,3,55.4,3
4550,2019-08-28,2435,2,36.9,3
4551,2019-11-07,2744,3,1.2,1
4552,2023-09-08,4994,2,65.4,4
4553,2022-11-16,1642,1,56.5,5
4554,2021-10-18,674,2,48.3,2
4555,2023-04-03,2894,4,43.4,2
4556,2021-03-10,3828,2,40.1,5
4557,2021-02-24,4634,3,27.6,3
4558,2022-05-30,599,3,67.9,3
4559,2021-01-16,3805,3,30.2,1
4560,2021-03-07,857,2,22.8,2
4561,2021-04-15,3302,1,0.8,4
4562,2023-05-09,1797,2,55.4,2
4563,2019-06-03,2006,3,27.9,1
4564,2021-12-19,743,3,61.9,4
4565,2020-12-25,2697,3,15.7,2
4566,2023-06-10,1890,4,70.3,2
4567,2022-07-14,1497,1,62.4,4
4568,2023-12-10,1079,1,39.3,1
4569,2020-03-15,1717,2,20.3,4
4570,2022-02-27,4044,4,40.5,3
4571,2021-07-05,622,1,54.8,2
4572,2022-01-23,3318,1,28.0,4
4573,2019-09-28,2822,2,9.3,5
4574,2021-09-27,45,3,2.4,5
4575,2022-02-27,4917,3,68.5,5
4576,2023-11-13,1796,4,47.6,1
4577,2021-07-27,2119,4,51.2,1
4578,2019-09-02,4401,2,46.8,4
4579,2021-12-29,1098,2,50.4,5
4580,2021-06-21,1939,2,59.8,5
4581,2022-01-06,872,1,64.2,2
4582,2022-01-15,2869,2,25.7,5
4583,2020-05-14,3280,4,63.9,1
4584,2023-09-02,1104,1,26.9,3
4585,2020-08-20,1702,4,59.2,1
4586,2020-05-09,2696,3,54.6,1
4587,2019-02-14,3003,3,1.0,2
4588,2019-08-29,1021,1,54.4,1
4589,2019-03-11,1361,4,8.3,3
4590,2019-11-11,4755,4,48.3,3
4591,2021-05-13,4929,4,19.2,2
4592,2023-04-15,4745,3,67.6,4
4593,2023-05-11,1976,4,21.3,3
4594,2021-12-05,4667,2,29.1,1
4595,2022-01-02,710,4,3.3,4
4596,2020-12-09,312,1,53.1,4
4597,2020-04-29,2784,3,4.9,2
4598,2023-08-30,4757,3,46.4,1
4599,2021-05-24,1149,4,42.7,2
4600,2021-06-07,2743,4,48.1,5
4601,2022-04-21,2815,4,43.0,2
4602,2020-07-08,1277,2,12.1,5
4603,2020-01-28,1664,3,19.7,5
4604,2022-02-10,2972,4,50.6,3
4605,2019-08-03,4501,4,31.5,1
4606,2023-06-09,1091,3,30.8,1
4607,2022-07-13,2210,1,68.0,1
4608,2021-04-04,4104,2,53.3,3
4609,2023-02-21,1169,3,28.8,3
4610,2020-05-24,3226,4,14.7,1
4611,2019-01-13,3360,2,7.0,3
4612,2022-06-16,587,3,51.8,2
4613,2021-04-10,4287,1,14.8,1
4614,2023-11-18,1456,2,25.9,2
4615,2022-12-14,1862,1,38.6,4
4616,2022-11-15,3603,2,16.4,4
4617,2019-04-07,2713,3,68.4,5
4618,2021-05-17,2848,1,27.9,5
4619,2020-09-13,4587,1,51.9,3
4620,2022-11-03,3607,4,59.2,2
4621,2022-01-28,2831,3,32.9,1
4622,2022-10-16,1731,2,57.4,3
4623,2021-08-18,4712,1,63.8,2
4624,2021-12-12,791,4,27.3,4
4625,2023-04-01,1132,3,8.6,2
4626,2020-06-17,1870,1,55.5,3
4627,2020-06-10,3033,2,3.0,2
4628,2019-02-23,2132,4,46.8,2
4629,2020-05-19,872,3,54.1,4
4630,2020-06-01,2969,4,66.8,1
4631,2019-03-10,997,2,5.1,1
4632,2020-12-21,2174,4,59.0,4
4633,2019-11-27,4610,3,39.5,1
4634,2023-08-07,1250,3,15.9,5
4635,2022-02-08,1525,2,31.5,1
4636,2023-06-01,4879,4,19.8,3
4637,2019-11-10,4241,4,34.2,4
4638,2020-09-10,2795,4,36.2,3
4639,2023-06-29,4264,3,28.0,5
4640,2020-04-23,1417,2,39.8,5
4641,2022-03-04,272,1,34.5,2
4642,2021-03-02,1832,3,58.9,4
4643,2021-04-11,218,3,67.9,3
4644,2020-09-10,4104,1,19.2,1
4645,2022-02-22,2691,4,34.0,5
4646,2019-09-22,3529,3,58.8,1
4647,2019-02-11,3275,3,65.0,5
4648,2020-06-27,4066,1,33.6,2
4649,2020-12-28,46,2,3.3,1
4650,2022-06-27,786,3,4.2,3
4651,2022-11-19,4381,4,26.0,2
4652,2020-03-01,3828,3,63.7,3
4653,2023-07-30,3009,4,7.1,5
4654,2022-11-30,1017,1,61.2,5
4655,2022-08-24,2980,3,9.9,4
4656,2019-02-14,634,3,68.8,2
4657,2019-01-04,4448,2,30.3,2
4658,2020-04-24,2963,3,16.2,3
4659,2022-02-20,1069,2,21.9,5
4660,2023-04-09,2211,3,71.4,1
4661,2019-05-05,3507,1,21.9,2
4662,2022-12-05,2847,2,70.9,4
4663,2023-10-10,623,2,46.2,3
4664,2023-07-23,4258,1,67.4,1
4665,2022-06-03,556,3,43.8,5
4666,2021-11-06,1748,1,69.9,2
4667,2020-12-28,3658,2,45.6,5
4668,2023-12-18,3887,1,66.8,1
4669,2022-05-15,3114,4,50.8,4
4670,2023-10-04,3662,4,12.4,5
4671,2019-11-16,4767,1,14.1,3
4672,2020-06-03,313,1,58.0,4
4673,2020-03-25,278,1,11.9,4
4674,2021-12-26,2795,3,24.6,4
4675,2019-01-02,4691,4,55.1,2
4676,2019-07-25,4448,4,37.1,5
4677,2019-10-24,778,4,22.5,2
4678,2023-09-07,4290,1,26.9,3
4679,2022-11-27,4853,3,17.4,4
4680,2022-11-07,4092,1,47.3,3
4681,2022-10-09,935,3,69.6,2
4682,2020-08-04,3449,2,30.8,5
4683,2021-12-15,4111,1,42.5,2
4684,2022-03-01,3021,4,48.2,1
4685,2023-07-09,4083,3,15.3,1
4686,2020-03-06,1345,2,6.2,5
4687,2020-11-29,3031,3,19.7,4
4688,2023-09-25,611,3,31.1,5
4689,2019-10-14,150,4,25.9,2
4690,2019-08-26,548,4,8.1,3
4691,2020-01-21,2534,2,33.0,4
4692,2020-06-25,3264,4,37.0,3
4693,2021-09-08,82,2,70.6,3
4694,2022-07-14,3776,1,39.6,3
4695,2023-07-06,190,4,70.9,4
4696,2019-07-08,3970,4,26.6,3
4697,2021-07-15,4366,4,25.2,3
4698,2021-03-04,931,2,19.8,2
4699,2022-08-30,2481,1,71.3,5
4700,2019-01-23,2191,1,70.3,2
4701,2023-09-21,3316,2,28.3,1
4702,2023-11-14,3753,3,30.8,1
4703,2019-10-12,1353,2,14.4,3
4704,2019-04-04,619,3,64.3,2
4705,2022-08-17,2178,1,52.3,4
4706,2020-11-23,1051,3,31.5,3
4707,2022-03-31,3258,1,28.5,4
4708,2020-12-31,2141,4,35.6,5
4709,2021-09-12,1639,1,17.2,2
4710,2020-01-26,551,3,14.5,5
4711,2019-04-04,1465,1,61.4,1
4712,2020-10-31,1284,4,16.2,5
4713,2023-06-17,3585,4,59.5,1
4714,2023-03-10,733,3,59.6,2
4715,2019-06-13,2468,4,23.0,4
4716,2020-09-14,3577,4,18.0,3
4717,2022-05-16,1302,3,68.8,5
4718,2020-04-22,1637,3,36.5,2
4719,2022-10-08,3740,2,26.2,2
4720,2019-01-29,1105,3,53.7,5
4721,2022-10-18,188,4,31.8,2
4722,2022-10-26,75,1,4.1,2
4723,2020-02-08,758,1,11.3,3
4724,2019-12-13,3882,2,17.2,1
4725,2021-05-12,742,1,56.6,1
4726,2021-03-15,4007,1,4.2,5
4727,2022-02-01,3690,3,69.5,2
4728,2019-06-22,2510,3,67.0,1
4729,2023-02-13,374,1,18.0,5
4730,2020-12-20,1773,4,19.9,1
4731,2023-07-25,4219,3,54.7,3
4732,2021-09-10,3421,1,16.4,3
4733,2021-12-05,1881,1,25.7,4
4734,2021-05-07,2957,3,28.9,5
4735,2023-03-17,4275,1,39.1,2
4736,2019-12-25,920,1,0.6,2
4737,2020-12-24,2734,2,18.1,3
4738,2021-06-09,1958,3,64.3,1
4739,2019-06-05,2129,4,15.1,2
4740,2020-05-06,103,2,71.9,4
4741,2019-03-25,1212,2,35.0,4
4742,2023-09-22,3241,2,55.8,1
4743,2022-06-20,2340,3,46.1,4
4744,2023-01-06,3312,3,12.9,2
4745,2022-02-09,2930,1,11.0,2
4746,2022-05-27,2019,1,4.8,2
4747,2020-03-10,2859,2,33.6,2
4748,2021-10-24,1539,2,36.7,2
4749,2023-09-12,2893,3,28.9,2
4750,2020-07-25,1591,2,56.5,1
4751,2020-11-13,1067,1,29.5,5
4752,2023-05-22,3038,1,3.6,2
4753,2022-09-23,2585,4,35.2,1
4754,2023-11-18,1968,3,34.5,2
4755,2021-05-06,1289,3,18.6,1
4756,2023-06-13,2431,1,69.5,5
